,year,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
3217,2005,82,m2x,敗復F組,4,東京外国語大学B,113.55,227.85,343.19,459.77,2,
3218,2005,82,m2x,敗復F組,2,北海道大学A,114.3,235.11,357.5,479.67,3,
3219,2005,82,m2x,敗復F組,5,今治西高校A,123.44,248.78,374.03,499.34,4,
3222,2005,83,m2x,敗復G組,3,唐津東高校,109.91,222.43,335.66,446.34,1,->Semi-Final
3223,2005,83,m2x,敗復G組,4,島根大学,111.41,227.34,347.86,464.24,2,
3224,2005,83,m2x,敗復G組,2,立教大学C,115.28,232.64,352.66,471.74,3,
3225,2005,83,m2x,敗復G組,5,来島会,120.85,243.81,370.88,497.24,4,
3228,2005,84,m2x,敗復H組,3,天竜林業高校A,106.91,220.94,337.23,453.06,1,->Semi-Final
3229,2005,84,m2x,敗復H組,4,日本体育大学B,113.06,228.82,344.4,461.47,2,
3230,2005,84,m2x,敗復H組,2,東京大学B,111.08,228.72,349.06,466.05,3,
3231,2005,84,m2x,敗復H組,5,成城大学,121.35,246.3,374.79,501.83,4,
3234,2005,85,m2x,敗復I組,3,富山国際大学,106.18,219.88,335.22,445.81,1,->Semi-Final
3235,2005,85,m2x,敗復I組,4,愛媛大学,111.12,230.7,350.94,464.74,2,
3236,2005,85,m2x,敗復I組,2,東京外国語大学A,110.82,228.61,348.44,467.69,3,
3237,2005,85,m2x,敗復I組,5,青山学院大学,120.74,253.39,386.89,512.79,4,
3240,2005,86,m2x,敗復J組,3,茨城大学,109.15,225.05,339.39,453.64,1,->Semi-Final
3241,2005,86,m2x,敗復J組,2,同志社大学,110.36,227.73,347.0,465.84,2,
3242,2005,86,m2x,敗復J組,4,今治西高校D,110.77,230.3,350.87,469.67,3,
3243,2005,86,m2x,敗復J組,5,今治西高校C,119.81,248.7,378.28,504.86,4,
3246,2005,87,m2x,敗復K組,3,立命館大学,107.19,220.43,333.98,449.14,1,->Semi-Final
3247,2005,87,m2x,敗復K組,2,東京工業大学A,110.02,229.33,346.95,462.97,2,
3248,2005,87,m2x,敗復K組,4,明治大学,109.56,227.9,347.78,471.22,3,
3249,2005,87,m2x,敗復K組,5,東京大学D,121.66,247.65,378.05,504.34,4,
3252,2005,88,m2x,敗復L組,1,鹿屋体育大学,100.72,211.39,323.24,433.97,1,->Semi-Final
3253,2005,88,m2x,敗復L組,3,小浜水産高校B,104.06,214.47,325.85,436.87,2,
3254,2005,88,m2x,敗復L組,2,岐阜経済大学A,107.1,225.5,344.9,462.19,3,
3255,2005,88,m2x,敗復L組,4,立教大学A,110.26,228.97,345.96,467.4,4,
3256,2005,88,m2x,敗復L組,5,東北大学,120.97,255.57,392.55,537.55,5,
3258,2005,113,m2x,準決A組,5,鹿屋体育大学,98.36,205.42,314.12,420.54,1,->Final A
3259,2005,113,m2x,準決A組,4,阿賀黎明高校,98.03,204.16,314.13,422.98,2,->Final B
3260,2005,113,m2x,準決A組,3,中央大学,99.92,207.24,316.48,425.8,3,
3261,2005,113,m2x,準決A組,6,日本体育大学A,102.53,211.02,322.62,433.1,4,
3262,2005,113,m2x,準決A組,1,立命館大学,104.17,214.43,325.59,434.86,5,
3263,2005,113,m2x,準決A組,2,岐阜経済大学B,102.63,213.6,326.68,437.57,6,
3264,2005,114,m2x,準決B組,4,天竜林業高校B,104.1,210.65,317.84,422.49,1,->Final A
3265,2005,114,m2x,準決B組,5,美方高校A,101.61,208.6,317.44,426.18,2,->Final B
3266,2005,114,m2x,準決B組,3,小浜水産高校A,103.14,212.39,321.65,432.57,3,
3267,2005,114,m2x,準決B組,6,天竜林業高校A,102.28,212.84,325.26,436.35,4,
3268,2005,114,m2x,準決B組,2,若狭高校,105.03,214.4,325.77,436.98,5,
3269,2005,114,m2x,準決B組,1,早稲田大学,106.77,215.38,328.06,438.37,6,
3270,2005,115,m2x,準決C組,3,関西電力美浜,96.96,202.19,311.41,421.76,1,->Final A
3271,2005,115,m2x,準決C組,5,東京経済大学,101.46,209.64,317.5,424.71,2,->Final B
3272,2005,115,m2x,準決C組,4,仙台大学A,100.61,208.1,316.67,425.16,3,
3273,2005,115,m2x,準決C組,1,唐津東高校,102.58,212.38,320.75,425.78,4,
3274,2005,115,m2x,準決C組,6,茨城大学,102.4,211.07,322.46,434.89,5,
3275,2005,115,m2x,準決C組,2,敦賀工業高校,101.44,213.6,329.07,444.9,6,
3276,2005,116,m2x,準決D組,4,日本大学,98.18,204.44,314.39,424.06,1,->Final A
3277,2005,116,m2x,準決D組,3,トヨタ紡織,100.74,209.17,319.11,428.85,2,->Final B
3278,2005,116,m2x,準決D組,2,浜松湖南高校,102.57,210.67,320.92,429.54,3,
3279,2005,116,m2x,準決D組,5,美方高校B,101.27,212.65,323.76,434.6,4,
3280,2005,116,m2x,準決D組,1,富山国際大学,104.41,216.25,329.43,438.2,5,
3281,2005,116,m2x,準決D組,6,日田三隈高校,105.34,217.72,332.49,445.54,6,
3282,2005,131,m2x,順決,3,阿賀黎明高校,101.22,208.76,316.89,422.91,1,
3283,2005,131,m2x,順決,5,トヨタ紡織,99.01,206.83,317.23,423.36,2,
3284,2005,131,m2x,順決,2,美方高校A,103.82,211.97,320.48,427.64,3,
3285,2005,131,m2x,順決,4,東京経済大学,104.12,211.53,321.54,430.71,4,
3288,2005,132,m2x,決勝,4,関西電力美浜,99.15,205.8,314.42,423.11,1,
3289,2005,132,m2x,決勝,3,鹿屋体育大学,100.29,209.05,320.3,427.16,2,
3290,2005,132,m2x,決勝,5,日本大学,101.24,208.98,320.04,427.66,3,
3291,2005,132,m2x,決勝,2,天竜林業高校B,104.04,213.9,324.83,428.15,4,
3294,2005,36,w2x,予選A組,2,仙台大学B,114.66,237.28,361.52,484.66,1,->Semi-Final
3295,2005,36,w2x,予選A組,5,三洋電機洲本,120.7,246.72,378.67,502.47,2,
3296,2005,36,w2x,予選A組,3,美方高校,120.41,248.61,375.99,504.2,3,
3297,2005,36,w2x,予選A組,4,東京外国語大学,124.91,257.72,390.39,519.78,4,
3298,2005,36,w2x,予選A組,1,今治南高校B,129.35,266.94,406.57,541.94,5,
3300,2005,37,w2x,予選B組,2,法政大学A,118.04,243.09,366.77,490.29,1,->Semi-Final
3301,2005,37,w2x,予選B組,4,伏見工業高校,118.8,246.12,374.15,503.24,2,
3302,2005,37,w2x,予選B組,5,東京大学,124.3,259.81,391.44,523.2,3,
3303,2005,37,w2x,予選B組,1,金沢大学,124.28,259.66,395.6,534.95,4,
3306,2005,38,w2x,予選C組,2,明治大学,115.75,234.75,355.45,474.98,1,->Semi-Final
3307,2005,38,w2x,予選C組,5,早稲田大学,113.22,232.22,356.28,479.05,2,
3308,2005,38,w2x,予選C組,3,鹿屋体育大学,119.92,245.54,372.6,498.61,3,
3309,2005,38,w2x,予選C組,4,今治西高校A,121.25,249.35,379.45,506.98,4,
3310,2005,38,w2x,予選C組,1,法政大学B,127.42,256.82,388.77,518.47,5,
3312,2005,39,w2x,予選D組,5,仙台大学A,111.0,231.44,,473.27,1,->Semi-Final
3313,2005,39,w2x,予選D組,4,八尾高校,118.96,243.63,,491.02,2,
3314,2005,39,w2x,予選D組,2,小浜水産高校,122.49,250.27,,501.88,3,
3315,2005,39,w2x,予選D組,3,筑波大学,129.77,266.82,,536.32,4,
3318,2005,40,w2x,予選E組,4,関西電力小浜,110.68,232.98,357.12,481.25,1,->Semi-Final
3319,2005,40,w2x,予選E組,5,立命館大学,119.6,245.87,371.03,497.48,2,
3320,2005,40,w2x,予選E組,2,龍谷大学,116.85,244.06,373.46,501.98,3,
3321,2005,40,w2x,予選E組,3,大村城南高校,131.91,273.1,410.13,546.44,4,
3324,2005,41,w2x,予選F組,2,富山国際大学,118.44,241.93,365.2,489.64,1,->Semi-Final
3325,2005,41,w2x,予選F組,3,東京医科歯科大学,119.5,244.62,372.77,503.35,2,
3326,2005,41,w2x,予選F組,4,今治南高校A,123.99,254.89,384.7,514.04,3,
3327,2005,41,w2x,予選F組,5,成蹊大学,126.65,258.04,389.31,525.56,4,
3330,2005,89,w2x,敗復A組,4,龍谷大学,115.38,240.43,368.35,493.27,1,->Semi-Final
3331,2005,89,w2x,敗復A組,3,小浜水産高校,120.53,247.16,374.01,497.08,2,->Semi-Final
3332,2005,89,w2x,敗復A組,5,成蹊大学,124.0,257.45,389.43,517.35,3,
3333,2005,89,w2x,敗復A組,2,東京大学,123.45,257.4,394.27,526.54,4,
3336,2005,90,w2x,敗復B組,3,鹿屋体育大学,119.7,243.14,368.84,491.55,1,->Semi-Final
3337,2005,90,w2x,敗復B組,4,三洋電機洲本,121.79,244.79,368.41,492.34,2,->Semi-Final
3338,2005,90,w2x,敗復B組,2,東京外国語大学,125.13,253.82,388.38,520.34,3,
3339,2005,90,w2x,敗復B組,5,金沢大学,127.6,257.54,391.04,525.04,4,
3342,2005,91,w2x,敗復C組,3,立命館大学,118.41,244.12,371.59,496.64,1,->Semi-Final
3343,2005,91,w2x,敗復C組,4,伏見工業高校,117.91,244.11,372.49,498.14,2,->Semi-Final
3344,2005,91,w2x,敗復C組,2,法政大学B,124.18,252.92,384.05,513.64,3,
3345,2005,91,w2x,敗復C組,5,筑波大学,127.73,262.78,397.85,529.45,4,
3348,2005,92,w2x,敗復D組,4,東京医科歯科大学,119.66,244.82,370.68,493.44,1,->Semi-Final
3349,2005,92,w2x,敗復D組,3,八尾高校,119.41,246.33,373.31,495.87,2,->Semi-Final
3350,2005,92,w2x,敗復D組,2,今治南高校A,121.93,252.23,381.0,503.38,3,
3351,2005,92,w2x,敗復D組,5,今治南高校B,129.92,267.05,403.24,536.58,4,
3354,2005,93,w2x,敗復E組,3,早稲田大学,113.34,231.0,354.95,477.34,1,->Semi-Final
3355,2005,93,w2x,敗復E組,4,美方高校,118.65,240.76,368.4,493.81,2,->Semi-Final
3356,2005,93,w2x,敗復E組,2,今治西高校A,120.11,244.26,374.58,502.93,3,
3357,2005,93,w2x,敗復E組,5,大村城南高校,131.02,262.25,398.88,530.54,4,
3360,2005,117,w2x,準決A組,3,仙台大学B,112.46,229.47,346.84,463.04,1,->Final A
3361,2005,117,w2x,準決A組,2,早稲田大学,110.93,226.46,345.74,465.34,2,->Final B
3362,2005,117,w2x,準決A組,4,富山国際大学,112.22,232.28,354.2,476.5,3,
3363,2005,117,w2x,準決A組,5,立命館大学,117.33,239.52,361.11,483.98,4,
3366,2005,118,w2x,準決B組,3,関西電力小浜,109.18,227.0,347.43,468.81,1,->Final A
3367,2005,118,w2x,準決B組,4,法政大学A,114.52,232.73,352.28,471.09,2,->Final B
3368,2005,118,w2x,準決B組,5,八尾高校,113.79,235.85,359.36,479.05,3,
3369,2005,118,w2x,準決B組,2,鹿屋体育大学,117.12,239.92,364.86,486.84,4,
3372,2005,119,w2x,準決C組,3,明治大学,112.95,231.52,353.04,474.8,1,->Final A
3373,2005,119,w2x,準決C組,2,美方高校,114.93,237.3,361.48,484.09,2,->Final B
3374,2005,119,w2x,準決C組,5,小浜水産高校,117.23,241.02,363.97,484.64,3,
3375,2005,119,w2x,準決C組,4,三洋電機洲本,118.15,241.4,365.04,486.84,4,
3378,2005,120,w2x,準決D組,3,仙台大学A,108.7,225.93,346.11,467.58,1,->Final A
3379,2005,120,w2x,準決D組,2,東京医科歯科大学,115.85,237.71,360.26,481.24,2,->Final B
3380,2005,120,w2x,準決D組,5,伏見工業高校,113.47,236.48,360.91,482.86,3,
3381,2005,120,w2x,準決D組,4,龍谷大学,114.62,237.45,362.89,485.15,4,
3384,2005,133,w2x,順決,3,早稲田大学,112.51,229.53,347.56,465.25,1,
3385,2005,133,w2x,順決,4,法政大学A,114.32,231.23,348.56,465.77,2,
3386,2005,133,w2x,順決,5,美方高校,116.54,239.4,363.13,486.75,3,
3387,2005,133,w2x,順決,2,東京医科歯科大学,117.79,243.28,367.74,488.29,4,
3390,2005,134,w2x,決勝,4,仙台大学A,109.06,224.06,341.7,457.58,1,
3391,2005,134,w2x,決勝,5,明治大学,111.64,228.43,349.7,462.84,2,
3392,2005,134,w2x,決勝,2,関西電力小浜,109.94,228.83,353.54,468.79,3,
3393,2005,134,w2x,決勝,3,仙台大学B,114.24,233.68,355.23,473.44,4,
3396,2005,1,m1x,予選A組,1,前野淳志(富山国際大学B),111.04,230.46,350.2,469.25,1,->Semi-Final
3397,2005,1,m1x,予選A組,4,小谷健太(日本体育大学A),110.29,227.44,348.82,469.47,2,
3398,2005,1,m1x,予選A組,2,臼井英祐(東京医科歯科大学),110.57,228.65,350.44,471.34,3,
3399,2005,1,m1x,予選A組,3,郡司孝(千葉大学),114.74,241.17,372.46,506.08,4,
3400,2005,1,m1x,予選A組,5,熊木知広(小樽商科大学B),121.6,257.09,397.01,551.57,5,
3402,2005,2,m1x,予選B組,2,朝倉大貴(仙台大学A),110.75,228.02,358.94,467.25,1,->Semi-Final
3403,2005,2,m1x,予選B組,5,松橋拓郎(早稲田大学A),111.24,230.39,360.07,479.61,2,
3404,2005,2,m1x,予選B組,6,小野英朗(東レ滋賀),115.63,238.82,360.48,488.95,3,
3405,2005,2,m1x,予選B組,3,清水法勝(学習院大学C),124.46,252.92,382.15,524.95,4,
3406,2005,2,m1x,予選B組,1,飯塚泰之(慶應義塾大学),125.27,256.25,395.86,535.36,5,
3407,2005,2,m1x,予選B組,4,関東慶一(石巻専修大学A),131.34,270.87,416.52,562.71,6,
3408,2005,3,m1x,予選C組,1,坂本和哉(日本大学C),110.66,227.55,347.63,469.75,1,->Semi-Final
3409,2005,3,m1x,予選C組,4,米本大地(富山国際大学C),117.7,242.35,361.19,495.64,2,
3410,2005,3,m1x,予選C組,6,佐久間貴志(長崎大学),119.96,246.14,375.01,496.2,3,
3411,2005,3,m1x,予選C組,2,大森雄太(仙台大学C),118.04,243.59,372.15,498.88,4,
3412,2005,3,m1x,予選C組,5,赤木雅(東京外国語大学A),118.55,244.41,375.4,505.58,5,
3413,2005,3,m1x,予選C組,3,倉田聡紀(東京海洋大学B),120.46,254.02,393.77,530.44,6,
3414,2005,4,m1x,予選D組,2,山本亮太(岐阜経済大学),114.54,236.85,357.75,477.24,1,->Semi-Final
3415,2005,4,m1x,予選D組,6,小林真(早稲田大学B),113.42,237.39,367.21,494.67,2,
3416,2005,4,m1x,予選D組,5,松本浩平(鹿屋体育大学A),119.32,249.28,378.48,506.44,3,
3417,2005,4,m1x,予選D組,4,芳賀渉(東北学院大学C),120.0,250.92,386.0,520.2,4,
3418,2005,4,m1x,予選D組,1,南條隆太(石巻専修大学B),137.92,287.26,436.63,588.3,5,
3420,2005,5,m1x,予選E組,5,奥村強司(瀬田工業高校),113.66,230.95,352.16,472.48,1,->Semi-Final
3421,2005,5,m1x,予選E組,4,片町有佑(東舞鶴高校A),115.67,241.59,368.8,493.48,2,
3422,2005,5,m1x,予選E組,3,徳永真一(東京外国語大学C),120.34,244.44,371.11,494.48,3,
3423,2005,5,m1x,予選E組,2,西ノ原卓(島根大学B),126.04,254.92,386.48,518.47,4,
3424,2005,5,m1x,予選E組,6,金原正太郎(成城大学A),129.24,266.95,412.39,562.37,5,
3425,2005,5,m1x,予選E組,1,千葉智之(ロールストンC),128.4,275.44,432.52,584.55,6,
3426,2005,6,m1x,予選F組,4,松家江佑(日本大学D),113.05,234.3,355.6,480.64,1,->Semi-Final
3427,2005,6,m1x,予選F組,2,伊藤 友希(東北学院大学A),114.65,234.78,361.09,490.55,2,
3428,2005,6,m1x,予選F組,3,和田真治(兵庫大学),113.77,238.39,367.13,492.85,3,
3429,2005,6,m1x,予選F組,1,木島隆博(東京海洋大学A),115.83,240.37,372.14,502.98,4,
3430,2005,6,m1x,予選F組,5,内藤亨(若狭高校B),116.33,242.37,373.53,504.88,5,
3432,2005,7,m1x,予選G組,6,矢地謙太郎(松江工業高専),109.25,226.65,345.07,466.04,1,->Semi-Final
3433,2005,7,m1x,予選G組,5,西村光生(宇和島水産高校),117.44,244.14,367.39,487.0,2,
3434,2005,7,m1x,予選G組,2,佐藤一也(富山国際大学A),114.18,238.11,361.93,488.46,3,
3435,2005,7,m1x,予選G組,3,藤山和也(仙台大学D),119.26,245.19,374.48,504.15,4,
3436,2005,7,m1x,予選G組,4,岸山孝一郎(小樽商科大学A),116.75,245.68,374.26,504.6,5,
3437,2005,7,m1x,予選G組,1,吉川祐司(金沢大学A),121.54,247.41,376.87,509.56,6,
3438,2005,8,m1x,予選H組,4,倉谷郁也(小浜水産高校A),110.86,227.1,345.87,465.31,1,->Semi-Final
3439,2005,8,m1x,予選H組,2,松下 祐己(敦賀工業高校),116.52,239.71,366.71,494.44,2,
3440,2005,8,m1x,予選H組,6,湯浅篤(龍谷大学B),118.93,243.93,371.76,499.39,3,
3441,2005,8,m1x,予選H組,3,木伏達彦(学習院大学D),118.14,244.26,374.42,508.14,4,
3442,2005,8,m1x,予選H組,1,岩谷一史(北海道大学D),119.51,248.41,383.72,520.56,5,
3443,2005,8,m1x,予選H組,5,桑山浩彦(立教大学A),122.14,250.6,387.21,526.91,6,
3444,2005,9,m1x,予選I組,5,一箭フェルナンドヒロシ(鹿屋体育大学A),116.91,238.1,363.26,483.15,1,->Semi-Final
3445,2005,9,m1x,予選I組,1,松井浩晃(小浜水産高校B),113.17,233.27,359.11,483.25,2,
3446,2005,9,m1x,予選I組,2,山口洋平(島根大学A),115.4,241.6,370.48,497.14,3,
3447,2005,9,m1x,予選I組,3,福岡史矩(神戸大学),119.78,245.49,375.19,507.59,4,
3448,2005,9,m1x,予選I組,6,中本崇志(京都大学),121.74,248.55,380.2,513.7,5,
3450,2005,10,m1x,予選J組,2,岸圭介(東京大学A),113.1,234.59,359.74,493.8,1,->Semi-Final
3451,2005,10,m1x,予選J組,4,久司和矢(東舞鶴高校B),118.7,242.87,368.06,494.5,2,
3452,2005,10,m1x,予選J組,3,月本圭祐(東北学院大学B),117.41,242.59,368.95,502.26,3,
3453,2005,10,m1x,予選J組,5,小椋慶(立教大学B),118.25,244.43,371.99,504.06,4,
3454,2005,10,m1x,予選J組,1,細小路京(明治大学),118.5,247.32,373.08,507.76,5,
3456,2005,11,m1x,予選K組,4,広瀬翔太(若狭高校A),119.28,241.47,366.24,491.24,1,->Semi-Final
3457,2005,11,m1x,予選K組,1,前田光樹(金沢学院大学),116.44,242.69,373.2,502.96,2,
3458,2005,11,m1x,予選K組,5,佐々木貴章(青山学院大学A),121.74,246.53,375.94,506.79,3,
3459,2005,11,m1x,予選K組,2,小山洋紀(北海道大学A),122.28,249.56,383.44,519.74,4,
3462,2005,12,m1x,予選L組,4,相馬嵩亮(瀬田漕艇倶楽部),115.51,237.4,360.71,484.65,1,->Semi-Final
3463,2005,12,m1x,予選L組,5,今安弘樹(美方高校),119.92,244.73,367.58,491.79,2,
3464,2005,12,m1x,予選L組,3,高橋洋平(日本体育大学D),125.4,253.2,379.88,510.28,3,
3465,2005,12,m1x,予選L組,1,志水誠(防衛大学校),134.01,267.61,404.25,540.34,4,
3468,2005,13,m1x,予選M組,5,竹野佑(円山川城崎RC),115.09,234.31,351.71,471.79,1,->Semi-Final
3469,2005,13,m1x,予選M組,2,斎藤恭(東京外国語大学B),112.1,230.41,352.29,473.82,2,
3470,2005,13,m1x,予選M組,3,細勢侑作(日本体育大学E),117.26,237.98,360.58,484.07,3,
3471,2005,13,m1x,予選M組,1,仲矢俊之(伏見工業高校),119.14,244.25,372.85,502.17,4,
3472,2005,13,m1x,予選M組,4,村田建(東京大学C),121.74,249.78,390.26,525.21,5,
3474,2005,14,m1x,予選N組,4,平松宏隆(日本体育大学C),111.37,230.98,352.03,471.97,1,->Semi-Final
3475,2005,14,m1x,予選N組,5,佐藤達也(日田高校),115.61,235.09,354.19,474.78,2,
3476,2005,14,m1x,予選N組,1,五十嵐儀家(日本大学A),115.98,236.35,359.88,488.0,3,
3477,2005,14,m1x,予選N組,3,袴田圭佑(江戸川大学),116.24,239.45,362.84,489.38,4,
3478,2005,14,m1x,予選N組,2,竹松達也(金沢大学B),119.14,245.62,369.72,497.74,5,
3480,2005,15,m1x,予選O組,2,別府晃至(仙台大学B),111.94,232.45,354.65,477.88,1,->Semi-Final
3481,2005,15,m1x,予選O組,4,吉田達也(今治西高校),114.21,236.75,364.0,490.06,2,
3482,2005,15,m1x,予選O組,3,今村洵一郎(同志社大学),121.94,249.07,378.36,503.95,3,
3483,2005,15,m1x,予選O組,1,野尻明宏(東京大学B),118.54,243.4,375.6,506.39,4,
3484,2005,15,m1x,予選O組,5,藤野峰(東京外国語大学E),121.74,248.52,380.76,508.76,5,
3486,2005,54,m1x,敗復A組,4,和田真治(兵庫大学),111.22,233.47,357.14,475.84,1,->Semi-Final
3487,2005,54,m1x,敗復A組,3,今安弘樹(美方高校),114.56,235.39,357.4,478.24,2,
3488,2005,54,m1x,敗復A組,5,吉川祐司(金沢大学A),117.34,240.59,364.86,492.85,3,
3489,2005,54,m1x,敗復A組,2,藤野峰(東京外国語大学E),113.11,240.07,368.51,495.89,4,
3492,2005,55,m1x,敗復B組,3,伊藤 友希(東北学院大学A),111.72,227.17,354.74,472.0,1,->Semi-Final
3493,2005,55,m1x,敗復B組,4,片町有佑(東舞鶴高校A),112.0,231.02,358.11,477.24,2,
3494,2005,55,m1x,敗復B組,2,木伏達彦(学習院大学D),113.67,235.89,366.76,492.54,3,
3495,2005,55,m1x,敗復B組,5,高橋洋平(日本体育大学D),120.84,244.79,370.58,503.15,4,
3498,2005,56,m1x,敗復C組,3,吉田達也(今治西高校),112.71,232.68,354.74,476.1,1,->Semi-Final
3499,2005,56,m1x,敗復C組,4,松下 祐己(敦賀工業高校),116.44,237.41,358.11,480.51,2,
3500,2005,56,m1x,敗復C組,2,細小路京(明治大学),113.4,237.81,366.76,495.44,3,
3501,2005,56,m1x,敗復C組,5,中本崇志(京都大学),117.33,243.93,370.58,497.54,4,
3504,2005,57,m1x,敗復D組,3,袴田圭佑(江戸川大学),112.58,233.53,356.94,481.2,1,->Semi-Final
3505,2005,57,m1x,敗復D組,4,徳永真一(東京外国語大学C),115.38,237.03,361.35,486.02,2,
3506,2005,57,m1x,敗復D組,2,福岡史矩(神戸大学),118.02,242.94,370.92,498.68,3,
3507,2005,57,m1x,敗復D組,5,西ノ原卓(島根大学B),121.8,247.9,378.82,506.04,4,
3510,2005,58,m1x,敗復E組,3,小野英朗(東レ滋賀),111.94,232.6,355.42,476.08,1,->Semi-Final
3511,2005,58,m1x,敗復E組,4,久司和矢(東舞鶴高校B),116.61,238.74,362.64,484.76,2,
3512,2005,58,m1x,敗復E組,2,佐々木貴章(青山学院大学A),118.12,245.03,374.28,502.46,3,
3513,2005,58,m1x,敗復E組,5,小山洋紀(北海道大学A),122.63,250.19,381.8,513.84,4,
3516,2005,59,m1x,敗復F組,3,佐藤一也(富山国際大学A),111.38,229.39,350.73,472.5,1,->Semi-Final
3517,2005,59,m1x,敗復F組,4,小林真(早稲田大学B),112.55,232.11,358.67,481.44,2,
3518,2005,59,m1x,敗復F組,2,松本浩平(鹿屋体育大学A),115.8,237.28,364.35,490.94,3,
3519,2005,59,m1x,敗復F組,5,芳賀渉(東北学院大学C),116.33,244.51,376.03,506.37,4,
3522,2005,60,m1x,敗復G組,3,五十嵐儀家(日本大学A),114.27,233.62,356.85,481.44,1,->Semi-Final
3523,2005,60,m1x,敗復G組,4,米本大地(富山国際大学C),115.46,238.58,363.87,487.48,2,
3524,2005,60,m1x,敗復G組,2,野尻明宏(東京大学B),117.52,243.33,372.1,500.15,3,
3525,2005,60,m1x,敗復G組,5,岩谷一史(北海道大学D),117.11,243.23,375.64,509.04,4,
3528,2005,61,m1x,敗復H組,3,西村光生(宇和島水産高校),114.46,236.17,356.87,476.66,1,->Semi-Final
3529,2005,61,m1x,敗復H組,4,佐久間貴志(長崎大学),117.65,244.15,368.83,486.35,2,
3530,2005,61,m1x,敗復H組,2,郡司孝(千葉大学),116.21,237.44,363.16,496.84,3,
3531,2005,61,m1x,敗復H組,5,清水法勝(学習院大学C),124.65,250.52,378.32,508.29,4,
3534,2005,62,m1x,敗復I組,3,細勢侑作(日本体育大学E),114.12,233.21,354.7,475.36,1,->Semi-Final
3535,2005,62,m1x,敗復I組,2,赤木雅(東京外国語大学A),113.81,235.16,362.34,488.11,2,
3536,2005,62,m1x,敗復I組,4,山口洋平(島根大学A),115.01,242.7,369.8,495.32,3,
3537,2005,62,m1x,敗復I組,5,村田建(東京大学C),118.77,246.29,378.25,507.94,4,
3540,2005,63,m1x,敗復J組,3,松井浩晃(小浜水産高校B),114.86,236.52,360.34,482.4,1,->Semi-Final
3541,2005,63,m1x,敗復J組,2,内藤亨(若狭高校B),115.32,238.55,364.53,488.78,2,
3542,2005,63,m1x,敗復J組,4,竹松達也(金沢大学B),117.28,241.1,367.13,492.76,3,
3546,2005,64,m1x,敗復K組,3,松橋拓郎(早稲田大学A),109.43,226.64,347.11,468.5,1,->Semi-Final
3547,2005,64,m1x,敗復K組,4,大森雄太(仙台大学C),112.12,234.27,358.3,481.48,2,
3548,2005,64,m1x,敗復K組,2,岸山孝一郎(小樽商科大学A),114.11,238.2,364.44,491.54,3,
3549,2005,64,m1x,敗復K組,5,倉田聡紀(東京海洋大学B),118.87,247.23,377.28,508.08,4,
3552,2005,65,m1x,敗復L組,3,佐藤達也(日田高校),113.9,233.36,355.49,475.87,1,->Semi-Final
3553,2005,65,m1x,敗復L組,2,藤山和也(仙台大学D),116.26,239.65,367.72,493.58,2,
3554,2005,65,m1x,敗復L組,4,湯浅篤(龍谷大学B),118.98,244.6,372.38,497.56,3,
3555,2005,65,m1x,敗復L組,5,飯塚泰之(慶應義塾大学),130.99,262.04,398.21,529.4,4,
3558,2005,66,m1x,敗復M組,3,斎藤恭(東京外国語大学B),112.4,232.83,357.54,479.71,1,->Semi-Final
3559,2005,66,m1x,敗復M組,4,仲矢俊之(伏見工業高校),115.98,242.25,371.72,496.14,2,
3560,2005,66,m1x,敗復M組,2,小椋慶(立教大学B),119.42,244.7,376.07,504.47,3,
3561,2005,66,m1x,敗復M組,5,志水誠(防衛大学校),126.34,261.6,401.79,535.2,4,
3562,2005,66,m1x,敗復M組,1,南條隆太(石巻専修大学B),132.03,278.48,431.54,576.38,5,
3564,2005,67,m1x,敗復N組,3,臼井英祐(東京医科歯科大学),111.27,229.7,351.87,473.18,1,->Semi-Final
3565,2005,67,m1x,敗復N組,4,月本圭祐(東北学院大学B),117.39,240.63,366.34,491.98,2,
3566,2005,67,m1x,敗復N組,2,今村洵一郎(同志社大学),118.71,244.22,373.94,498.58,3,
3567,2005,67,m1x,敗復N組,5,熊木知広(小樽商科大学B),123.5,257.2,397.96,532.44,4,
3568,2005,67,m1x,敗復N組,1,千葉智之(ロールストンC),125.54,267.86,414.41,557.32,5,
3570,2005,68,m1x,敗復O組,3,小谷健太(日本体育大学A),110.62,228.66,350.89,472.71,1,->Semi-Final
3571,2005,68,m1x,敗復O組,2,木島隆博(東京海洋大学A),113.81,236.29,363.16,491.46,2,
3572,2005,68,m1x,敗復O組,4,前田光樹(金沢学院大学),117.74,241.97,368.34,495.33,3,
3573,2005,68,m1x,敗復O組,1,関東慶一(石巻専修大学A),132.9,270.96,410.66,550.58,4,
3574,2005,68,m1x,敗復O組,5,金原正太郎(成城大学A),133.59,281.89,435.69,597.35,5,
3576,2005,104,m1x,準決A組,3,坂本和哉(日本大学C),107.17,220.76,336.81,451.9,1,->Final A
3577,2005,104,m1x,準決A組,5,松橋拓郎(早稲田大学A),112.15,229.33,348.14,467.54,2,->Final B
3578,2005,104,m1x,準決A組,6,西村光生(宇和島水産高校),115.07,234.15,355.41,474.74,3,
3579,2005,104,m1x,準決A組,1,吉田達也(今治西高校),112.48,234.4,358.29,480.95,4,
