,year,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
2883,2002,201,m4x,順決,4,慶應義塾大学,94.88,194.24,301.27,409.8,4.0,
2886,2002,202,m4x,決勝,3,日本大学,91.25,187.36,286.01,384.79,1.0,
2887,2002,202,m4x,決勝,2,日本体育大学,91.83,187.84,287.41,387.01,2.0,
2888,2002,202,m4x,決勝,4,中央大学,93.88,190.61,291.62,395.67,3.0,
2889,2002,202,m4x,決勝,5,岐阜経済大学,94.16,193.77,299.78,409.63,4.0,
2892,2002,51,w4x+,予選A組,6,一橋大学,108.98,221.08,335.64,450.98,1.0,->Semi-Final
2893,2002,51,w4x+,予選A組,2,神戸大学,109.5,223.89,343.08,460.73,2.0,
2894,2002,51,w4x+,予選A組,5,東京大学,114.7,232.92,357.67,480.39,3.0,
2895,2002,51,w4x+,予選A組,1,日本女子体育大学,118.67,238.27,361.81,483.17,4.0,
2896,2002,51,w4x+,予選A組,4,熊本学園大学,114.15,233.74,359.54,484.31,5.0,
2897,2002,51,w4x+,予選A組,3,南山大学,121.35,244.17,370.04,496.31,6.0,
2898,2002,52,w4x+,予選B組,5,東京経済大学,108.89,222.15,337.74,453.61,1.0,->Semi-Final
2899,2002,52,w4x+,予選B組,4,鹿屋体育大学,111.68,227.22,343.34,459.0,2.0,
2900,2002,52,w4x+,予選B組,1,龍谷大学,110.86,228.62,348.14,467.83,3.0,
2901,2002,52,w4x+,予選B組,3,東京医科歯科大学,114.26,233.65,356.77,479.56,4.0,
2902,2002,52,w4x+,予選B組,6,関西大学,115.25,236.34,361.06,483.39,5.0,
2903,2002,52,w4x+,予選B組,2,福島県立医科大学,117.2,241.73,370.14,496.85,6.0,
2904,2002,53,w4x+,予選C組,5,早稲田大学,110.34,225.79,343.96,459.53,1.0,->Semi-Final
2905,2002,53,w4x+,予選C組,3,新潟大学,114.18,237.06,361.27,482.34,2.0,
2906,2002,53,w4x+,予選C組,4,岡山大学,115.75,238.55,364.79,487.86,3.0,
2907,2002,53,w4x+,予選C組,1,滋賀大学教育学部,120.27,247.7,376.04,502.1,4.0,
2908,2002,53,w4x+,予選C組,2,北海道大学,121.85,250.79,381.25,509.17,5.0,
2909,2002,53,w4x+,予選C組,6,岩手大学,132.55,272.82,412.74,547.31,6.0,
2910,2002,54,w4x+,予選D組,4,日本体育大学,118.21,238.23,358.71,475.46,1.0,->Semi-Final
2911,2002,54,w4x+,予選D組,2,近畿大学,123.74,246.96,371.2,491.48,2.0,
2912,2002,54,w4x+,予選D組,5,愛知教育大学,124.01,247.41,374.44,497.53,3.0,
2913,2002,54,w4x+,予選D組,1,愛媛大学,125.1,253.78,386.14,513.41,4.0,
2914,2002,54,w4x+,予選D組,3,山口大学,123.54,253.54,388.6,517.35,5.0,
2916,2002,115,w4x+,敗復A組,3,東京医科歯科大学,114.56,232.81,353.39,472.02,1.0,->Semi-Final
2917,2002,115,w4x+,敗復A組,5,福島県立医科大学,115.64,237.91,361.84,481.58,2.0,
2918,2002,115,w4x+,敗復A組,4,東京大学,119.16,240.25,361.57,482.33,3.0,
2919,2002,115,w4x+,敗復A組,2,南山大学,122.74,247.21,373.58,496.73,4.0,
2922,2002,116,w4x+,敗復B組,3,龍谷大学,112.18,226.46,342.04,456.18,1.0,->Semi-Final
2923,2002,116,w4x+,敗復B組,4,新潟大学,112.41,228.26,344.3,457.78,2.0,
2924,2002,116,w4x+,敗復B組,2,近畿大学,114.34,232.61,352.21,470.44,3.0,
2925,2002,116,w4x+,敗復B組,5,愛知教育大学,117.65,237.43,359.2,478.62,4.0,
2926,2002,116,w4x+,敗復B組,1,岩手大学,128.31,257.46,388.61,517.76,5.0,
2928,2002,117,w4x+,敗復C組,3,神戸大学,110.69,225.62,342.26,457.54,1.0,->Semi-Final
2929,2002,117,w4x+,敗復C組,2,岡山大学,112.22,228.42,346.83,463.28,2.0,
2930,2002,117,w4x+,敗復C組,5,滋賀大学教育学部,116.97,237.43,358.77,478.42,3.0,
2931,2002,117,w4x+,敗復C組,4,日本女子体育大学,118.97,239.08,359.99,479.44,4.0,
2932,2002,117,w4x+,敗復C組,1,山口大学,114.93,236.4,360.34,482.26,5.0,
2934,2002,118,w4x+,敗復D組,3,鹿屋体育大学,110.96,225.1,341.98,462.06,1.0,->Semi-Final
2935,2002,118,w4x+,敗復D組,4,関西大学,113.58,232.21,352.93,470.46,2.0,
2936,2002,118,w4x+,敗復D組,2,熊本学園大学,117.55,240.4,363.95,482.73,3.0,
2937,2002,118,w4x+,敗復D組,1,愛媛大学,117.77,241.22,365.52,484.13,4.0,
2938,2002,118,w4x+,敗復D組,5,北海道大学,116.84,238.94,363.07,485.07,5.0,
2940,2002,170,w4x+,準決A組,4,早稲田大学,106.31,216.86,332.57,447.78,1.0,->Final A
2941,2002,170,w4x+,準決A組,3,東京経済大学,109.26,222.61,339.69,456.98,2.0,->Final A
2942,2002,170,w4x+,準決A組,2,龍谷大学,112.45,228.08,347.67,464.54,3.0,->Final B
2943,2002,170,w4x+,準決A組,5,東京医科歯科大学,117.36,237.56,359.87,481.74,4.0,->Final B
2946,2002,171,w4x+,準決B組,4,日本体育大学,110.94,225.85,342.22,455.06,1.0,->Final A
2947,2002,171,w4x+,準決B組,5,鹿屋体育大学,111.89,225.04,341.76,455.52,2.0,->Final A
2948,2002,171,w4x+,準決B組,3,一橋大学,111.43,224.42,341.06,457.2,3.0,->Final B
2949,2002,171,w4x+,準決B組,2,神戸大学,113.75,230.28,349.57,464.95,4.0,->Final B
2952,2002,203,w4x+,順決,3,一橋大学,116.84,238.48,360.22,478.11,1.0,
2953,2002,203,w4x+,順決,4,龍谷大学,116.09,236.96,359.85,480.42,2.0,
2954,2002,203,w4x+,順決,2,神戸大学,118.28,242.56,368.48,489.64,3.0,
2955,2002,203,w4x+,順決,5,東京医科歯科大学,120.98,248.84,379.13,507.62,4.0,
2958,2002,204,w4x+,決勝,3,早稲田大学,110.0,224.28,339.51,454.65,1.0,
2959,2002,204,w4x+,決勝,5,東京経済大学,114.53,233.18,349.14,464.34,2.0,
2960,2002,204,w4x+,決勝,2,鹿屋体育大学,114.1,231.92,351.1,469.36,3.0,
2961,2002,204,w4x+,決勝,4,日本体育大学,115.7,236.12,355.34,473.86,4.0,
2964,2002,57,m8+,予選A組,5,慶應義塾大学,90.68,186.52,287.94,389.2,1.0,->Semi-Final
2965,2002,57,m8+,予選A組,3,北海道大学,94.6,194.18,294.94,396.92,2.0,
2966,2002,57,m8+,予選A組,2,一橋大学,91.48,192.86,298.44,404.23,3.0,
2967,2002,57,m8+,予選A組,1,東京大学,95.88,199.8,303.9,408.23,4.0,
2968,2002,57,m8+,予選A組,6,滋賀大学経済学部,99.2,202.69,309.39,414.89,5.0,
2969,2002,57,m8+,予選A組,4,東海大学,98.47,207.3,315.48,420.79,6.0,
2970,2002,58,m8+,予選B組,5,富山国際大学,93.82,192.3,292.64,391.26,1.0,->Semi-Final
2971,2002,58,m8+,予選B組,3,岡山大学,94.82,196.6,300.27,399.67,2.0,
2972,2002,58,m8+,予選B組,4,東京工業大学,96.79,199.18,302.46,401.41,3.0,
2973,2002,58,m8+,予選B組,2,大阪市立大学,98.65,204.9,312.01,415.02,4.0,
2974,2002,58,m8+,予選B組,6,関西学院大学,105.35,215.22,320.74,424.15,5.0,
2975,2002,58,m8+,予選B組,1,大阪工業大学,105.97,220.36,336.31,449.41,6.0,
2976,2002,59,m8+,予選C組,1,中央大学,90.14,182.08,277.3,369.48,1.0,->Semi-Final
2977,2002,59,m8+,予選C組,3,東北大学,93.27,190.82,289.99,384.98,2.0,
2978,2002,59,m8+,予選C組,5,日本大学,95.98,193.79,292.14,389.67,3.0,
2979,2002,59,m8+,予選C組,4,大阪大学,96.46,197.81,302.44,405.1,4.0,
2980,2002,59,m8+,予選C組,6,山口大学,100.86,206.07,314.24,415.4,5.0,
2981,2002,59,m8+,予選C組,2,神戸大学,99.3,205.47,313.77,418.39,6.0,
2982,2002,60,m8+,予選D組,2,早稲田大学,89.84,183.14,279.3,372.23,1.0,->Semi-Final
2983,2002,60,m8+,予選D組,1,法政大学,92.0,186.65,282.36,375.24,2.0,
2984,2002,60,m8+,予選D組,5,鹿児島大学,94.78,189.66,290.4,388.82,3.0,
2985,2002,60,m8+,予選D組,4,名古屋大学,96.78,194.2,295.99,395.67,4.0,
2986,2002,60,m8+,予選D組,6,防衛大学校,95.68,194.11,297.01,397.43,5.0,
2987,2002,60,m8+,予選D組,3,早稲田大学理工学部,99.94,198.24,305.41,411.7,6.0,
2988,2002,120,m8+,敗復A組,3,日本大学,89.26,181.49,275.5,367.26,1.0,->Semi-Final
2989,2002,120,m8+,敗復A組,4,名古屋大学,90.31,184.77,278.05,370.85,2.0,
2990,2002,120,m8+,敗復A組,2,東京大学,88.96,184.08,280.79,377.56,3.0,
2991,2002,120,m8+,敗復A組,5,早稲田大学理工学部,90.62,188.08,289.29,390.5,4.0,
2992,2002,120,m8+,敗復A組,1,大阪工業大学,111.4,217.58,324.98,427.09,5.0,
2994,2002,121,m8+,敗復B組,4,北海道大学,87.35,179.66,273.91,365.51,1.0,->Semi-Final
2995,2002,121,m8+,敗復B組,3,鹿児島大学,88.48,181.85,276.43,369.95,2.0,
2996,2002,121,m8+,敗復B組,2,大阪大学,89.44,184.12,278.45,370.94,3.0,
2997,2002,121,m8+,敗復B組,5,滋賀大学経済学部,92.61,185.05,282.63,379.49,4.0,
2998,2002,121,m8+,敗復B組,1,関西学院大学,94.16,193.18,293.69,396.81,5.0,
3000,2002,122,m8+,敗復C組,3,東北大学,86.22,175.34,267.47,358.2,1.0,->Semi-Final
3001,2002,122,m8+,敗復C組,2,一橋大学,87.06,178.7,272.89,369.59,2.0,
3002,2002,122,m8+,敗復C組,5,大阪市立大学,90.16,183.96,279.06,372.35,3.0,
3003,2002,122,m8+,敗復C組,4,防衛大学校,91.51,186.78,280.75,377.08,4.0,
3004,2002,122,m8+,敗復C組,1,東海大学,90.44,186.5,286.92,384.5,5.0,
3006,2002,123,m8+,敗復D組,3,法政大学,86.32,177.25,271.17,363.93,1.0,->Semi-Final
3007,2002,123,m8+,敗復D組,4,岡山大学,87.48,180.35,273.89,366.06,2.0,
3008,2002,123,m8+,敗復D組,2,東京工業大学,87.2,183.2,281.94,379.45,3.0,
3009,2002,123,m8+,敗復D組,5,山口大学,91.19,189.41,290.65,388.35,4.0,
3010,2002,123,m8+,敗復D組,1,神戸大学,94.56,195.38,298.61,399.6,5.0,
3012,2002,174,m8+,準決A組,3,早稲田大学,86.16,175.27,265.69,356.34,1.0,->Final A
3013,2002,174,m8+,準決A組,2,東北大学,86.54,178.2,269.44,358.89,2.0,->Final A
3014,2002,174,m8+,準決A組,4,慶應義塾大学,85.9,175.35,269.54,359.02,3.0,->Final B
3015,2002,174,m8+,準決A組,5,日本大学,88.92,182.06,276.85,373.64,4.0,->Final B
3018,2002,175,m8+,準決B組,3,中央大学,84.89,174.58,267.02,359.04,1.0,->Final A
3019,2002,175,m8+,準決B組,2,法政大学,87.28,178.5,270.3,363.28,2.0,->Final A
3020,2002,175,m8+,準決B組,4,富山国際大学,88.25,182.14,279.84,376.55,3.0,->Final B
3021,2002,175,m8+,準決B組,5,北海道大学,88.63,184.17,281.24,378.96,4.0,->Final B
3024,2002,207,m8+,順決,3,慶應義塾大学,98.77,203.31,307.58,406.34,1.0,
3025,2002,207,m8+,順決,5,北海道大学,101.64,204.46,309.46,409.56,2.0,
3026,2002,207,m8+,順決,2,富山国際大学,98.27,201.8,307.88,413.52,3.0,
3027,2002,207,m8+,順決,4,日本大学,103.24,208.64,314.63,418.62,4.0,
3030,2002,208,m8+,決勝,2,中央大学,91.08,189.31,287.49,383.82,1.0,
3031,2002,208,m8+,決勝,3,早稲田大学,94.06,192.75,290.78,386.81,2.0,
3032,2002,208,m8+,決勝,5,法政大学,95.38,196.84,298.92,396.67,3.0,
3033,2002,208,m8+,決勝,4,東北大学,97.09,199.55,301.32,399.81,4.0,
3036,2003,45,m4+,予選A組,6,岡山大学,103.56,212.03,322.32,430.89,1.0,->Semi-Final
3037,2003,45,m4+,予選A組,5,千葉大学,108.54,219.2,333.8,448.65,2.0,
3038,2003,45,m4+,予選A組,3,法政大学,105.54,218.79,336.36,448.98,3.0,
3039,2003,45,m4+,予選A組,2,立教大学,109.97,222.95,338.6,450.95,4.0,
3040,2003,45,m4+,予選A組,1,岐阜経済大学,111.05,224.86,340.98,457.01,5.0,
3041,2003,45,m4+,予選A組,4,東京工業大学,112.24,226.81,344.38,460.47,6.0,
3042,2003,46,m4+,予選B組,6,慶應義塾大学,99.68,205.18,315.41,422.56,1.0,->Semi-Final
3043,2003,46,m4+,予選B組,2,筑波大学,104.0,213.29,329.97,435.11,2.0,
3044,2003,46,m4+,予選B組,3,新潟大学,105.56,215.96,330.97,440.59,3.0,
3045,2003,46,m4+,予選B組,4,埼玉大学,107.44,218.81,331.22,442.01,4.0,
3046,2003,46,m4+,予選B組,1,九州大学,102.54,214.48,332.06,446.72,5.0,
3047,2003,46,m4+,予選B組,5,徳島大学,107.19,220.41,338.15,453.26,6.0,
3048,2003,47,m4+,予選C組,5,富山国際大学,102.54,210.77,316.73,422.86,1.0,->Semi-Final
3049,2003,47,m4+,予選C組,1,龍谷大学,98.54,207.96,317.44,429.63,2.0,
3050,2003,47,m4+,予選C組,4,滋賀大学経済学部,107.44,216.38,325.11,437.15,3.0,
3051,2003,47,m4+,予選C組,6,大阪大学,106.78,219.88,336.52,449.92,4.0,
3052,2003,47,m4+,予選C組,2,茨城大学,112.29,228.12,343.64,456.51,5.0,
3053,2003,47,m4+,予選C組,3,滋賀大学教育学部,107.1,224.47,341.52,457.47,6.0,
3054,2003,48,m4+,予選D組,4,近畿大学,103.88,215.01,328.15,437.58,1.0,->Semi-Final
3055,2003,48,m4+,予選D組,5,小樽商科大学,109.04,219.64,329.34,438.76,2.0,
3056,2003,48,m4+,予選D組,2,東海大学,104.19,216.81,330.72,442.09,3.0,
3057,2003,48,m4+,予選D組,3,成蹊大学,106.18,218.94,332.23,442.9,4.0,
3058,2003,48,m4+,予選D組,6,静岡大学,109.69,220.94,331.93,444.65,5.0,
3059,2003,48,m4+,予選D組,1,南山大学,109.38,224.37,338.69,453.97,6.0,
3060,2003,49,m4+,予選E組,1,東京経済大学,99.97,206.17,313.51,416.5,1.0,->Semi-Final
3061,2003,49,m4+,予選E組,2,中央大学,99.84,207.38,315.99,423.44,2.0,
3062,2003,49,m4+,予選E組,5,山口大学,102.88,211.06,320.35,427.93,3.0,
3063,2003,49,m4+,予選E組,6,名古屋工業大学,104.14,212.54,322.01,429.53,4.0,
3064,2003,49,m4+,予選E組,4,学習院大学,108.14,219.31,332.88,444.11,5.0,
3065,2003,49,m4+,予選E組,3,日本医科大学,109.34,220.98,336.76,450.89,6.0,
3066,2003,50,m4+,予選F組,3,日本体育大学,105.24,214.47,323.72,430.94,1.0,->Semi-Final
3067,2003,50,m4+,予選F組,4,東北大学,103.45,212.29,322.73,432.07,2.0,
3068,2003,50,m4+,予選F組,1,立命館大学,104.71,215.51,325.44,433.47,3.0,
3069,2003,50,m4+,予選F組,6,早稲田大学,104.34,214.02,325.76,436.24,4.0,
3070,2003,50,m4+,予選F組,5,熊本大学,102.85,214.25,325.99,438.0,5.0,
3071,2003,50,m4+,予選F組,2,杏林大学,115.26,235.26,351.64,470.05,6.0,
3072,2003,105,m4+,敗復A組,4,立命館大学,110.5,220.64,331.55,440.14,1.0,->Semi-Final
3073,2003,105,m4+,敗復A組,3,東北大学,108.45,219.15,330.51,440.31,2.0,->Semi-Final
3074,2003,105,m4+,敗復A組,5,学習院大学,109.69,221.94,336.35,446.94,3.0,
3075,2003,105,m4+,敗復A組,2,成蹊大学,110.94,223.68,335.71,447.11,4.0,
3076,2003,105,m4+,敗復A組,6,茨城大学,113.07,227.59,340.63,452.99,5.0,
3077,2003,105,m4+,敗復A組,1,南山大学,111.14,226.55,343.51,465.04,6.0,
3078,2003,106,m4+,敗復B組,3,龍谷大学,103.39,212.6,323.14,432.35,1.0,->Semi-Final
3079,2003,106,m4+,敗復B組,4,筑波大学,105.95,214.27,323.82,433.84,2.0,->Semi-Final
3080,2003,106,m4+,敗復B組,6,岐阜経済大学,113.88,221.08,333.11,444.24,3.0,
3081,2003,106,m4+,敗復B組,2,東海大学,108.66,221.74,334.77,450.38,4.0,
3082,2003,106,m4+,敗復B組,5,静岡大学,110.88,226.76,338.02,452.18,5.0,
3083,2003,106,m4+,敗復B組,1,徳島大学,110.35,223.06,338.65,457.14,6.0,
3084,2003,107,m4+,敗復C組,3,名古屋工業大学,107.3,216.19,327.64,438.47,1.0,->Semi-Final
3085,2003,107,m4+,敗復C組,4,早稲田大学,105.44,215.23,329.24,440.68,2.0,->Semi-Final
3086,2003,107,m4+,敗復C組,5,九州大学,108.32,220.47,333.74,446.59,3.0,
3087,2003,107,m4+,敗復C組,2,埼玉大学,109.59,221.83,334.99,447.09,4.0,
3088,2003,107,m4+,敗復C組,1,立教大学,109.74,222.66,338.74,452.56,5.0,
3089,2003,107,m4+,敗復C組,6,滋賀大学教育学部,111.86,225.77,341.77,455.96,6.0,
3090,2003,108,m4+,敗復D組,3,山口大学,103.11,213.02,325.05,434.59,1.0,->Semi-Final
3091,2003,108,m4+,敗復D組,2,新潟大学,105.84,214.76,326.19,437.1,2.0,->Semi-Final
3092,2003,108,m4+,敗復D組,4,滋賀大学経済学部,107.21,217.55,329.33,440.5,3.0,
3093,2003,108,m4+,敗復D組,5,千葉大学,108.11,220.45,334.97,445.54,4.0,
3094,2003,108,m4+,敗復D組,1,日本医科大学,108.37,221.91,338.06,449.65,5.0,
3095,2003,108,m4+,敗復D組,6,東京工業大学,105.14,219.8,336.5,450.94,6.0,
3096,2003,109,m4+,敗復E組,3,中央大学,100.04,209.11,317.95,425.43,1.0,->Semi-Final
3097,2003,109,m4+,敗復E組,5,法政大学,103.55,215.74,326.78,437.86,2.0,->Semi-Final
3098,2003,109,m4+,敗復E組,4,熊本大学,105.69,219.92,331.4,443.47,3.0,
3099,2003,109,m4+,敗復E組,2,小樽商科大学,109.11,222.76,339.0,453.69,4.0,
3100,2003,109,m4+,敗復E組,1,大阪大学,107.94,222.46,338.78,457.31,5.0,
3101,2003,109,m4+,敗復E組,6,杏林大学,114.34,232.35,350.39,469.07,6.0,
3102,2003,153,m4+,準決A組,2,中央大学,101.94,210.32,319.17,422.88,1.0,->Final A
3103,2003,153,m4+,準決A組,3,岡山大学,104.97,213.28,321.45,424.82,2.0,->Final B
3104,2003,153,m4+,準決A組,5,立命館大学,105.44,215.25,326.93,431.6,3.0,
3105,2003,153,m4+,準決A組,4,日本体育大学,106.01,215.98,325.64,433.43,4.0,
3108,2003,154,m4+,準決B組,2,龍谷大学,99.36,209.7,320.44,430.88,1.0,->Final A
3109,2003,154,m4+,準決B組,5,名古屋工業大学,103.98,215.22,324.94,433.36,2.0,->Final B
3110,2003,154,m4+,準決B組,3,富山国際大学,103.68,216.81,328.16,441.2,3.0,
3111,2003,154,m4+,準決B組,4,近畿大学,102.6,217.39,330.81,446.24,4.0,
3114,2003,155,m4+,準決C組,3,慶應義塾大学,97.96,203.28,311.08,419.44,1.0,->Final A
3115,2003,155,m4+,準決C組,4,筑波大学,101.01,205.86,315.04,425.2,2.0,->Final B
3116,2003,155,m4+,準決C組,5,東北大学,103.2,210.91,319.71,430.36,3.0,
3117,2003,155,m4+,準決C組,2,法政大学,101.54,209.08,321.82,434.18,4.0,
3120,2003,156,m4+,準決D組,3,東京経済大学,96.06,199.76,310.4,422.09,1.0,->Final A
3121,2003,156,m4+,準決D組,4,山口大学,102.94,210.89,321.16,428.6,2.0,->Final B
3122,2003,156,m4+,準決D組,5,早稲田大学,103.21,212.45,321.96,432.24,3.0,
3123,2003,156,m4+,準決D組,2,新潟大学,103.84,214.29,326.45,436.06,4.0,
3126,2003,190,m4+,順決,5,名古屋工業大学,105.84,216.83,327.85,436.08,1.0,
3127,2003,190,m4+,順決,3,岡山大学,104.25,215.45,327.65,436.99,2.0,
3128,2003,190,m4+,順決,2,山口大学,104.94,216.61,329.01,439.44,3.0,
3129,2003,190,m4+,順決,4,筑波大学,105.2,217.1,329.38,439.65,4.0,
3132,2003,191,m4+,決勝,4,東京経済大学,99.72,205.1,316.3,424.14,1.0,
3133,2003,191,m4+,決勝,3,慶應義塾大学,103.8,210.78,321.06,429.1,2.0,
3134,2003,191,m4+,決勝,5,龍谷大学,101.71,208.22,320.81,430.04,3.0,
3135,2003,191,m4+,決勝,2,中央大学,104.34,210.93,322.64,430.51,4.0,
3138,2003,1,m2x,予選A組,5,東京外国語大学,107.14,217.41,330.43,444.07,1.0,->Semi-Final
3139,2003,1,m2x,予選A組,4,同志社大学,109.64,224.7,343.31,459.41,2.0,
3140,2003,1,m2x,予選A組,3,成城大学,112.64,225.02,342.34,460.2,3.0,
3141,2003,1,m2x,予選A組,6,東京大学,108.95,223.52,342.84,461.08,4.0,
3142,2003,1,m2x,予選A組,1,立教大学,113.98,230.77,350.68,469.28,5.0,
3143,2003,1,m2x,予選A組,2,小樽商科大学,122.34,244.66,369.18,492.64,6.0,
3144,2003,2,m2x,予選B組,5,富山国際大学,105.34,215.88,328.82,435.01,1.0,->Semi-Final
3145,2003,2,m2x,予選B組,6,一橋大学,103.18,212.32,324.95,438.34,2.0,
3146,2003,2,m2x,予選B組,2,立命館大学,106.59,220.1,333.8,445.55,3.0,
3147,2003,2,m2x,予選B組,1,東京商船大学,109.21,222.14,337.81,453.81,4.0,
3148,2003,2,m2x,予選B組,4,江戸川大学,108.48,223.76,342.29,456.66,5.0,
3149,2003,2,m2x,予選B組,3,南山大学,113.87,231.94,349.01,465.26,6.0,
3150,2003,3,m2x,予選C組,3,日本大学,98.44,204.41,313.28,422.88,1.0,->Semi-Final
3151,2003,3,m2x,予選C組,5,筑波大学,101.55,208.02,318.82,426.62,2.0,
3152,2003,3,m2x,予選C組,2,岐阜経済大学,104.78,209.64,319.09,426.98,3.0,
3153,2003,3,m2x,予選C組,1,学習院大学,109.51,220.09,332.52,443.24,4.0,
3154,2003,3,m2x,予選C組,6,石巻専修大学,113.35,233.6,359.17,482.71,5.0,
3155,2003,3,m2x,予選C組,4,福島大学,120.51,241.51,369.52,496.44,6.0,
3156,2003,4,m2x,予選D組,3,島根大学,106.44,216.61,329.35,440.01,1.0,->Semi-Final
3157,2003,4,m2x,予選D組,1,金沢大学,107.08,216.04,327.95,440.34,2.0,
3158,2003,4,m2x,予選D組,4,兵庫大学,104.62,218.74,335.13,445.85,3.0,
3159,2003,4,m2x,予選D組,2,大阪府立大学,113.11,226.58,341.73,455.66,4.0,
3160,2003,4,m2x,予選D組,5,愛知教育大学,108.57,225.81,346.77,468.44,5.0,
3162,2003,5,m2x,予選E組,2,明治大学,99.25,207.18,320.5,427.96,1.0,->Semi-Final
3163,2003,5,m2x,予選E組,1,青山学院大学,107.74,223.66,341.25,455.81,2.0,
3164,2003,5,m2x,予選E組,3,成蹊大学,110.28,223.95,340.63,456.68,3.0,
3165,2003,5,m2x,予選E組,5,名古屋大学,112.64,230.46,348.28,458.97,4.0,
3166,2003,5,m2x,予選E組,4,岡山商科大学,131.47,269.15,406.68,535.78,5.0,
3168,2003,6,m2x,予選F組,5,仙台大学,101.22,208.93,316.0,421.18,1.0,->Semi-Final
3169,2003,6,m2x,予選F組,1,名古屋工業大学,102.29,208.62,318.51,429.65,2.0,
3170,2003,6,m2x,予選F組,4,茨城大学,105.34,218.09,329.65,437.67,3.0,
3171,2003,6,m2x,予選F組,2,早稲田大学理工学部,105.8,220.33,337.58,454.69,4.0,
3172,2003,6,m2x,予選F組,3,日本体育大学,108.74,226.5,346.69,466.24,5.0,
3174,2003,7,m2x,予選G組,4,龍谷大学,105.23,217.94,332.54,445.6,1.0,->Semi-Final
3175,2003,7,m2x,予選G組,2,大同工業大学,107.72,224.26,341.41,456.82,2.0,
3176,2003,7,m2x,予選G組,5,大阪大学,113.43,230.88,349.68,466.67,3.0,
3177,2003,7,m2x,予選G組,1,新潟大学,117.22,238.06,360.3,478.42,4.0,
3178,2003,7,m2x,予選G組,3,九州大学,114.68,235.42,359.56,483.01,5.0,
3180,2003,8,m2x,予選H組,4,中央大学,104.46,214.08,325.0,434.98,1.0,->Semi-Final
3181,2003,8,m2x,予選H組,2,東海大学,105.84,217.89,331.68,444.48,2.0,
3182,2003,8,m2x,予選H組,1,東北学院大学,106.6,220.23,335.76,453.89,3.0,
3183,2003,8,m2x,予選H組,5,愛媛大学,114.1,234.45,356.65,477.76,4.0,
3184,2003,8,m2x,予選H組,3,防衛大学校,118.8,242.64,367.53,489.8,5.0,
3186,2003,61,m2x,敗復A組,3,東海大学,105.1,213.6,322.94,427.97,1.0,->Semi-Final
3187,2003,61,m2x,敗復A組,2,日本体育大学,107.19,215.45,323.47,428.33,2.0,
3188,2003,61,m2x,敗復A組,4,立命館大学,107.38,217.06,328.86,440.54,3.0,
3189,2003,61,m2x,敗復A組,5,大阪大学,110.1,223.11,338.65,455.16,4.0,
3192,2003,62,m2x,敗復B組,3,学習院大学,106.65,215.41,324.07,432.96,1.0,->Semi-Final
3193,2003,62,m2x,敗復B組,4,兵庫大学,105.57,218.74,333.24,448.01,2.0,
3194,2003,62,m2x,敗復B組,2,南山大学,111.95,227.9,342.73,457.04,3.0,
3195,2003,62,m2x,敗復B組,5,愛知教育大学,106.48,221.69,341.27,463.36,4.0,
3198,2003,63,m2x,敗復C組,3,金沢大学,107.91,217.77,328.6,439.17,1.0,->Semi-Final
3199,2003,63,m2x,敗復C組,4,東京商船大学,108.07,219.18,331.76,445.82,2.0,
3200,2003,63,m2x,敗復C組,2,東京大学,105.48,217.14,333.0,448.94,3.0,
3201,2003,63,m2x,敗復C組,5,立教大学,109.79,223.54,337.8,449.61,4.0,
3204,2003,64,m2x,敗復D組,3,一橋大学,101.24,207.5,318.3,428.94,1.0,->Semi-Final
3205,2003,64,m2x,敗復D組,4,東北学院大学,103.78,215.28,329.63,441.58,2.0,
3206,2003,64,m2x,敗復D組,2,成城大学,111.67,225.34,341.66,455.24,3.0,
3207,2003,64,m2x,敗復D組,5,愛媛大学,106.1,222.4,339.57,457.04,4.0,
3210,2003,65,m2x,敗復E組,3,茨城大学,104.22,211.16,320.76,425.61,1.0,->Semi-Final
3211,2003,65,m2x,敗復E組,4,早稲田大学理工学部,104.79,218.06,334.41,447.01,2.0,
3212,2003,65,m2x,敗復E組,2,同志社大学,107.3,219.44,335.06,447.86,3.0,
3213,2003,65,m2x,敗復E組,5,新潟大学,114.48,232.32,351.46,472.5,4.0,
3216,2003,66,m2x,敗復F組,3,名古屋工業大学,104.1,212.69,322.53,431.74,1.0,->Semi-Final
3217,2003,66,m2x,敗復F組,2,名古屋大学,110.49,225.89,342.59,456.31,2.0,
3218,2003,66,m2x,敗復F組,5,石巻専修大学,110.65,230.09,351.76,472.57,3.0,
3219,2003,66,m2x,敗復F組,1,岡山商科大学,127.28,263.56,398.18,526.96,4.0,
3220,2003,66,m2x,敗復F組,4,大阪府立大学,199.6,371.4,519.48,54.15,5.0,
3222,2003,67,m2x,敗復G組,3,岐阜経済大学,101.64,208.29,319.93,429.22,1.0,->Semi-Final
3223,2003,67,m2x,敗復G組,2,大同工業大学,107.42,218.76,334.63,447.34,2.0,
3224,2003,67,m2x,敗復G組,4,青山学院大学,107.59,219.41,336.55,453.8,3.0,
3225,2003,67,m2x,敗復G組,5,九州大学,112.11,228.94,350.38,471.42,4.0,
3226,2003,67,m2x,敗復G組,1,福島大学,118.84,238.2,362.61,491.61,5.0,
3228,2003,68,m2x,敗復H組,3,筑波大学,98.39,205.0,312.86,418.34,1.0,->Semi-Final
