,year,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
21,2024,10,m1x,Heat4組,5,佐野 怜(慶應義塾大学) ,01:59.71,03:59.40,06:00.57,08:00.67,4,
22,2024,10,m1x,Heat4組,1,高松 大地(東京海洋大学) ,01:58.63,04:08.68,06:19.81,08:28.94,5,
23,2024,10,m1x,Heat4組,6,,,,,,,
24,2024,11,m1x,Heat5組,4,西條 翔風(東海大学) ,01:47.12,03:40.17,05:31.77,07:21.88,1,→Semi-Final
25,2024,11,m1x,Heat5組,3,若松 草汰(トヨタ紡織) ,01:48.47,03:40.42,05:35.00,07:30.30,2,
26,2024,11,m1x,Heat5組,5,武田 大作(愛媛大学黒汐会) ,01:50.40,03:46.88,05:41.97,07:41.44,3,
27,2024,11,m1x,Heat5組,1,西村 望(関西学院大学) ,01:49.29,03:46.70,05:45.21,07:43.64,4,
28,2024,11,m1x,Heat5組,2,杉森 優雅(日本体育大学) ,01:48.11,03:43.79,05:43.36,07:44.94,5,
29,2024,11,m1x,Heat5組,6,,,,,,,
30,2024,12,m1x,Heat6組,3,山田 雄恒(立教大学) ,01:47.15,03:38.90,05:33.91,07:27.47,1,→Semi-Final
31,2024,12,m1x,Heat6組,4,江畠 慧斉(中部電力) ,01:49.21,03:42.88,05:37.20,07:29.17,2,
32,2024,12,m1x,Heat6組,2,羽賀 直喜(千葉大学) ,01:48.96,03:43.78,05:38.58,07:32.89,3,
33,2024,12,m1x,Heat6組,1,永坂 菖伍(岐阜協立大学) ,,,,,,除外
34,2024,12,m1x,Heat6組,5,,,,,,,
35,2024,12,m1x,Heat6組,6,,,,,,,
36,2024,54,m1x,Repechage1組,2,大南 孝一郎(愛媛大学) ,01:48.25,03:45.00,05:43.00,07:43.36,1,→Semi-Final
37,2024,54,m1x,Repechage1組,1,加納 劍武(愛知東郷ボートクラブ) ,01:47.94,03:46.47,05:49.36,07:54.64,2,→Final C
38,2024,54,m1x,Repechage1組,3,天野 雄貴(一橋大学) ,01:56.50,04:02.57,06:06.97,08:05.57,3,→Final D
39,2024,54,m1x,Repechage1組,4,高松 大地(東京海洋大学) ,01:57.74,04:04.35,06:12.25,08:10.69,4,
40,2024,54,m1x,Repechage1組,5,,,,,,,
41,2024,54,m1x,Repechage1組,6,,,,,,,
42,2024,55,m1x,Repechage2組,3,藤田 棟也(日本大学) ,01:50.75,03:44.15,05:36.60,07:28.01,1,→Semi-Final
43,2024,55,m1x,Repechage2組,2,中島 湧心(明治安田生命) ,01:46.47,03:44.95,05:41.83,07:37.15,2,→Final C
44,2024,55,m1x,Repechage2組,4,杉森 優雅(日本体育大学) ,01:50.20,03:47.35,05:44.81,07:39.23,3,→Final D
45,2024,55,m1x,Repechage2組,1,佐野 怜(慶應義塾大学) ,02:01.26,04:03.53,06:03.26,08:01.24,4,
46,2024,55,m1x,Repechage2組,5,,,,,,,
47,2024,55,m1x,Repechage2組,6,,,,,,,
48,2024,56,m1x,Repechage3組,2,間 祐輔(仙台大学) ,01:47.95,03:41.91,05:36.87,07:30.91,1,→Semi-Final
49,2024,56,m1x,Repechage3組,3,柘植 充(早稲田大学) ,01:48.18,03:44.52,05:41.04,07:39.13,2,→Final C
50,2024,56,m1x,Repechage3組,1,西村 望(関西学院大学) ,01:45.69,03:43.17,05:46.38,07:47.30,3,→Final D
51,2024,56,m1x,Repechage3組,4,,,,,,,
52,2024,56,m1x,Repechage3組,5,,,,,,,
53,2024,56,m1x,Repechage3組,6,,,,,,,
54,2024,57,m1x,Repechage4組,1,御手洗 航(今治造船) ,01:50.18,03:45.31,05:41.98,07:39.85,1,→Semi-Final
55,2024,57,m1x,Repechage4組,2,武田 大作(愛媛大学黒汐会) ,01:52.72,03:51.56,05:51.75,07:53.13,2,→Final C
56,2024,57,m1x,Repechage4組,3,増田 大樹(PENTA RC) ,01:54.79,03:55.78,05:57.57,07:58.43,3,→Final D
57,2024,57,m1x,Repechage4組,4,,,,,,,
58,2024,57,m1x,Repechage4組,5,,,,,,,
59,2024,57,m1x,Repechage4組,6,,,,,,,
60,2024,58,m1x,Repechage5組,2,若松 草汰(トヨタ紡織) ,01:47.52,03:40.47,05:36.75,07:34.67,1,→Semi-Final
61,2024,58,m1x,Repechage5組,3,羽賀 直喜(千葉大学) ,01:51.61,03:49.46,05:47.79,07:44.05,2,→Final C
62,2024,58,m1x,Repechage5組,1,河田 一樹(山口合同ガス) ,01:52.54,03:54.89,05:57.28,08:04.09,3,→Final D
63,2024,58,m1x,Repechage5組,4,坂口 慧(トヨタRC) ,01:54.01,04:01.77,06:08.72,08:13.83,4,
64,2024,58,m1x,Repechage5組,5,,,,,,,
65,2024,58,m1x,Repechage5組,6,,,,,,,
66,2024,59,m1x,Repechage6組,2,江畠 慧斉(中部電力) ,01:51.42,03:48.83,05:49.79,07:56.50,1,→Semi-Final
67,2024,59,m1x,Repechage6組,3,荒井 洸二(警視庁) ,01:53.78,03:56.01,06:00.72,08:04.60,2,→Final C
68,2024,59,m1x,Repechage6組,1,猪俣 智仁(中央大学理工学部) ,01:58.91,04:07.03,06:17.14,08:26.67,3,→Final D
69,2024,59,m1x,Repechage6組,4,石垣 快(成城大学) ,02:02.35,04:15.60,06:30.11,08:41.43,4,
70,2024,59,m1x,Repechage6組,5,,,,,,,
71,2024,59,m1x,Repechage6組,6,,,,,,,
72,2024,80,m1x,Final D,1,河田 一樹(山口合同ガス) ,,,,,,
73,2024,80,m1x,Final D,2,西村 望(関西学院大学) ,,,,,,
74,2024,80,m1x,Final D,3,天野 雄貴(一橋大学) ,,,,,,
75,2024,80,m1x,Final D,4,杉森 優雅(日本体育大学) ,,,,,,
76,2024,80,m1x,Final D,5,増田 大樹(PENTA RC) ,,,,,,
77,2024,80,m1x,Final D,6,猪俣 智仁(中央大学理工学部) ,,,,,,
78,2024,82,m1x,Final C,1,羽賀 直喜(千葉大学) ,,,,,,
79,2024,82,m1x,Final C,2,柘植 充(早稲田大学) ,,,,,,
80,2024,82,m1x,Final C,3,加納 劍武(愛知東郷ボートクラブ) ,,,,,,
81,2024,82,m1x,Final C,4,中島 湧心(明治安田生命) ,,,,,,
82,2024,82,m1x,Final C,5,武田 大作(愛媛大学黒汐会) ,,,,,,
83,2024,82,m1x,Final C,6,荒井 洸二(警視庁) ,,,,,,
84,2024,93,m1x,SemiFinal1組,1,間 祐輔(仙台大学) ,,,,,,
85,2024,93,m1x,SemiFinal1組,2,山田 雄恒(立教大学) ,,,,,,
86,2024,93,m1x,SemiFinal1組,3,渡辺 龍一郎(NTT東日本) ,,,,,,
87,2024,93,m1x,SemiFinal1組,4,石塚 慎之助(TeamSSP) ,,,,,,
88,2024,93,m1x,SemiFinal1組,5,藤田 棟也(日本大学) ,,,,,,
89,2024,93,m1x,SemiFinal1組,6,江畠 慧斉(中部電力) ,,,,,,
90,2024,94,m1x,SemiFinal2組,1,御手洗 航(今治造船) ,,,,,,
91,2024,94,m1x,SemiFinal2組,2,西條 翔風(東海大学) ,,,,,,
92,2024,94,m1x,SemiFinal2組,3,志賀 充真(関西電力) ,,,,,,
93,2024,94,m1x,SemiFinal2組,4,西村 光生(アイリスオーヤマ) ,,,,,,
94,2024,94,m1x,SemiFinal2組,5,大南 孝一郎(愛媛大学) ,,,,,,
95,2024,94,m1x,SemiFinal2組,6,若松 草汰(トヨタ紡織) ,,,,,,
96,2024,113,m1x,Final B,1,,,,,,,
97,2024,113,m1x,Final B,2,,,,,,,
98,2024,113,m1x,Final B,3,,,,,,,
99,2024,113,m1x,Final B,4,,,,,,,
100,2024,113,m1x,Final B,5,,,,,,,
101,2024,113,m1x,Final B,6,,,,,,,
102,2024,114,m1x,Final A,1,,,,,,,
103,2024,114,m1x,Final A,2,,,,,,,
104,2024,114,m1x,Final A,3,,,,,,,
105,2024,114,m1x,Final A,4,,,,,,,
106,2024,114,m1x,Final A,5,,,,,,,
107,2024,114,m1x,Final A,6,,,,,,,
108,2024,1,w1x,Heat1組,2,馬野 彩加(関西電力) ,01:55.69,04:01.58,06:08.81,08:14.38,1,→Semi-Final
109,2024,1,w1x,Heat1組,5,杉田 葵(富山国際大学) ,01:58.66,04:04.43,06:10.91,08:16.28,2,
110,2024,1,w1x,Heat1組,4,山領 夏実(今治ローイングクラブ) ,02:01.86,04:13.61,06:23.98,08:30.24,3,
111,2024,1,w1x,Heat1組,3,西田 雅(関西学院大学) ,01:59.64,04:12.18,06:24.41,08:32.76,4,
112,2024,1,w1x,Heat1組,1,沖田 海里(北陸電気工業) ,01:57.23,04:07.74,06:20.23,08:32.99,5,
113,2024,1,w1x,Heat1組,6,,,,,,,
114,2024,2,w1x,Heat2組,3,米川 志保(トヨタ自動車) ,01:53.54,03:53.67,05:56.16,07:56.75,1,→Semi-Final
115,2024,2,w1x,Heat2組,4,清水 羽南(大阪公立大学) ,02:04.01,04:11.29,06:20.57,08:29.11,2,
116,2024,2,w1x,Heat2組,2,日比野 真奈(中部電力) ,02:03.28,04:12.24,06:24.08,08:35.60,3,
117,2024,2,w1x,Heat2組,5,國廣 萌子(成蹊大学) ,02:05.12,04:15.82,06:27.15,08:36.70,4,
118,2024,2,w1x,Heat2組,1,細谷 和夏(立命館大学) ,02:06.58,04:24.58,06:39.93,08:51.30,5,
119,2024,2,w1x,Heat2組,6,,,,,,,
120,2024,3,w1x,Heat3組,2,西原 佳(プリントパック) ,01:54.83,03:59.94,06:05.32,08:09.39,1,→Semi-Final
121,2024,3,w1x,Heat3組,4,磴 梨菜(滋賀RC) ,02:03.93,04:12.51,06:20.35,08:29.17,2,
122,2024,3,w1x,Heat3組,1,山本 天空(岐阜協立大学) ,02:01.20,04:10.70,06:24.36,08:37.74,3,
123,2024,3,w1x,Heat3組,3,瀬戸山 友里(広島大学) ,02:04.76,04:22.08,06:43.12,09:00.82,4,
124,2024,3,w1x,Heat3組,5,,,,,,,
125,2024,3,w1x,Heat3組,6,,,,,,,
126,2024,4,w1x,Heat4組,2,中島 真央(成立学園高校) ,01:59.89,04:04.16,06:07.64,08:13.85,1,→Semi-Final
127,2024,4,w1x,Heat4組,3,小野寺 紗耶(早稲田大学) ,01:57.82,04:02.51,06:09.79,08:17.28,2,
128,2024,4,w1x,Heat4組,1,清水 凜(鹿屋体育大学) ,02:01.80,04:09.62,06:22.24,08:37.83,3,
129,2024,4,w1x,Heat4組,4,梶谷 知歩(東京大学) ,02:05.37,04:17.32,06:32.84,08:49.49,4,
130,2024,4,w1x,Heat4組,5,,,,,,,
131,2024,4,w1x,Heat4組,6,,,,,,,
132,2024,5,w1x,Heat5組,2,角谷 真緒(アイリスオーヤマ) ,01:55.76,03:54.53,05:55.19,07:52.60,1,→Semi-Final
133,2024,5,w1x,Heat5組,3,新見 萌恵(東京海洋大学) ,01:58.18,04:02.67,06:11.00,08:22.28,2,
134,2024,5,w1x,Heat5組,4,杉田 香音(一橋大学) ,02:00.09,04:05.54,06:16.22,08:28.81,3,
135,2024,5,w1x,Heat5組,1,清野 帆乃夏(明治大学) ,02:05.45,04:24.73,06:45.20,09:05.73,4,
136,2024,5,w1x,Heat5組,5,,,,,,,
137,2024,5,w1x,Heat5組,6,,,,,,,
138,2024,6,w1x,Heat6組,2,長谷川 穗(明治安田生命) ,01:54.59,03:58.71,06:03.38,08:02.30,1,→Semi-Final
139,2024,6,w1x,Heat6組,3,野村 明日香(東北大学) ,01:59.39,04:01.07,06:02.57,08:06.80,2,
140,2024,6,w1x,Heat6組,4,佐川 千明(東京経済大学) ,02:03.33,04:11.42,06:20.10,08:28.50,3,
141,2024,6,w1x,Heat6組,1,髙瀬 綾乃(法政大学) ,02:02.51,04:14.52,06:27.44,08:41.40,4,
142,2024,6,w1x,Heat6組,5,,,,,,,
143,2024,6,w1x,Heat6組,6,,,,,,,
144,2024,48,w1x,Repechage1組,2,野村 明日香(東北大学) ,02:02.84,04:06.09,06:09.83,08:14.62,1,→Semi-Final
145,2024,48,w1x,Repechage1組,3,杉田 香音(一橋大学) ,02:02.26,04:08.28,06:19.27,08:30.91,2,→Final C
146,2024,48,w1x,Repechage1組,1,梶谷 知歩(東京大学) ,02:06.98,04:18.65,06:33.17,08:47.10,3,→Final D
147,2024,48,w1x,Repechage1組,4,,,,,,,
148,2024,48,w1x,Repechage1組,5,,,,,,,
149,2024,48,w1x,Repechage1組,6,,,,,,,
150,2024,49,w1x,Repechage2組,2,新見 萌恵(東京海洋大学) ,01:58.49,04:05.05,06:13.57,08:23.45,1,→Semi-Final
151,2024,49,w1x,Repechage2組,3,清水 凜(鹿屋体育大学) ,02:01.97,04:09.30,06:18.73,08:29.12,2,→Final C
152,2024,49,w1x,Repechage2組,4,細谷 和夏(立命館大学) ,02:03.88,04:14.96,06:27.82,08:37.90,3,→Final D
153,2024,49,w1x,Repechage2組,1,瀬戸山 友里(広島大学) ,02:07.48,04:21.08,06:37.20,08:54.50,4,
154,2024,49,w1x,Repechage2組,5,,,,,,,
155,2024,49,w1x,Repechage2組,6,,,,,,,
156,2024,50,w1x,Repechage3組,2,小野寺 紗耶(早稲田大学) ,01:58.08,04:02.67,06:08.93,08:16.66,1,→Semi-Final
157,2024,50,w1x,Repechage3組,4,沖田 海里(北陸電気工業) ,01:59.00,04:07.43,06:17.45,08:24.63,2,→Final C
158,2024,50,w1x,Repechage3組,3,山本 天空(岐阜協立大学) ,01:59.19,04:07.13,06:17.12,08:27.73,3,→Final D
159,2024,50,w1x,Repechage3組,1,國廣 萌子(成蹊大学) ,02:03.08,04:13.50,06:24.56,08:34.08,4,
160,2024,50,w1x,Repechage3組,5,,,,,,,
161,2024,50,w1x,Repechage3組,6,,,,,,,
162,2024,51,w1x,Repechage4組,1,西田 雅(関西学院大学) ,02:01.39,04:09.98,06:17.76,08:22.38,1,→Semi-Final
163,2024,51,w1x,Repechage4組,2,磴 梨菜(滋賀RC) ,02:04.57,04:14.74,06:22.90,08:27.86,2,→Final C
164,2024,51,w1x,Repechage4組,3,日比野 真奈(中部電力) ,02:01.68,04:12.94,06:23.17,08:30.66,3,→Final D
165,2024,51,w1x,Repechage4組,4,,,,,,,
166,2024,51,w1x,Repechage4組,5,,,,,,,
167,2024,51,w1x,Repechage4組,6,,,,,,,
168,2024,52,w1x,Repechage5組,3,山領 夏実(今治ローイングクラブ) ,02:03.10,04:11.01,06:18.27,08:20.13,1,→Semi-Final
169,2024,52,w1x,Repechage5組,2,清水 羽南(大阪公立大学) ,02:03.29,04:11.39,06:19.19,08:27.33,2,→Final C
170,2024,52,w1x,Repechage5組,1,髙瀬 綾乃(法政大学) ,02:03.46,04:13.14,06:28.14,08:37.65,3,→Final D
171,2024,52,w1x,Repechage5組,4,,,,,,,
172,2024,52,w1x,Repechage5組,5,,,,,,,
173,2024,52,w1x,Repechage5組,6,,,,,,,
174,2024,53,w1x,Repechage6組,2,杉田 葵(富山国際大学) ,01:57.75,04:03.02,06:10.77,08:20.26,1,→Semi-Final
175,2024,53,w1x,Repechage6組,3,佐川 千明(東京経済大学) ,02:05.80,04:15.03,06:24.10,08:33.15,2,→Final C
176,2024,53,w1x,Repechage6組,1,清野 帆乃夏(明治大学) ,02:04.62,04:21.14,06:43.96,08:57.91,3,→Final D
177,2024,53,w1x,Repechage6組,4,,,,,,,
178,2024,53,w1x,Repechage6組,5,,,,,,,
179,2024,53,w1x,Repechage6組,6,,,,,,,
180,2024,79,w1x,Final D,1,髙瀬 綾乃(法政大学) ,,,,,,
181,2024,79,w1x,Final D,2,山本 天空(岐阜協立大学) ,,,,,,
182,2024,79,w1x,Final D,3,梶谷 知歩(東京大学) ,,,,,,
183,2024,79,w1x,Final D,4,細谷 和夏(立命館大学) ,,,,,,
184,2024,79,w1x,Final D,5,日比野 真奈(中部電力) ,,,,,,
185,2024,79,w1x,Final D,6,清野 帆乃夏(明治大学) ,,,,,,
186,2024,81,w1x,Final C,1,清水 羽南(大阪公立大学) ,,,,,,
187,2024,81,w1x,Final C,2,沖田 海里(北陸電気工業) ,,,,,,
188,2024,81,w1x,Final C,3,杉田 香音(一橋大学) ,,,,,,
189,2024,81,w1x,Final C,4,清水 凜(鹿屋体育大学) ,,,,,,
190,2024,81,w1x,Final C,5,磴 梨菜(滋賀RC) ,,,,,,
191,2024,81,w1x,Final C,6,佐川 千明(東京経済大学) ,,,,,,
192,2024,91,w1x,SemiFinal1組,1,小野寺 紗耶(早稲田大学) ,,,,,,
193,2024,91,w1x,SemiFinal1組,2,長谷川 穗(明治安田生命) ,,,,,,
194,2024,91,w1x,SemiFinal1組,3,馬野 彩加(関西電力) ,,,,,,
195,2024,91,w1x,SemiFinal1組,4,西原 佳(プリントパック) ,,,,,,
196,2024,91,w1x,SemiFinal1組,5,新見 萌恵(東京海洋大学) ,,,,,,
197,2024,91,w1x,SemiFinal1組,6,杉田 葵(富山国際大学) ,,,,,,
198,2024,92,w1x,SemiFinal2組,1,西田 雅(関西学院大学) ,,,,,,
199,2024,92,w1x,SemiFinal2組,2,角谷 真緒(アイリスオーヤマ) ,,,,,,
200,2024,92,w1x,SemiFinal2組,3,米川 志保(トヨタ自動車) ,,,,,,
201,2024,92,w1x,SemiFinal2組,4,中島 真央(成立学園高校) ,,,,,,
202,2024,92,w1x,SemiFinal2組,5,野村 明日香(東北大学) ,,,,,,
203,2024,92,w1x,SemiFinal2組,6,山領 夏実(今治ローイングクラブ) ,,,,,,
204,2024,111,w1x,Final B,1,,,,,,,
205,2024,111,w1x,Final B,2,,,,,,,
206,2024,111,w1x,Final B,3,,,,,,,
207,2024,111,w1x,Final B,4,,,,,,,
208,2024,111,w1x,Final B,5,,,,,,,
209,2024,111,w1x,Final B,6,,,,,,,
210,2024,112,w1x,Final A,1,,,,,,,
211,2024,112,w1x,Final A,2,,,,,,,
212,2024,112,w1x,Final A,3,,,,,,,
213,2024,112,w1x,Final A,4,,,,,,,
214,2024,112,w1x,Final A,5,,,,,,,
215,2024,112,w1x,Final A,6,,,,,,,
216,2024,25,m2x,Heat1組,3,NTT東日本 ,01:34.62,03:12.98,04:53.18,06:34.93,1,→Final A
217,2024,25,m2x,Heat1組,1,立命館大学 ,01:42.02,03:25.80,05:09.07,06:52.62,2,→Final A
218,2024,25,m2x,Heat1組,2,日本大学 ,01:42.96,03:27.39,05:11.49,06:57.26,3,
219,2024,25,m2x,Heat1組,4,埼玉県警察機動隊 ,01:41.27,03:26.16,05:12.98,06:59.52,4,
220,2024,25,m2x,Heat1組,5,筑波大学 ,01:50.76,03:48.26,05:47.52,07:45.89,5,
221,2024,25,m2x,Heat1組,6,,,,,,,
222,2024,26,m2x,Heat2組,4,米子漕艇クラブ ,01:39.64,03:21.82,05:05.52,06:51.61,1,→Final A
223,2024,26,m2x,Heat2組,2,日本体育大学 ,01:41.03,03:25.42,05:10.79,06:54.60,2,→Final A
224,2024,26,m2x,Heat2組,1,中部電力 ,01:41.46,03:26.38,05:12.95,06:59.64,3,
225,2024,26,m2x,Heat2組,3,TeamSSP ,01:41.96,03:29.12,05:18.11,07:04.58,4,
226,2024,26,m2x,Heat2組,5,,,,,,,
227,2024,26,m2x,Heat2組,6,,,,,,,
228,2024,66,m2x,Repechage,4,中部電力 ,01:56.07,04:03.98,06:12.54,08:20.22,1,→Final A
229,2024,66,m2x,Repechage,5,埼玉県警察機動隊 ,01:56.45,04:05.46,06:15.60,08:24.10,2,→Final A
230,2024,66,m2x,Repechage,3,日本大学 ,02:00.40,04:08.52,06:17.39,08:24.65,3,→Final B
231,2024,66,m2x,Repechage,2,TeamSSP ,01:55.10,04:06.69,06:21.63,08:41.22,4,→Final B
232,2024,66,m2x,Repechage,1,筑波大学 ,02:10.58,04:48.37,07:26.89,10:01.18,5,→Final B
233,2024,66,m2x,Repechage,6,,,,,,,
234,2024,106,m2x,Final B,1,筑波大学 ,,,,,,
235,2024,106,m2x,Final B,2,日本大学 ,,,,,,
236,2024,106,m2x,Final B,3,TeamSSP ,,,,,,
237,2024,106,m2x,Final B,4,,,,,,,
238,2024,106,m2x,Final B,5,,,,,,,
239,2024,106,m2x,Final B,6,,,,,,,
240,2024,107,m2x,Final A,1,中部電力 ,,,,,,
241,2024,107,m2x,Final A,2,日本体育大学 ,,,,,,
242,2024,107,m2x,Final A,3,NTT東日本 ,,,,,,
243,2024,107,m2x,Final A,4,米子漕艇クラブ ,,,,,,
244,2024,107,m2x,Final A,5,立命館大学 ,,,,,,
245,2024,107,m2x,Final A,6,埼玉県警察機動隊 ,,,,,,
246,2024,13,w2x,Heat1組,2,トヨタRC ,01:49.35,03:42.51,05:36.31,07:28.92,1,→Final A
247,2024,13,w2x,Heat1組,3,早稲田大学 ,01:47.67,03:40.67,05:35.18,07:29.05,2,→Final A
248,2024,13,w2x,Heat1組,4,東北大学 ,01:51.64,03:46.38,05:42.40,07:35.78,3,
249,2024,13,w2x,Heat1組,5,館林女子高校 ,01:56.29,03:54.44,05:54.31,07:56.23,4,
250,2024,13,w2x,Heat1組,1,龍谷大学 ,01:57.28,03:57.92,06:02.27,08:04.10,5,
251,2024,13,w2x,Heat1組,6,,,,,,,
252,2024,14,w2x,Heat2組,5,TeamSSP ,01:49.64,03:41.41,05:35.22,07:28.77,1,→Final A
253,2024,14,w2x,Heat2組,1,戸田中央総合病院RC ,01:48.75,03:42.42,05:40.47,07:37.83,2,→Final A
254,2024,14,w2x,Heat2組,3,今治造船 ,01:52.86,03:48.44,05:45.03,07:43.22,3,
255,2024,14,w2x,Heat2組,4,関西みらい銀行 ,01:55.70,03:51.73,05:49.88,07:50.27,4,
256,2024,14,w2x,Heat2組,2,同志社大学 ,01:52.30,03:50.92,05:53.26,07:58.63,5,
257,2024,14,w2x,Heat2組,6,,,,,,,
258,2024,60,w2x,Repechage,4,今治造船 ,01:54.43,03:54.59,05:55.82,07:56.76,1,→Final A
259,2024,60,w2x,Repechage,3,東北大学 ,01:54.21,03:58.27,05:58.15,07:58.34,2,→Final A
260,2024,60,w2x,Repechage,2,関西みらい銀行 ,01:56.15,03:57.96,06:01.37,08:05.11,3,→Final B
261,2024,60,w2x,Repechage,6,同志社大学 ,01:53.75,03:56.65,06:01.80,08:05.95,4,→Final B
262,2024,60,w2x,Repechage,5,館林女子高校 ,01:56.62,03:59.27,06:04.57,08:08.17,5,→Final B
263,2024,60,w2x,Repechage,1,龍谷大学 ,01:57.50,04:01.18,06:06.54,08:10.65,6,→Final B
264,2024,115,w2x,Final B,1,館林女子高校 ,,,,,,
265,2024,115,w2x,Final B,2,関西みらい銀行 ,,,,,,
266,2024,115,w2x,Final B,3,同志社大学 ,,,,,,
267,2024,115,w2x,Final B,4,龍谷大学 ,,,,,,
268,2024,115,w2x,Final B,5,,,,,,,
269,2024,115,w2x,Final B,6,,,,,,,
270,2024,116,w2x,Final A,1,今治造船 ,,,,,,
271,2024,116,w2x,Final A,2,戸田中央総合病院RC ,,,,,,
272,2024,116,w2x,Final A,3,トヨタRC ,,,,,,
273,2024,116,w2x,Final A,4,TeamSSP ,,,,,,
274,2024,116,w2x,Final A,5,早稲田大学 ,,,,,,
275,2024,116,w2x,Final A,6,東北大学 ,,,,,,
276,2024,29,m2-,Heat1組,2,明治大学 ,01:40.88,03:23.46,05:09.09,06:53.22,1,→Final A
277,2024,29,m2-,Heat1組,4,日本大学 ,01:43.73,03:29.69,05:15.72,07:01.38,2,
278,2024,29,m2-,Heat1組,3,金沢大学 ,01:45.94,03:33.27,05:19.75,07:07.10,3,
279,2024,29,m2-,Heat1組,1,戸田中央総合病院RC ,01:43.43,03:34.07,05:27.69,07:23.98,4,
280,2024,29,m2-,Heat1組,5,,,,,,,
281,2024,29,m2-,Heat1組,6,,,,,,,
282,2024,30,m2-,Heat2組,2,トヨタ紡織 ,01:45.05,03:31.07,05:17.70,07:05.06,1,→Final A
283,2024,30,m2-,Heat2組,3,滋賀レイクスターズ ,01:44.15,03:32.88,05:19.88,07:08.01,2,
284,2024,30,m2-,Heat2組,1,慶應義塾大学 ,01:46.32,03:37.16,05:29.57,07:25.41,3,
285,2024,30,m2-,Heat2組,4,,,,,,,
286,2024,30,m2-,Heat2組,5,,,,,,,
287,2024,30,m2-,Heat2組,6,,,,,,,
288,2024,69,m2-,Repechage,5,金沢大学 ,02:05.62,04:21.72,06:36.47,08:50.01,1,→Final A
289,2024,69,m2-,Repechage,3,日本大学 ,02:09.64,04:25.55,06:38.66,08:51.66,2,→Final A
290,2024,69,m2-,Repechage,4,滋賀レイクスターズ ,02:10.79,04:25.15,06:41.09,08:54.52,3,→Final A
291,2024,69,m2-,Repechage,1,戸田中央総合病院RC ,02:06.11,04:22.22,06:39.39,08:55.41,4,→Final A
292,2024,69,m2-,Repechage,2,慶應義塾大学 ,02:09.32,04:25.32,06:41.60,08:59.54,5,
293,2024,69,m2-,Repechage,6,,,,,,,
294,2024,105,m2-,Final A,1,滋賀レイクスターズ ,,,,,,
295,2024,105,m2-,Final A,2,金沢大学 ,,,,,,
296,2024,105,m2-,Final A,3,明治大学 ,,,,,,
297,2024,105,m2-,Final A,4,トヨタ紡織 ,,,,,,
298,2024,105,m2-,Final A,5,日本大学 ,,,,,,
299,2024,105,m2-,Final A,6,戸田中央総合病院RC ,,,,,,
