,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
1872,2016,全日本大学選手権大会,135,w1x,準決C組,3,高島 美晴(明治大学),01:55.47,03:57.75,06:02.97,08:11.26,1,3
1873,2016,全日本大学選手権大会,135,w1x,準決C組,2,亀井 恵利沙(中央大学),01:55.86,04:03.79,06:16.62,08:27.66,2,2
1874,2016,全日本大学選手権大会,135,w1x,準決C組,4,吉田 結友(富山国際大学),02:00.92,04:10.48,06:24.09,08:41.09,3,4
1875,2016,全日本大学選手権大会,135,w1x,準決C組,5,阿野 友里乃(東京経済大学),02:04.68,04:16.54,06:30.94,08:47.16,4,5
1876,2016,全日本大学選手権大会,135,w1x,準決C組,1,,,,,,,1
1877,2016,全日本大学選手権大会,135,w1x,準決C組,6,,,,,,,6
1878,2016,全日本大学選手権大会,136,w1x,準決D組,4,則近 涼子(鹿屋体育大学),02:02.05,04:11.85,06:21.56,08:30.14,1,4
1879,2016,全日本大学選手権大会,136,w1x,準決D組,2,南 菜月(早稲田大学),02:01.85,04:09.12,06:20.33,08:37.81,2,2
1880,2016,全日本大学選手権大会,136,w1x,準決D組,5,田中 香(九州大学),02:10.59,04:20.79,06:31.21,08:44.29,3,5
1881,2016,全日本大学選手権大会,136,w1x,準決D組,3,染矢 希実(関西大学),02:03.45,04:12.84,06:34.35,08:57.06,4,3
1882,2016,全日本大学選手権大会,136,w1x,準決D組,1,,,,,,,1
1883,2016,全日本大学選手権大会,136,w1x,準決D組,6,,,,,,,6
1884,2016,全日本大学選手権大会,181,w1x,順決,4,亀井 恵利沙(中央大学),01:56.15,04:04.10,06:17.58,08:29.23,1,4
1885,2016,全日本大学選手権大会,181,w1x,順決,5,南 菜月(早稲田大学),02:02.41,04:12.36,06:25.06,08:33.28,2,5
1886,2016,全日本大学選手権大会,181,w1x,順決,3,小佐野 萌子(法政大学),02:05.49,04:15.56,06:27.78,08:33.30,3,3
1887,2016,全日本大学選手権大会,181,w1x,順決,2,柴田 知実(筑波大学),02:00.87,04:11.10,06:25.23,08:34.82,4,2
1888,2016,全日本大学選手権大会,181,w1x,順決,1,,,,,,,1
1889,2016,全日本大学選手権大会,181,w1x,順決,6,,,,,,,6
1890,2016,全日本大学選手権大会,193,w1x,決勝,3,高島 美晴(明治大学),01:56.35,03:58.94,06:04.30,08:05.48,1,3
1891,2016,全日本大学選手権大会,193,w1x,決勝,4,大西 花歩(龍谷大学),01:58.04,04:04.47,06:10.89,08:13.22,2,4
1892,2016,全日本大学選手権大会,193,w1x,決勝,2,角谷 真緒(立教大学),01:58.42,04:04.16,06:12.63,08:18.57,3,2
1893,2016,全日本大学選手権大会,193,w1x,決勝,5,則近 涼子(鹿屋体育大学),02:01.89,04:13.20,06:22.56,08:31.48,4,5
1894,2016,全日本大学選手権大会,193,w1x,決勝,1,,,,,,,1
1895,2016,全日本大学選手権大会,193,w1x,決勝,6,,,,,,,6
1896,2016,全日本大学選手権大会,81,m2+,予選A組,2,日本大学,01:54.45,03:51.68,05:45.13,07:39.72,1,2
1897,2016,全日本大学選手権大会,81,m2+,予選A組,1,立教大学,01:51.03,03:47.72,05:47.47,07:44.60,2,1
1898,2016,全日本大学選手権大会,81,m2+,予選A組,5,慶應義塾大学,01:51.98,03:49.44,05:48.61,07:46.82,3,5
1899,2016,全日本大学選手権大会,81,m2+,予選A組,3,京都大学,01:54.78,03:55.75,05:59.51,07:58.98,4,3
1900,2016,全日本大学選手権大会,81,m2+,予選A組,4,明治大学,01:54.15,03:52.29,05:56.89,08:01.29,5,4
1901,2016,全日本大学選手権大会,81,m2+,予選A組,6,,,,,,,6
1902,2016,全日本大学選手権大会,82,m2+,予選B組,5,早稲田大学,01:51.02,03:47.79,05:48.38,07:48.16,1,5
1903,2016,全日本大学選手権大会,82,m2+,予選B組,2,一橋大学,01:54.92,03:53.64,05:53.42,07:51.78,2,2
1904,2016,全日本大学選手権大会,82,m2+,予選B組,4,大阪大学,01:53.17,03:51.41,05:52.65,07:55.53,3,4
1905,2016,全日本大学選手権大会,82,m2+,予選B組,3,東京大学,01:54.16,03:54.04,05:56.29,07:56.02,4,3
1906,2016,全日本大学選手権大会,82,m2+,予選B組,1,,,,,,,1
1907,2016,全日本大学選手権大会,82,m2+,予選B組,6,,,,,,,6
1908,2016,全日本大学選手権大会,141,m2+,敗復A組,3,慶應義塾大学,01:54.12,03:52.81,05:53.07,07:52.65,1,3
1909,2016,全日本大学選手権大会,141,m2+,敗復A組,4,一橋大学,01:56.02,03:56.21,05:57.25,07:57.09,2,4
1910,2016,全日本大学選手権大会,141,m2+,敗復A組,2,京都大学,01:55.67,03:57.93,06:01.06,07:59.76,3,2
1911,2016,全日本大学選手権大会,141,m2+,敗復A組,5,明治大学,01:54.89,03:56.48,06:00.84,08:00.56,4,5
1912,2016,全日本大学選手権大会,141,m2+,敗復A組,1,,,,,,,1
1913,2016,全日本大学選手権大会,141,m2+,敗復A組,6,,,,,,,6
1914,2016,全日本大学選手権大会,142,m2+,敗復B組,3,立教大学,01:52.62,03:50.74,05:53.10,07:49.13,1,3
1915,2016,全日本大学選手権大会,142,m2+,敗復B組,4,大阪大学,01:54.26,03:54.71,05:56.07,07:51.06,2,4
1916,2016,全日本大学選手権大会,142,m2+,敗復B組,2,東京大学,01:50.65,03:51.02,05:55.23,07:59.02,3,2
1917,2016,全日本大学選手権大会,142,m2+,敗復B組,1,,,,,,,1
1918,2016,全日本大学選手権大会,142,m2+,敗復B組,5,,,,,,,5
1919,2016,全日本大学選手権大会,142,m2+,敗復B組,6,,,,,,,6
1920,2016,全日本大学選手権大会,183,m2+,順決,2,東京大学,01:53.37,03:53.51,05:54.15,07:49.76,1,2
1921,2016,全日本大学選手権大会,183,m2+,順決,4,一橋大学,01:55.26,03:54.09,05:53.22,07:49.91,2,4
1922,2016,全日本大学選手権大会,183,m2+,順決,3,大阪大学,01:55.61,03:55.46,05:55.70,07:50.66,3,3
1923,2016,全日本大学選手権大会,183,m2+,順決,5,京都大学,01:54.98,03:57.05,05:58.60,07:58.51,4,5
1924,2016,全日本大学選手権大会,183,m2+,順決,1,,,,,,,1
1925,2016,全日本大学選手権大会,183,m2+,順決,6,,,,,,,6
1926,2016,全日本大学選手権大会,195,m2+,決勝,3,日本大学,01:55.32,03:54.86,05:47.98,07:41.29,1,3
1927,2016,全日本大学選手権大会,195,m2+,決勝,5,慶應義塾大学,01:52.92,03:50.41,05:47.32,07:42.62,2,5
1928,2016,全日本大学選手権大会,195,m2+,決勝,2,立教大学,01:53.41,03:53.55,05:53.38,07:51.91,3,2
1929,2016,全日本大学選手権大会,195,m2+,決勝,4,早稲田大学,01:54.72,03:56.34,05:59.00,08:00.43,4,4
1930,2016,全日本大学選手権大会,195,m2+,決勝,1,,,,,,,1
1931,2016,全日本大学選手権大会,195,m2+,決勝,6,,,,,,,6
1932,2016,全日本大学選手権大会,35,m4-,予選A組,2,中央大学,01:28.98,03:03.89,04:40.82,06:16.73,1,2
1933,2016,全日本大学選手権大会,35,m4-,予選A組,4,龍谷大学,01:30.12,03:07.37,04:46.61,06:26.14,2,4
1934,2016,全日本大学選手権大会,35,m4-,予選A組,1,一橋大学,01:32.20,03:09.71,04:50.94,06:31.61,3,1
1935,2016,全日本大学選手権大会,35,m4-,予選A組,3,慶應義塾大学,01:35.27,03:17.37,05:01.78,06:40.67,4,3
1936,2016,全日本大学選手権大会,35,m4-,予選A組,5,岐阜経済大学,01:42.71,03:30.87,05:19.25,07:08.79,5,5
1937,2016,全日本大学選手権大会,35,m4-,予選A組,6,,,,,,,6
1938,2016,全日本大学選手権大会,36,m4-,予選B組,2,立教大学,01:30.83,03:04.24,04:40.41,06:15.25,1,2
1939,2016,全日本大学選手権大会,36,m4-,予選B組,4,東北大学,01:37.19,03:17.95,04:59.13,06:36.60,2,4
1940,2016,全日本大学選手権大会,36,m4-,予選B組,5,同志社大学,01:40.62,03:27.15,05:13.55,07:00.65,3,5
1941,2016,全日本大学選手権大会,36,m4-,予選B組,3,名古屋大学,01:40.06,03:25.88,05:15.25,07:01.84,4,3
1942,2016,全日本大学選手権大会,36,m4-,予選B組,1,,,,,,,1
1943,2016,全日本大学選手権大会,36,m4-,予選B組,6,,,,,,,6
1944,2016,全日本大学選手権大会,37,m4-,予選C組,4,早稲田大学,01:32.58,03:09.38,04:51.00,06:26.20,1,4
1945,2016,全日本大学選手権大会,37,m4-,予選C組,5,法政大学,01:33.81,03:09.96,04:51.30,06:31.91,2,5
1946,2016,全日本大学選手権大会,37,m4-,予選C組,3,東京大学,01:38.07,03:20.74,05:05.86,06:45.58,3,3
1947,2016,全日本大学選手権大会,37,m4-,予選C組,2,日本体育大学,01:40.96,03:23.88,05:12.19,06:57.99,4,2
1948,2016,全日本大学選手権大会,37,m4-,予選C組,1,,,,,,,1
1949,2016,全日本大学選手権大会,37,m4-,予選C組,6,,,,,,,6
1950,2016,全日本大学選手権大会,38,m4-,予選D組,5,日本大学,01:30.17,03:05.32,04:42.98,06:19.42,1,5
1951,2016,全日本大学選手権大会,38,m4-,予選D組,4,仙台大学,01:32.78,03:08.14,04:45.95,06:21.65,2,4
1952,2016,全日本大学選手権大会,38,m4-,予選D組,3,京都大学,01:33.84,03:14.25,04:57.26,06:39.02,3,3
1953,2016,全日本大学選手権大会,38,m4-,予選D組,2,明治大学,01:34.79,03:16.44,05:00.95,06:43.02,4,2
1954,2016,全日本大学選手権大会,38,m4-,予選D組,1,,,,,,,1
1955,2016,全日本大学選手権大会,38,m4-,予選D組,6,,,,,,,6
1956,2016,全日本大学選手権大会,96,m4-,敗復A組,3,法政大学,01:38.56,03:21.64,05:07.21,06:49.53,1,3
1957,2016,全日本大学選手権大会,96,m4-,敗復A組,4,東北大学,01:39.24,03:23.99,05:08.46,06:52.43,2,4
1958,2016,全日本大学選手権大会,96,m4-,敗復A組,5,岐阜経済大学,01:48.17,03:37.14,05:29.10,07:18.20,3,5
1959,2016,全日本大学選手権大会,96,m4-,敗復A組,2,名古屋大学,01:45.44,03:37.44,05:35.50,07:25.61,4,2
1960,2016,全日本大学選手権大会,96,m4-,敗復A組,1,,,,,,,1
1961,2016,全日本大学選手権大会,96,m4-,敗復A組,6,,,,,,,6
1962,2016,全日本大学選手権大会,97,m4-,敗復B組,3,一橋大学,01:35.50,03:17.16,05:03.52,06:48.30,1,3
1963,2016,全日本大学選手権大会,97,m4-,敗復B組,4,京都大学,01:37.49,03:22.11,05:09.15,06:53.96,2,4
1964,2016,全日本大学選手権大会,97,m4-,敗復B組,2,同志社大学,01:44.63,03:39.87,05:37.06,07:33.72,3,2
1965,2016,全日本大学選手権大会,97,m4-,敗復B組,1,,,,,,,1
1966,2016,全日本大学選手権大会,97,m4-,敗復B組,5,,,,,,,5
1967,2016,全日本大学選手権大会,97,m4-,敗復B組,6,,,,,,,6
1968,2016,全日本大学選手権大会,98,m4-,敗復C組,3,龍谷大学,01:34.20,03:15.21,04:59.71,06:41.66,1,3
1969,2016,全日本大学選手権大会,98,m4-,敗復C組,4,慶應義塾大学,01:37.20,03:18.10,05:01.19,06:43.68,2,4
1970,2016,全日本大学選手権大会,98,m4-,敗復C組,2,日本体育大学,01:42.73,03:31.50,05:22.03,07:08.27,3,2
1971,2016,全日本大学選手権大会,98,m4-,敗復C組,1,,,,,,,1
1972,2016,全日本大学選手権大会,98,m4-,敗復C組,5,,,,,,,5
1973,2016,全日本大学選手権大会,98,m4-,敗復C組,6,,,,,,,6
1974,2016,全日本大学選手権大会,99,m4-,敗復D組,3,仙台大学,01:34.48,03:14.98,04:57.19,06:35.38,1,3
1975,2016,全日本大学選手権大会,99,m4-,敗復D組,4,明治大学,01:34.80,03:20.62,05:08.94,06:53.00,2,4
1976,2016,全日本大学選手権大会,99,m4-,敗復D組,2,東京大学,01:41.02,03:27.28,05:12.74,06:55.41,3,2
1977,2016,全日本大学選手権大会,99,m4-,敗復D組,1,,,,,,,1
1978,2016,全日本大学選手権大会,99,m4-,敗復D組,5,,,,,,,5
1979,2016,全日本大学選手権大会,99,m4-,敗復D組,6,,,,,,,6
1980,2016,全日本大学選手権大会,151,m4-,準決A組,3,立教大学,01:31.60,03:08.32,04:49.18,06:26.24,1,3
1981,2016,全日本大学選手権大会,151,m4-,準決A組,2,仙台大学,01:34.78,03:11.87,04:51.25,06:29.00,2,2
1982,2016,全日本大学選手権大会,151,m4-,準決A組,4,早稲田大学,01:34.29,03:14.72,04:56.31,06:33.97,3,4
1983,2016,全日本大学選手権大会,151,m4-,準決A組,5,法政大学,01:37.18,03:17.18,05:00.21,06:42.90,4,5
1984,2016,全日本大学選手権大会,151,m4-,準決A組,1,,,,,,,1
1985,2016,全日本大学選手権大会,151,m4-,準決A組,6,,,,,,,6
1986,2016,全日本大学選手権大会,152,m4-,準決B組,3,中央大学,01:30.52,03:06.31,04:45.17,06:23.32,1,3
1987,2016,全日本大学選手権大会,152,m4-,準決B組,4,日本大学,01:29.97,03:06.72,04:47.73,06:28.84,2,4
1988,2016,全日本大学選手権大会,152,m4-,準決B組,2,龍谷大学,01:33.78,03:13.05,04:55.70,06:34.14,3,2
1989,2016,全日本大学選手権大会,152,m4-,準決B組,5,一橋大学,01:34.34,03:15.22,04:58.37,06:38.47,4,5
1990,2016,全日本大学選手権大会,152,m4-,準決B組,1,,,,,,,1
1991,2016,全日本大学選手権大会,152,m4-,準決B組,6,,,,,,,6
1992,2016,全日本大学選手権大会,186,m4-,順決,4,龍谷大学,01:31.07,03:10.94,04:52.58,06:30.83,1,4
1993,2016,全日本大学選手権大会,186,m4-,順決,2,一橋大学,01:33.67,03:13.84,04:55.44,06:34.75,2,2
1994,2016,全日本大学選手権大会,186,m4-,順決,3,早稲田大学,01:34.35,03:17.82,05:00.80,06:38.49,3,3
1995,2016,全日本大学選手権大会,186,m4-,順決,5,法政大学,01:35.34,03:20.59,05:09.01,06:51.26,4,5
1996,2016,全日本大学選手権大会,186,m4-,順決,1,,,,,,,1
1997,2016,全日本大学選手権大会,186,m4-,順決,6,,,,,,,6
1998,2016,全日本大学選手権大会,198,m4-,決勝,3,中央大学,01:32.51,03:10.45,04:48.89,06:25.83,1,3
1999,2016,全日本大学選手権大会,198,m4-,決勝,4,立教大学,01:33.85,03:13.24,04:50.81,06:28.07,2,4
2000,2016,全日本大学選手権大会,198,m4-,決勝,2,日本大学,01:32.88,03:12.30,04:52.19,06:32.67,3,2
2001,2016,全日本大学選手権大会,198,m4-,決勝,5,仙台大学,01:34.38,03:16.47,05:00.11,06:42.51,4,5
2002,2016,全日本大学選手権大会,198,m4-,決勝,1,,,,,,,1
2003,2016,全日本大学選手権大会,198,m4-,決勝,6,,,,,,,6
2004,2016,全日本大学選手権大会,39,m4x,予選A組,2,東京経済大学,01:30.50,03:05.37,04:45.04,06:22.87,1,2
2005,2016,全日本大学選手権大会,39,m4x,予選A組,1,慶應義塾大学,01:36.98,03:14.56,04:53.16,06:29.78,2,1
2006,2016,全日本大学選手権大会,39,m4x,予選A組,3,京都大学,01:33.68,03:12.55,04:53.36,06:31.20,3,3
2007,2016,全日本大学選手権大会,39,m4x,予選A組,4,日本体育大学,01:35.25,03:15.00,04:55.91,06:34.17,4,4
2008,2016,全日本大学選手権大会,39,m4x,予選A組,6,大阪大学,01:35.87,03:15.63,04:58.37,06:40.64,5,6
2009,2016,全日本大学選手権大会,39,m4x,予選A組,5,青山学院大学,01:46.88,03:41.53,05:34.31,07:24.89,6,5
2010,2016,全日本大学選手権大会,40,m4x,予選B組,3,日本大学,01:29.77,03:03.14,04:41.05,06:17.85,1,3
2011,2016,全日本大学選手権大会,40,m4x,予選B組,2,早稲田大学,01:33.02,03:11.57,04:53.97,06:33.08,2,2
2012,2016,全日本大学選手権大会,40,m4x,予選B組,4,同志社大学,01:36.12,03:16.13,04:59.04,06:42.19,3,4
2013,2016,全日本大学選手権大会,40,m4x,予選B組,1,鹿屋体育大学,01:39.68,03:24.55,05:15.21,07:04.69,4,1
2014,2016,全日本大学選手権大会,40,m4x,予選B組,5,熊本学園大学,01:41.61,03:34.04,05:42.73,07:41.25,5,5
2015,2016,全日本大学選手権大会,40,m4x,予選B組,6,,,,,,,6
2016,2016,全日本大学選手権大会,41,m4x,予選C組,1,明治大学,01:29.86,03:03.17,04:38.01,06:12.54,1,1
2017,2016,全日本大学選手権大会,41,m4x,予選C組,2,中央大学,01:27.77,02:59.99,04:37.78,06:15.38,2,2
2018,2016,全日本大学選手権大会,41,m4x,予選C組,3,富山国際大学,01:31.80,03:07.59,04:46.72,06:23.47,3,3
2019,2016,全日本大学選手権大会,41,m4x,予選C組,5,岐阜経済大学,01:32.61,03:10.22,04:51.31,06:31.41,4,5
2020,2016,全日本大学選手権大会,41,m4x,予選C組,4,一橋大学,01:35.39,03:13.51,04:54.44,06:34.00,5,4
2021,2016,全日本大学選手権大会,41,m4x,予選C組,6,,,,,,,6
2022,2016,全日本大学選手権大会,42,m4x,予選D組,4,法政大学,01:31.21,03:07.91,04:48.14,06:28.58,1,4
2023,2016,全日本大学選手権大会,42,m4x,予選D組,3,東京外国語大学,01:35.67,03:16.39,04:57.97,06:38.91,2,3
2024,2016,全日本大学選手権大会,42,m4x,予選D組,1,新潟大学,01:38.94,03:23.59,05:12.57,06:52.75,3,1
2025,2016,全日本大学選手権大会,42,m4x,予選D組,2,東北大学,01:39.96,03:24.71,05:10.17,06:53.60,4,2
2026,2016,全日本大学選手権大会,42,m4x,予選D組,5,名古屋大学,01:37.86,03:23.33,05:14.29,07:04.11,5,5
2027,2016,全日本大学選手権大会,42,m4x,予選D組,6,,,,,,,6
2028,2016,全日本大学選手権大会,43,m4x,予選E組,5,立命館大学,01:33.91,03:10.01,04:48.05,06:22.65,1,5
2029,2016,全日本大学選手権大会,43,m4x,予選E組,4,成城大学,01:39.80,03:22.44,05:09.11,06:46.13,2,4
2030,2016,全日本大学選手権大会,43,m4x,予選E組,3,千葉大学,01:37.18,03:20.96,05:07.85,06:51.17,3,3
2031,2016,全日本大学選手権大会,43,m4x,予選E組,1,南山大学,01:39.54,03:24.22,05:10.73,06:53.37,4,1
2032,2016,全日本大学選手権大会,43,m4x,予選E組,2,東京工業大学,01:42.61,03:29.73,05:22.13,07:07.55,5,2
2033,2016,全日本大学選手権大会,43,m4x,予選E組,6,,,,,,,6
2034,2016,全日本大学選手権大会,44,m4x,予選F組,1,龍谷大学,01:31.10,03:06.52,04:43.59,06:20.49,1,1
2035,2016,全日本大学選手権大会,44,m4x,予選F組,5,仙台大学,01:32.46,03:09.10,04:47.21,06:23.08,2,5
2036,2016,全日本大学選手権大会,44,m4x,予選F組,4,東海大学,01:30.41,03:07.39,04:48.90,06:30.52,3,4
2037,2016,全日本大学選手権大会,44,m4x,予選F組,2,東京大学,01:34.94,03:12.29,04:55.96,06:38.29,4,2
2038,2016,全日本大学選手権大会,44,m4x,予選F組,3,東京医科歯科大学,01:52.84,03:45.98,05:40.44,07:32.05,5,3
2039,2016,全日本大学選手権大会,44,m4x,予選F組,6,,,,,,,6
2040,2016,全日本大学選手権大会,100,m4x,敗復A組,3,東海大学,01:32.55,03:11.07,04:51.98,06:34.85,1,3
2041,2016,全日本大学選手権大会,100,m4x,敗復A組,4,京都大学,01:34.18,03:15.01,04:59.63,06:40.22,2,4
2042,2016,全日本大学選手権大会,100,m4x,敗復A組,5,千葉大学,01:40.12,03:23.68,05:10.75,06:58.11,3,5
2043,2016,全日本大学選手権大会,100,m4x,敗復A組,2,成城大学,01:39.04,03:28.88,05:18.47,07:02.30,4,2
2044,2016,全日本大学選手権大会,100,m4x,敗復A組,1,熊本学園大学,01:44.29,03:42.67,,07:48.62,5,1
2045,2016,全日本大学選手権大会,100,m4x,敗復A組,6,,,,,,,6
2046,2016,全日本大学選手権大会,101,m4x,敗復B組,4,岐阜経済大学,01:33.28,03:12.39,04:54.28,06:35.02,1,4
2047,2016,全日本大学選手権大会,101,m4x,敗復B組,3,慶應義塾大学,01:38.70,03:19.20,04:59.58,06:42.57,2,3
2048,2016,全日本大学選手権大会,101,m4x,敗復B組,2,同志社大学,01:35.94,03:16.00,04:59.95,06:44.40,3,2
2049,2016,全日本大学選手権大会,101,m4x,敗復B組,5,新潟大学,01:38.15,03:23.89,05:13.56,07:01.12,4,5
2050,2016,全日本大学選手権大会,101,m4x,敗復B組,1,東京医科歯科大学,01:40.28,03:30.68,05:25.60,07:19.58,5,1
2051,2016,全日本大学選手権大会,101,m4x,敗復B組,6,,,,,,,6
2052,2016,全日本大学選手権大会,102,m4x,敗復C組,3,富山国際大学,01:32.62,03:10.30,04:50.49,06:30.23,1,3
2053,2016,全日本大学選手権大会,102,m4x,敗復C組,4,早稲田大学,01:32.85,03:13.93,04:58.40,06:38.53,2,4
2054,2016,全日本大学選手権大会,102,m4x,敗復C組,2,大阪大学,01:37.35,03:20.80,05:05.65,06:53.28,3,2
2055,2016,全日本大学選手権大会,102,m4x,敗復C組,5,南山大学,01:43.76,03:32.39,05:21.06,07:07.96,4,5
2056,2016,全日本大学選手権大会,102,m4x,敗復C組,1,青山学院大学,01:44.70,03:40.32,05:36.08,07:28.51,5,1
2057,2016,全日本大学選手権大会,102,m4x,敗復C組,6,,,,,,,6
2058,2016,全日本大学選手権大会,103,m4x,敗復D組,3,仙台大学,01:33.00,03:11.26,04:51.89,06:31.33,1,3
2059,2016,全日本大学選手権大会,103,m4x,敗復D組,2,東京外国語大学,01:36.27,03:14.91,04:58.48,06:41.39,2,2
2060,2016,全日本大学選手権大会,103,m4x,敗復D組,4,一橋大学,01:35.78,03:17.91,05:01.78,06:45.15,3,4
2061,2016,全日本大学選手権大会,103,m4x,敗復D組,5,東北大学,01:39.92,03:27.56,05:15.96,06:59.92,4,5
2062,2016,全日本大学選手権大会,103,m4x,敗復D組,1,東京工業大学,01:45.62,03:40.40,05:37.60,07:29.24,5,1
2063,2016,全日本大学選手権大会,103,m4x,敗復D組,6,,,,,,,6
2064,2016,全日本大学選手権大会,104,m4x,敗復E組,3,中央大学,01:30.77,03:07.06,04:45.36,06:24.07,1,3
2065,2016,全日本大学選手権大会,104,m4x,敗復E組,4,日本体育大学,01:35.12,03:16.27,05:00.44,06:42.69,2,4
2066,2016,全日本大学選手権大会,104,m4x,敗復E組,2,東京大学,01:38.11,03:20.14,05:05.82,06:49.18,3,2
2067,2016,全日本大学選手権大会,104,m4x,敗復E組,1,鹿屋体育大学,01:40.00,03:26.60,05:18.09,07:04.93,4,1
2068,2016,全日本大学選手権大会,104,m4x,敗復E組,5,名古屋大学,01:39.38,03:28.46,05:20.26,07:07.20,5,5
2069,2016,全日本大学選手権大会,104,m4x,敗復E組,6,,,,,,,6
2070,2016,全日本大学選手権大会,153,m4x,準決A組,3,明治大学,01:29.58,03:06.47,04:45.13,06:23.87,1,3
2071,2016,全日本大学選手権大会,153,m4x,準決A組,2,岐阜経済大学,01:33.09,03:09.14,04:47.95,06:26.55,2,2
2072,2016,全日本大学選手権大会,153,m4x,準決A組,5,日本体育大学,01:36.80,03:14.50,04:54.96,06:33.98,3,5
2073,2016,全日本大学選手権大会,153,m4x,準決A組,4,東海大学,01:33.41,03:12.81,04:56.33,06:38.44,4,4
2074,2016,全日本大学選手権大会,153,m4x,準決A組,1,,,,,,,1
2075,2016,全日本大学選手権大会,153,m4x,準決A組,6,,,,,,,6
2076,2016,全日本大学選手権大会,154,m4x,準決B組,3,日本大学,01:30.25,03:07.11,04:45.94,06:22.87,1,3
2077,2016,全日本大学選手権大会,154,m4x,準決B組,4,仙台大学,01:32.27,03:09.44,04:48.01,06:24.83,2,4
2078,2016,全日本大学選手権大会,154,m4x,準決B組,5,慶應義塾大学,01:36.18,03:15.68,04:56.48,06:39.85,3,5
2079,2016,全日本大学選手権大会,154,m4x,準決B組,2,早稲田大学,01:34.13,03:16.37,05:01.68,06:44.55,4,2
2080,2016,全日本大学選手権大会,154,m4x,準決B組,1,,,,,,,1
2081,2016,全日本大学選手権大会,154,m4x,準決B組,6,,,,,,,6
2082,2016,全日本大学選手権大会,155,m4x,準決C組,2,富山国際大学,01:32.04,03:06.90,04:45.02,06:23.82,1,2
2083,2016,全日本大学選手権大会,155,m4x,準決C組,4,法政大学,01:33.29,03:11.00,04:51.53,06:31.13,2,4
2084,2016,全日本大学選手権大会,155,m4x,準決C組,3,龍谷大学,01:31.10,03:07.53,04:48.72,06:33.42,3,3
2085,2016,全日本大学選手権大会,155,m4x,準決C組,5,京都大学,01:33.92,03:15.01,05:00.55,06:40.73,4,5
2086,2016,全日本大学選手権大会,155,m4x,準決C組,1,,,,,,,1
2087,2016,全日本大学選手権大会,155,m4x,準決C組,6,,,,,,,6
2088,2016,全日本大学選手権大会,156,m4x,準決D組,2,中央大学,01:32.49,03:10.58,04:53.51,06:36.52,1,2
2089,2016,全日本大学選手権大会,156,m4x,準決D組,4,東京経済大学,01:36.42,03:19.07,05:00.78,06:42.21,2,4
2090,2016,全日本大学選手権大会,156,m4x,準決D組,3,立命館大学,01:38.55,03:20.49,05:04.16,06:48.75,3,3
2091,2016,全日本大学選手権大会,156,m4x,準決D組,5,東京外国語大学,01:39.69,03:24.60,05:12.55,06:59.72,4,5
2092,2016,全日本大学選手権大会,156,m4x,準決D組,1,,,,,,,1
2093,2016,全日本大学選手権大会,156,m4x,準決D組,6,,,,,,,6
2094,2016,全日本大学選手権大会,187,m4x,順決,3,仙台大学,01:31.53,03:07.68,04:47.25,06:22.98,1,3
2095,2016,全日本大学選手権大会,187,m4x,順決,5,東京経済大学,01:31.88,03:11.00,04:50.86,06:25.23,2,5
2096,2016,全日本大学選手権大会,187,m4x,順決,4,岐阜経済大学,01:32.18,03:11.47,04:53.52,06:28.49,3,4
2097,2016,全日本大学選手権大会,187,m4x,順決,2,法政大学,01:34.78,03:12.36,04:53.74,06:31.13,4,2
2098,2016,全日本大学選手権大会,187,m4x,順決,1,,,,,,,1
2099,2016,全日本大学選手権大会,187,m4x,順決,6,,,,,,,6
2100,2016,全日本大学選手権大会,199,m4x,決勝,5,中央大学,01:31.19,03:06.74,04:45.87,06:23.17,1,5
2101,2016,全日本大学選手権大会,199,m4x,決勝,2,明治大学,01:32.28,03:08.26,04:46.12,06:23.42,2,2
2102,2016,全日本大学選手権大会,199,m4x,決勝,3,日本大学,01:32.72,03:10.49,04:48.15,06:27.81,3,3
2103,2016,全日本大学選手権大会,199,m4x,決勝,4,富山国際大学,01:33.47,03:09.94,04:49.66,06:28.85,4,4
2104,2016,全日本大学選手権大会,199,m4x,決勝,1,,,,,,,1
2105,2016,全日本大学選手権大会,199,m4x,決勝,6,,,,,,,6
2106,2016,全日本大学選手権大会,51,w4x+,予選A組,5,中央大学,01:46.53,03:34.36,05:22.38,07:11.36,1,5
2107,2016,全日本大学選手権大会,51,w4x+,予選A組,2,仙台大学,01:45.41,03:33.49,05:26.23,07:17.61,2,2
2108,2016,全日本大学選手権大会,51,w4x+,予選A組,1,富山国際大学,01:47.20,03:36.16,05:26.99,07:18.53,3,1
2109,2016,全日本大学選手権大会,51,w4x+,予選A組,4,日本体育大学,01:48.71,03:37.94,05:30.99,07:24.00,4,4
2110,2016,全日本大学選手権大会,51,w4x+,予選A組,3,大阪府立大学,01:51.60,03:43.47,05:35.71,07:30.58,5,3
2111,2016,全日本大学選手権大会,51,w4x+,予選A組,6,,,,,,,6
2112,2016,全日本大学選手権大会,52,w4x+,予選B組,3,立教大学,01:45.48,03:35.95,05:29.27,07:22.24,1,3
2113,2016,全日本大学選手権大会,52,w4x+,予選B組,5,神戸大学,01:51.05,03:43.08,05:38.10,07:30.80,2,5
2114,2016,全日本大学選手権大会,52,w4x+,予選B組,2,東北大学,01:43.45,03:33.88,05:27.66,07:40.19,3,2
