,year,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
3492,2004,63,m1x,敗復E組,3.0,小山剛志(札幌RC),110.74,226.55,342.95,457.64,1.0,->Semi-Final
3493,2004,63,m1x,敗復E組,2.0,萩野裕章(住友金属鉄ッ子),106.03,222.18,339.84,458.15,2.0,
3494,2004,63,m1x,敗復E組,4.0,谷川昌彦(ゲキサルRC),110.53,228.86,350.14,473.07,3.0,
3495,2004,63,m1x,敗復E組,5.0,斉藤亮太(東京医科歯科大学),118.44,243.82,372.87,505.14,4.0,
3498,2004,64,m1x,敗復F組,3.0,吉川修(早稲田大学),110.21,226.27,340.94,456.38,1.0,->Semi-Final
3499,2004,64,m1x,敗復F組,4.0,湊義徳(弘前大学),108.37,224.25,343.31,462.69,2.0,
3500,2004,64,m1x,敗復F組,2.0,渡辺和宏(RC長崎),108.58,227.11,350.67,474.55,3.0,
3501,2004,64,m1x,敗復F組,5.0,水内厚史(早稲田大学理工学部),122.64,255.69,390.94,523.74,4.0,
3504,2004,65,m1x,敗復G組,3.0,井須大輔(神戸大学),105.68,222.86,342.96,458.58,1.0,->Semi-Final
3505,2004,65,m1x,敗復G組,2.0,西野稔(中部電力),112.0,229.91,352.96,471.76,2.0,
3506,2004,65,m1x,敗復G組,4.0,岡崎安孝(岐阜経済大学),111.81,230.79,353.74,476.22,3.0,
3510,2004,66,m1x,敗復H組,3.0,澤津貴弘(名古屋工業大学),108.17,219.63,329.8,440.54,1.0,->Semi-Final
3511,2004,66,m1x,敗復H組,2.0,春名真一(品川白煉瓦),110.24,227.61,344.74,457.68,2.0,
3512,2004,66,m1x,敗復H組,4.0,小谷健太(日本体育大学),107.35,223.43,343.44,459.97,3.0,
3516,2004,114,m1x,準決A組,2.0,澤津貴弘(名古屋工業大学),105.4,214.54,340.54,436.07,1.0,->Final A
3517,2004,114,m1x,準決A組,4.0,牛山英俊(全諏訪),105.82,217.57,328.74,442.25,2.0,->Final B
3518,2004,114,m1x,準決A組,3.0,西本豊(富山国際大学),107.81,223.4,323.84,458.89,3.0,
3519,2004,114,m1x,準決A組,5.0,本宮弘(筑波大学),106.08,223.84,348.56,473.15,4.0,
3522,2004,115,m1x,準決B組,3.0,岩瀬智洋(日本大学),110.72,226.3,338.9,448.74,1.0,->Final A
3523,2004,115,m1x,準決B組,4.0,杉谷晃直(明治大学),109.48,223.58,336.98,450.27,2.0,->Final B
3524,2004,115,m1x,準決B組,5.0,井須大輔(神戸大学),110.55,228.87,345.48,457.75,3.0,
3525,2004,115,m1x,準決B組,2.0,藤川浩史(松山大学),112.25,230.78,347.17,458.04,4.0,
3528,2004,116,m1x,準決C組,3.0,柴田誠(東レ滋賀),107.38,217.96,330.49,447.42,1.0,->Final A
3529,2004,116,m1x,準決C組,4.0,田中良征(バスターズクルー),109.58,223.28,335.84,449.63,2.0,->Final B
3530,2004,116,m1x,準決C組,5.0,小山剛志(札幌RC),108.78,221.57,334.47,451.64,3.0,
3531,2004,116,m1x,準決C組,2.0,加納慶達(京都大学),110.24,225.64,339.36,455.65,4.0,
3534,2004,117,m1x,準決D組,3.0,小畑篤史(三洋電機滋賀),102.72,213.86,327.74,449.7,1.0,->Final A
3535,2004,117,m1x,準決D組,2.0,前田有軌(中央大学),108.94,223.36,339.04,454.34,2.0,->Final B
3536,2004,117,m1x,準決D組,5.0,吉川修(早稲田大学),111.14,228.21,344.24,458.64,3.0,
3537,2004,117,m1x,準決D組,4.0,清水比佐夫(東京海洋大学),109.5,228.41,347.07,465.71,4.0,
3540,2004,147,m1x,順決,3.0,牛山英俊(全諏訪),108.89,221.1,334.82,441.04,1.0,
3541,2004,147,m1x,順決,2.0,杉谷晃直(明治大学),106.58,220.32,336.9,447.07,2.0,
3542,2004,147,m1x,順決,5.0,前田有軌(中央大学),107.89,222.35,336.22,448.88,3.0,
3543,2004,147,m1x,順決,4.0,田中良征(バスターズクルー),107.25,221.66,340.39,459.04,4.0,
3546,2004,148,m1x,決勝,5.0,小畑篤史(三洋電機滋賀),101.37,209.4,319.74,434.03,1.0,
3547,2004,148,m1x,決勝,4.0,柴田誠(東レ滋賀),103.04,212.73,325.24,437.13,2.0,
3548,2004,148,m1x,決勝,3.0,澤津貴弘(名古屋工業大学),105.18,215.24,326.61,438.27,3.0,
3549,2004,148,m1x,決勝,2.0,岩瀬智洋(日本大学),107.52,220.62,334.84,447.0,4.0,
3552,2004,29,w1x,予選A組,1.0,福地愛(仙台大学),120.79,255.75,391.08,530.66,1.0,->Semi-Final
3553,2004,29,w1x,予選A組,4.0,川原田絵美(デンソー),128.1,264.78,402.36,544.88,2.0,
3554,2004,29,w1x,予選A組,2.0,狩野順子(YBC),123.76,265.04,411.24,557.91,3.0,
3555,2004,29,w1x,予選A組,5.0,井上佳子(東京医科歯科大学),138.24,284.29,431.34,578.38,4.0,
3556,2004,29,w1x,予選A組,3.0,村本悦子(神戸大学),137.66,286.11,437.34,585.88,5.0,
3558,2004,30,w1x,予選B組,2.0,坂東慧子(東京外国語大学),126.86,259.8,402.31,548.06,1.0,->Semi-Final
3559,2004,30,w1x,予選B組,3.0,大橋杏ツ実(小浜水産高校),129.99,265.57,410.96,561.24,2.0,
3560,2004,30,w1x,予選B組,1.0,肥田恵里(大垣共立銀行),130.78,272.99,423.25,570.19,3.0,
3561,2004,30,w1x,予選B組,5.0,古武家由子(日本体育大学),136.02,279.44,434.65,587.09,4.0,
3564,2004,31,w1x,予選C組,3.0,森本渚(関西電力小浜),127.88,266.74,402.87,536.21,1.0,->Semi-Final
3565,2004,31,w1x,予選C組,4.0,稀代智美(立教大学),134.9,283.76,429.98,570.83,2.0,
3566,2004,31,w1x,予選C組,5.0,濱井美希(東北大学),149.58,302.47,454.02,599.56,3.0,
3567,2004,31,w1x,予選C組,2.0,辻道子(立命館大学),151.14,322.0,493.78,64.17,4.0,
3570,2004,32,w1x,予選D組,2.0,稲波彩子(北海道大学),130.7,267.92,416.24,557.41,1.0,->Semi-Final
3571,2004,32,w1x,予選D組,3.0,藤阪美由紀(鹿屋体育大学),135.9,274.89,421.77,563.57,2.0,
3572,2004,32,w1x,予選D組,4.0,黄瀬春奈(瀬田漕艇C),135.68,273.58,422.62,564.25,3.0,
3573,2004,32,w1x,予選D組,5.0,今若那美(龍谷大学),136.94,281.56,436.64,582.8,4.0,
3576,2004,33,w1x,予選E組,4.0,野村清香(明治大学),137.55,280.1,423.05,576.32,1.0,->Semi-Final
3577,2004,33,w1x,予選E組,2.0,松川美貴子(三菱BC),141.04,288.47,433.89,586.35,2.0,
3578,2004,33,w1x,予選E組,5.0,脇坂佳代子(矢切RC),147.67,296.09,446.18,7.49,3.0,
3579,2004,33,w1x,予選E組,3.0,長井ハルカ(東京工業大学),157.59,315.4,475.64,47.1,4.0,
3582,2004,34,w1x,予選F組,5.0,島田尚子(関西電力RC),126.62,268.71,402.76,540.09,1.0,->Semi-Final
3583,2004,34,w1x,予選F組,4.0,小林貴恵(一橋大学),136.69,282.54,420.31,560.31,2.0,
3584,2004,34,w1x,予選F組,3.0,小泉美沙子(東京経済大学),135.94,283.35,421.66,560.69,3.0,
3585,2004,34,w1x,予選F組,2.0,野澤智恵子(学習院大学),142.58,297.9,446.35,1.66,4.0,
3588,2004,87,w1x,敗復A組,3.0,大橋杏ツ実(小浜水産高校),123.84,255.36,392.14,538.3,1.0,->Semi-Final
3589,2004,87,w1x,敗復A組,4.0,藤阪美由紀(鹿屋体育大学),128.98,267.24,406.08,549.95,2.0,->Semi-Final
3590,2004,87,w1x,敗復A組,5.0,野澤智恵子(学習院大学),136.2,277.61,420.09,569.21,3.0,
3591,2004,87,w1x,敗復A組,2.0,濱井美希(東北大学),137.15,278.86,421.98,570.24,4.0,
3594,2004,88,w1x,敗復B組,3.0,小泉美沙子(東京経済大学),128.29,264.02,411.67,556.88,1.0,->Semi-Final
3595,2004,88,w1x,敗復B組,4.0,黄瀬春奈(瀬田漕艇C),123.94,262.94,418.14,566.01,2.0,->Semi-Final
3596,2004,88,w1x,敗復B組,2.0,古武家由子(日本体育大学),131.09,270.07,423.44,570.3,3.0,
3597,2004,88,w1x,敗復B組,5.0,脇坂佳代子(矢切RC),137.01,284.9,448.29,4.34,4.0,
3600,2004,89,w1x,敗復C組,4.0,肥田恵里(大垣共立銀行),136.89,283.19,432.74,577.0,1.0,->Semi-Final
3601,2004,89,w1x,敗復C組,3.0,小林貴恵(一橋大学),143.71,291.76,441.74,589.25,2.0,->Semi-Final
3602,2004,89,w1x,敗復C組,2.0,松川美貴子(三菱BC),143.44,297.38,451.07,598.54,3.0,
3603,2004,89,w1x,敗復C組,5.0,長井ハルカ(東京工業大学),165.41,336.8,509.06,71.19,4.0,
3606,2004,90,w1x,敗復D組,3.0,狩野順子(YBC),132.2,275.83,421.2,554.7,1.0,->Semi-Final
3607,2004,90,w1x,敗復D組,4.0,稀代智美(立教大学),137.2,284.77,432.17,567.51,2.0,->Semi-Final
3608,2004,90,w1x,敗復D組,2.0,村本悦子(神戸大学),145.49,297.23,450.09,588.88,3.0,
3609,2004,90,w1x,敗復D組,5.0,辻道子(立命館大学),154.2,329.62,503.75,64.56,4.0,
3612,2004,91,w1x,敗復E組,3.0,川原田絵美(デンソー),132.84,270.04,403.24,536.1,1.0,->Semi-Final
3613,2004,91,w1x,敗復E組,2.0,今若那美(龍谷大学),137.64,284.82,425.84,566.18,2.0,->Semi-Final
3614,2004,91,w1x,敗復E組,4.0,井上佳子(東京医科歯科大学),148.98,293.61,430.84,567.18,3.0,
3618,2004,131,w1x,準決A組,3.0,坂東慧子(東京外国語大学),118.58,240.77,366.34,499.82,1.0,->Final A
3619,2004,131,w1x,準決A組,2.0,川原田絵美(デンソー),117.54,242.86,372.26,502.84,2.0,->Final B
3620,2004,131,w1x,準決A組,4.0,稲波彩子(北海道大学),119.62,245.41,374.68,505.64,3.0,
3621,2004,131,w1x,準決A組,5.0,稀代智美(立教大学),119.15,248.18,383.14,517.05,4.0,
3624,2004,132,w1x,準決B組,3.0,島田尚子(関西電力RC),119.01,244.98,372.08,502.56,1.0,->Final A
3625,2004,132,w1x,準決B組,2.0,大橋杏ツ実(小浜水産高校),122.99,250.15,379.04,514.2,2.0,->Final B
3626,2004,132,w1x,準決B組,4.0,野村清香(明治大学),124.82,258.88,396.14,530.24,3.0,
3627,2004,132,w1x,準決B組,5.0,今若那美(龍谷大学),126.23,262.65,400.8,536.98,4.0,
3630,2004,133,w1x,準決C組,3.0,森本渚(関西電力小浜),121.69,251.75,380.84,513.17,1.0,->Final A
3631,2004,133,w1x,準決C組,2.0,黄瀬春奈(瀬田漕艇C),125.04,260.83,394.74,529.22,2.0,->Final B
3632,2004,133,w1x,準決C組,4.0,藤阪美由紀(鹿屋体育大学),130.65,267.15,400.84,533.97,3.0,
3633,2004,133,w1x,準決C組,5.0,肥田恵里(大垣共立銀行),128.24,264.61,402.98,537.85,4.0,
3636,2004,134,w1x,準決D組,3.0,福地愛(仙台大学),120.34,249.6,380.44,509.75,1.0,->Final A
3637,2004,134,w1x,準決D組,4.0,狩野順子(YBC),119.4,255.73,393.4,529.28,2.0,->Final B
3638,2004,134,w1x,準決D組,5.0,小林貴恵(一橋大学),128.84,266.6,401.74,535.44,3.0,
3639,2004,134,w1x,準決D組,2.0,小泉美沙子(東京経済大学),130.86,268.88,403.98,535.9,4.0,
3642,2004,157,w1x,順決,4.0,大橋杏ツ実(小浜水産高校),116.28,238.96,365.77,493.34,1.0,
3643,2004,157,w1x,順決,3.0,川原田絵美(デンソー),118.94,243.84,370.46,496.8,2.0,
3644,2004,157,w1x,順決,2.0,黄瀬春奈(瀬田漕艇C),119.68,247.52,376.22,500.2,3.0,
3645,2004,157,w1x,順決,5.0,狩野順子(YBC),118.72,246.13,374.24,500.65,4.0,
3648,2004,158,w1x,決勝,2.0,福地愛(仙台大学),115.68,236.18,358.86,479.08,1.0,
3649,2004,158,w1x,決勝,5.0,森本渚(関西電力小浜),115.33,235.97,359.35,481.56,2.0,
3650,2004,158,w1x,決勝,3.0,坂東慧子(東京外国語大学),118.79,241.02,364.19,487.47,3.0,
3651,2004,158,w1x,決勝,4.0,島田尚子(関西電力RC),116.75,240.4,366.29,489.18,4.0,
3654,2004,21,m2x,予選A組,4.0,一橋大学,105.59,216.94,341.54,460.89,1.0,->Semi-Final
3655,2004,21,m2x,予選A組,2.0,仙台大学,105.34,220.34,344.76,468.07,2.0,
3656,2004,21,m2x,予選A組,3.0,慶應義塾大学,107.89,225.04,351.86,471.13,3.0,
3657,2004,21,m2x,予選A組,5.0,三菱BC,107.59,222.9,351.2,472.39,4.0,
3660,2004,22,m2x,予選B組,4.0,瀬田漕艇C,107.14,222.02,337.08,448.59,1.0,->Semi-Final
3661,2004,22,m2x,予選B組,1.0,早稲田大学,107.42,227.48,348.67,466.69,2.0,
3662,2004,22,m2x,予選B組,3.0,中央大学,109.78,234.04,356.94,475.88,3.0,
3663,2004,22,m2x,予選B組,2.0,東海大学,108.6,234.3,360.87,484.58,4.0,
3664,2004,22,m2x,予選B組,5.0,東京海洋大学,126.48,260.74,393.18,518.24,5.0,
3666,2004,23,m2x,予選C組,4.0,札幌RC,110.47,226.0,342.36,458.86,1.0,->Semi-Final
3667,2004,23,m2x,予選C組,3.0,東北大学,115.7,234.35,353.81,469.39,2.0,
3668,2004,23,m2x,予選C組,1.0,東京外国語大学,114.3,230.69,351.34,471.68,3.0,
3669,2004,23,m2x,予選C組,5.0,立命館大学,124.79,248.87,373.98,496.08,4.0,
3670,2004,23,m2x,予選C組,2.0,熊本大学,139.6,261.44,393.75,522.61,5.0,
3672,2004,24,m2x,予選D組,4.0,中部電力,107.44,217.14,327.75,435.29,1.0,->Semi-Final
3673,2004,24,m2x,予選D組,5.0,京都大学,113.44,230.2,347.14,463.97,2.0,
3674,2004,24,m2x,予選D組,1.0,警視庁ボートクラブ,115.47,234.01,356.6,482.13,3.0,
3678,2004,25,m2x,予選E組,5.0,富山国際大学,108.91,221.44,334.04,446.23,1.0,->Semi-Final
3679,2004,25,m2x,予選E組,3.0,東京大学,111.34,224.87,338.99,454.58,2.0,
3680,2004,25,m2x,予選E組,1.0,岐阜経済大学,111.09,224.08,341.3,459.21,3.0,
3681,2004,25,m2x,予選E組,4.0,埼玉県警察機動隊,113.26,231.71,348.76,469.2,4.0,
3682,2004,25,m2x,予選E組,2.0,日本体育大学,110.79,230.39,353.81,477.11,5.0,
3684,2004,26,m2x,予選F組,1.0,戸田中央総合病院RC,101.67,212.17,325.9,434.19,1.0,->Semi-Final
3685,2004,26,m2x,予選F組,3.0,日本大学,103.52,214.28,326.26,437.81,2.0,
3686,2004,26,m2x,予選F組,5.0,東北学院大学,103.84,216.59,335.17,451.44,3.0,
3687,2004,26,m2x,予選F組,4.0,徳島大学,114.69,237.75,363.4,487.06,4.0,
3690,2004,79,m2x,敗復A組,4.0,早稲田大学,110.18,224.42,335.74,450.0,1.0,->Semi-Final
3691,2004,79,m2x,敗復A組,3.0,京都大学,113.1,229.49,340.58,452.99,2.0,->Semi-Final
3692,2004,79,m2x,敗復A組,2.0,警視庁ボートクラブ,115.61,234.3,351.84,473.67,3.0,
3696,2004,80,m2x,敗復B組,4.0,仙台大学,107.55,219.14,332.56,445.77,1.0,->Semi-Final
3697,2004,80,m2x,敗復B組,3.0,岐阜経済大学,109.08,221.65,333.81,446.04,2.0,->Semi-Final
3698,2004,80,m2x,敗復B組,2.0,日本体育大学,114.49,230.38,349.09,466.6,3.0,
3699,2004,80,m2x,敗復B組,5.0,徳島大学,112.06,228.42,348.81,468.42,4.0,
3702,2004,81,m2x,敗復C組,2.0,中央大学,105.04,215.82,329.34,438.37,1.0,->Semi-Final
3703,2004,81,m2x,敗復C組,3.0,東京大学,107.25,217.25,329.14,439.46,2.0,->Semi-Final
3704,2004,81,m2x,敗復C組,5.0,立命館大学,109.38,228.2,350.02,472.37,3.0,
3708,2004,82,m2x,敗復D組,4.0,東北大学,106.0,214.91,324.64,434.07,1.0,->Semi-Final
3709,2004,82,m2x,敗復D組,3.0,東北学院大学,104.02,212.75,324.87,435.14,2.0,->Semi-Final
3710,2004,82,m2x,敗復D組,2.0,三菱BC,105.14,217.98,330.18,440.27,3.0,
3711,2004,82,m2x,敗復D組,5.0,東京海洋大学,113.94,233.57,351.25,472.16,4.0,
3714,2004,83,m2x,敗復E組,3.0,日本大学,102.49,209.47,316.94,426.04,1.0,->Semi-Final
3715,2004,83,m2x,敗復E組,4.0,慶應義塾大学,110.49,221.9,332.38,438.48,2.0,->Semi-Final
3716,2004,83,m2x,敗復E組,2.0,東京外国語大学,105.47,216.14,328.57,440.4,3.0,
3717,2004,83,m2x,敗復E組,5.0,熊本大学,116.74,238.77,360.56,480.54,4.0,
3720,2004,127,m2x,準決A組,3.0,瀬田漕艇C,99.65,205.4,308.08,408.48,1.0,->Final A
3721,2004,127,m2x,準決A組,2.0,日本大学,97.4,203.25,307.92,410.68,2.0,->Final B
3722,2004,127,m2x,準決A組,4.0,札幌RC,98.3,204.46,308.24,418.4,3.0,
3723,2004,127,m2x,準決A組,5.0,岐阜経済大学,101.35,212.88,310.7,426.45,4.0,
3726,2004,128,m2x,準決B組,4.0,一橋大学,98.9,204.59,312.4,417.25,1.0,->Final A
3727,2004,128,m2x,準決B組,3.0,富山国際大学,99.21,206.44,315.94,418.65,2.0,->Final B
3728,2004,128,m2x,準決B組,2.0,東北大学,104.9,210.49,325.8,436.2,3.0,
3729,2004,128,m2x,準決B組,5.0,仙台大学,99.74,209.8,322.07,438.62,4.0,
3732,2004,129,m2x,準決C組,3.0,中部電力,96.87,200.47,306.44,419.13,1.0,->Final A
3733,2004,129,m2x,準決C組,5.0,早稲田大学,99.09,206.05,313.54,422.36,2.0,->Final B
3734,2004,129,m2x,準決C組,4.0,東北学院大学,98.87,204.63,315.5,425.7,3.0,
3735,2004,129,m2x,準決C組,2.0,東京大学,104.12,213.29,325.39,439.74,4.0,
3738,2004,130,m2x,準決D組,3.0,戸田中央総合病院RC,101.17,209.89,321.41,433.56,1.0,->Final A
3739,2004,130,m2x,準決D組,4.0,中央大学,103.74,213.13,326.98,438.35,2.0,->Final B
3740,2004,130,m2x,準決D組,5.0,京都大学,105.26,216.39,331.69,443.01,3.0,
3741,2004,130,m2x,準決D組,2.0,慶應義塾大学,106.84,220.08,333.34,443.06,4.0,
3744,2004,155,m2x,順決,3.0,日本大学,99.83,205.48,312.11,417.17,1.0,
3745,2004,155,m2x,順決,2.0,早稲田大学,102.25,208.4,313.89,419.55,2.0,
3746,2004,155,m2x,順決,4.0,富山国際大学,100.86,207.08,315.1,422.66,3.0,
3747,2004,155,m2x,順決,5.0,中央大学,102.49,208.98,319.25,427.68,4.0,
3750,2004,156,m2x,決勝,2.0,中部電力,97.28,199.18,302.04,402.0,1.0,
3751,2004,156,m2x,決勝,3.0,瀬田漕艇C,100.55,202.01,304.54,405.79,2.0,
3752,2004,156,m2x,決勝,5.0,戸田中央総合病院RC,97.49,201.39,307.89,413.37,3.0,
3753,2004,156,m2x,決勝,4.0,一橋大学,99.6,203.18,309.6,416.26,4.0,
3756,2004,15,w2x,予選A組,4.0,早稲田大学,116.51,238.37,359.44,480.08,1.0,->Semi-Final
3757,2004,15,w2x,予選A組,3.0,デンソー,113.8,236.71,360.78,481.49,2.0,
3758,2004,15,w2x,予選A組,2.0,龍谷大学,116.06,241.6,368.2,493.85,3.0,
3759,2004,15,w2x,予選A組,6.0,東京外国語大学,124.29,253.16,382.5,508.85,4.0,
3760,2004,15,w2x,予選A組,1.0,筑波大学,128.58,261.1,402.2,535.11,5.0,
3761,2004,15,w2x,予選A組,5.0,立教大学,131.51,267.22,407.81,542.66,6.0,
3762,2004,16,w2x,予選B組,1.0,名古屋大学,117.81,242.75,369.55,494.78,1.0,->Semi-Final
3763,2004,16,w2x,予選B組,5.0,日本女子体育大学,124.04,250.35,378.87,503.27,2.0,
3764,2004,16,w2x,予選B組,4.0,一橋大学,124.77,252.14,379.64,503.56,3.0,
3765,2004,16,w2x,予選B組,6.0,東京医科歯科大学,124.48,251.45,381.65,510.88,4.0,
3766,2004,16,w2x,予選B組,3.0,慶應義塾大学,123.19,253.41,385.25,513.67,5.0,
3767,2004,16,w2x,予選B組,2.0,江戸川大学,125.94,256.5,388.84,515.76,6.0,
3768,2004,17,w2x,予選C組,5.0,関西電力小浜,119.06,242.74,372.64,499.1,1.0,->Semi-Final
3769,2004,17,w2x,予選C組,4.0,東京経済大学,121.94,267.55,379.86,510.01,2.0,
3770,2004,17,w2x,予選C組,2.0,京都大学,124.81,253.04,385.46,515.59,3.0,
3771,2004,17,w2x,予選C組,6.0,島根大学,128.64,259.28,395.44,528.92,4.0,
3772,2004,17,w2x,予選C組,1.0,共立女子大学,128.4,261.48,404.98,544.86,5.0,
3773,2004,17,w2x,予選C組,3.0,千葉大学,133.07,248.14,411.3,553.94,6.0,
3774,2004,18,w2x,予選D組,6.0,大垣共立銀行,115.75,237.3,358.87,483.66,1.0,->Semi-Final
3775,2004,18,w2x,予選D組,1.0,鹿屋体育大学,118.04,245.74,371.29,498.36,2.0,
3776,2004,18,w2x,予選D組,2.0,日本体育大学,118.8,244.48,371.98,498.71,3.0,
3777,2004,18,w2x,予選D組,5.0,三洋電機洲本,123.06,249.86,375.18,501.69,4.0,
3778,2004,18,w2x,予選D組,3.0,富山国際大学,120.14,247.57,374.84,505.01,5.0,
3779,2004,18,w2x,予選D組,4.0,ソニー美濃加茂,122.09,252.84,383.84,515.2,6.0,
3780,2004,72,w2x,敗復A組,4.0,三洋電機洲本,117.79,235.26,354.26,473.79,1.0,->Semi-Final
3781,2004,72,w2x,敗復A組,3.0,日本体育大学,116.11,235.75,356.84,478.36,2.0,
3782,2004,72,w2x,敗復A組,2.0,慶應義塾大学,115.66,237.09,360.34,482.64,3.0,
3783,2004,72,w2x,敗復A組,5.0,ソニー美濃加茂,117.3,237.93,361.86,483.86,4.0,
3784,2004,72,w2x,敗復A組,1.0,千葉大学,125.16,252.06,380.04,510.85,5.0,
3786,2004,73,w2x,敗復B組,3.0,鹿屋体育大学,112.43,228.67,349.85,468.52,1.0,->Semi-Final
3787,2004,73,w2x,敗復B組,4.0,日本女子体育大学,114.73,230.08,350.25,469.05,2.0,
3788,2004,73,w2x,敗復B組,2.0,東京医科歯科大学,114.47,233.92,358.64,480.96,3.0,
3789,2004,73,w2x,敗復B組,5.0,京都大学,116.57,238.56,365.65,490.19,4.0,
3790,2004,73,w2x,敗復B組,1.0,共立女子大学,122.89,252.76,385.98,521.03,5.0,
3792,2004,74,w2x,敗復C組,4.0,一橋大学,116.04,234.9,355.77,477.5,1.0,->Semi-Final
3793,2004,74,w2x,敗復C組,3.0,龍谷大学,112.98,232.93,355.59,479.46,2.0,
3794,2004,74,w2x,敗復C組,5.0,江戸川大学,116.58,235.93,359.84,482.38,3.0,
3795,2004,74,w2x,敗復C組,2.0,東京経済大学,115.71,236.96,362.87,487.18,4.0,
3796,2004,74,w2x,敗復C組,1.0,立教大学,123.68,254.28,389.47,520.94,5.0,
3798,2004,75,w2x,敗復D組,3.0,デンソー,111.84,232.62,358.46,484.36,1.0,->Semi-Final
3799,2004,75,w2x,敗復D組,4.0,富山国際大学,119.21,242.25,367.41,492.48,2.0,
3800,2004,75,w2x,敗復D組,2.0,東京外国語大学,118.98,242.09,370.24,497.35,3.0,
3801,2004,75,w2x,敗復D組,5.0,島根大学,121.61,248.87,379.14,510.05,4.0,
3802,2004,75,w2x,敗復D組,1.0,筑波大学,127.48,260.07,395.14,529.32,5.0,
3804,2004,122,w2x,準決A組,3.0,大垣共立銀行,110.36,227.87,345.78,464.36,1.0,->Final A
3805,2004,122,w2x,準決A組,5.0,デンソー,111.85,229.62,348.24,467.54,2.0,->Final A
3806,2004,122,w2x,準決A組,4.0,名古屋大学,114.52,233.2,352.71,471.91,3.0,->Final B
3807,2004,122,w2x,準決A組,2.0,鹿屋体育大学,116.55,237.91,360.0,481.18,4.0,->Final B
3810,2004,123,w2x,準決B組,3.0,早稲田大学,117.3,231.24,347.64,467.24,1.0,->Final A
3811,2004,123,w2x,準決B組,4.0,関西電力小浜,117.14,233.9,352.38,472.6,2.0,->Final A
3812,2004,123,w2x,準決B組,5.0,一橋大学,120.81,238.12,356.76,480.32,3.0,->Final B
3813,2004,123,w2x,準決B組,2.0,三洋電機洲本,123.46,242.62,363.68,484.55,4.0,->Final B
3816,2004,151,w2x,順決,3.0,名古屋大学,110.32,225.67,342.58,458.92,1.0,
3817,2004,151,w2x,順決,2.0,鹿屋体育大学,111.78,227.63,345.25,460.76,2.0,
3818,2004,151,w2x,順決,4.0,一橋大学,111.14,226.53,344.87,464.21,3.0,
3819,2004,151,w2x,順決,5.0,三洋電機洲本,116.84,235.22,352.91,470.78,4.0,
3822,2004,152,w2x,決勝,3.0,大垣共立銀行,106.11,220.92,336.19,451.38,1.0,
3823,2004,152,w2x,決勝,2.0,デンソー,108.16,222.1,337.94,453.09,2.0,
3824,2004,152,w2x,決勝,4.0,早稲田大学,110.52,225.18,341.04,456.01,3.0,
3825,2004,152,w2x,決勝,5.0,関西電力小浜,111.12,227.7,347.21,466.65,4.0,
3828,2004,9,m2-,予選A組,4.0,明治大学,105.35,217.42,333.14,450.42,1.0,->Semi-Final
3829,2004,9,m2-,予選A組,3.0,東京大学,107.86,222.97,340.28,461.77,2.0,
3830,2004,9,m2-,予選A組,1.0,滋賀大学経済学部,110.86,227.5,346.41,469.33,3.0,
3831,2004,9,m2-,予選A組,2.0,東京海洋大学,116.09,235.44,353.75,473.71,4.0,
3832,2004,9,m2-,予選A組,6.0,東京経済大学,117.22,239.38,366.88,495.76,5.0,
3833,2004,9,m2-,予選A組,5.0,筑波大学,120.11,248.09,381.95,519.42,6.0,
3834,2004,10,m2-,予選B組,1.0,岐阜経済大学,107.46,228.08,353.28,475.54,1.0,->Semi-Final
3835,2004,10,m2-,予選B組,3.0,BOMBERS,110.01,229.08,352.51,476.66,2.0,
3836,2004,10,m2-,予選B組,4.0,中央大学,110.24,230.7,357.28,487.84,3.0,
3837,2004,10,m2-,予選B組,6.0,三菱BC,118.64,243.49,372.86,503.56,4.0,
3838,2004,10,m2-,予選B組,2.0,東海大学,122.0,254.7,397.69,536.85,5.0,
3840,2004,11,m2-,予選C組,4.0,山口大学,108.81,228.94,349.62,468.17,1.0,->Semi-Final
3841,2004,11,m2-,予選C組,2.0,一橋大学,112.9,237.0,363.06,484.88,2.0,
3842,2004,11,m2-,予選C組,3.0,立命館大学,113.98,236.74,361.91,486.04,3.0,
3846,2004,12,m2-,予選D組,4.0,タカニチ,104.99,221.04,339.2,452.57,1.0,->Semi-Final
3847,2004,12,m2-,予選D組,2.0,早稲田大学,118.24,239.94,363.85,483.01,2.0,
3848,2004,12,m2-,予選D組,1.0,立教大学,114.48,235.98,364.7,489.6,3.0,
3849,2004,12,m2-,予選D組,5.0,茨城大学,121.04,246.95,376.66,498.2,4.0,
3850,2004,12,m2-,予選D組,3.0,瀬田漕艇C,122.78,247.36,381.36,515.51,5.0,
3852,2004,67,m2-,敗復A組,3.0,BOMBERS,104.5,215.02,330.7,441.51,1.0,->Semi-Final
3853,2004,67,m2-,敗復A組,4.0,早稲田大学,107.99,219.92,333.95,442.68,2.0,
3854,2004,67,m2-,敗復A組,5.0,瀬田漕艇C,111.36,227.68,345.18,459.04,3.0,
3855,2004,67,m2-,敗復A組,2.0,三菱BC,110.5,229.4,353.9,477.27,4.0,
3858,2004,68,m2-,敗復B組,4.0,一橋大学,103.47,213.56,329.0,442.8,1.0,->Semi-Final
3859,2004,68,m2-,敗復B組,3.0,東京海洋大学,108.14,220.69,335.85,445.86,2.0,
