,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
2256,2013,全日本大学選手権大会,52,m4+,予選H組,4,茨城大学,01:40.28,03:27.83,05:20.97,07:12.47,1,→Semi-Final
2257,2013,全日本大学選手権大会,52,m4+,予選H組,5,岡山大学,01:42.92,03:33.25,05:25.81,07:17.91,2,
2258,2013,全日本大学選手権大会,52,m4+,予選H組,2,京都大学,01:47.17,03:38.61,05:32.56,07:25.99,3,
2259,2013,全日本大学選手権大会,52,m4+,予選H組,3,東京海洋大学,01:49.26,03:45.85,05:47.54,07:48.41,4,
2260,2013,全日本大学選手権大会,52,m4+,予選H組,1,,,,,,,
2261,2013,全日本大学選手権大会,52,m4+,予選H組,6,,,,,,,
2262,2013,全日本大学選手権大会,111,m4+,敗復A組,4,東京大学,01:36.37,03:19.61,05:04.69,06:51.14,1,→Semi-Final
2263,2013,全日本大学選手権大会,111,m4+,敗復A組,3,東北大学,01:38.74,03:21.96,05:08.26,06:57.26,2,
2264,2013,全日本大学選手権大会,111,m4+,敗復A組,5,神戸大学,01:39.94,03:28.22,05:18.53,07:07.83,3,
2265,2013,全日本大学選手権大会,111,m4+,敗復A組,2,大阪府立大学,01:42.32,03:31.14,05:22.47,07:11.88,4,
2266,2013,全日本大学選手権大会,111,m4+,敗復A組,1,,,,,,,
2267,2013,全日本大学選手権大会,111,m4+,敗復A組,6,,,,,,,
2268,2013,全日本大学選手権大会,112,m4+,敗復B組,4,同志社大学,01:37.70,03:20.94,05:08.31,06:53.50,1,→Semi-Final
2269,2013,全日本大学選手権大会,112,m4+,敗復B組,3,早稲田大学,01:38.48,03:23.46,05:09.32,06:54.75,2,
2270,2013,全日本大学選手権大会,112,m4+,敗復B組,2,大阪工業大学,01:42.47,03:28.97,05:19.01,07:06.87,3,
2271,2013,全日本大学選手権大会,112,m4+,敗復B組,5,東京海洋大学,01:40.31,03:26.74,05:16.82,07:10.28,4,
2272,2013,全日本大学選手権大会,112,m4+,敗復B組,1,,,,,,,
2273,2013,全日本大学選手権大会,112,m4+,敗復B組,6,,,,,,,
2274,2013,全日本大学選手権大会,113,m4+,敗復C組,4,関西大学,01:38.95,03:23.92,05:10.20,06:55.14,1,→Semi-Final
2275,2013,全日本大学選手権大会,113,m4+,敗復C組,3,岡山大学,01:40.37,03:25.37,05:12.22,06:56.31,2,
2276,2013,全日本大学選手権大会,113,m4+,敗復C組,2,熊本大学,01:41.74,03:29.30,05:18.95,07:08.63,3,
2277,2013,全日本大学選手権大会,113,m4+,敗復C組,5,大阪市立大学,01:48.18,03:40.18,05:34.15,07:23.41,4,
2278,2013,全日本大学選手権大会,113,m4+,敗復C組,1,,,,,,,
2279,2013,全日本大学選手権大会,113,m4+,敗復C組,6,,,,,,,
2280,2013,全日本大学選手権大会,114,m4+,敗復D組,3,富山国際大学,01:35.71,03:17.69,05:03.23,06:48.42,1,→Semi-Final
2281,2013,全日本大学選手権大会,114,m4+,敗復D組,4,鳥取大学,01:36.35,03:19.73,05:05.44,06:50.85,2,
2282,2013,全日本大学選手権大会,114,m4+,敗復D組,2,長崎大学医学部,01:39.17,03:26.91,05:17.91,07:09.45,3,
2283,2013,全日本大学選手権大会,114,m4+,敗復D組,5,福島県立医科大学,01:43.09,03:31.87,05:25.94,07:18.94,4,
2284,2013,全日本大学選手権大会,114,m4+,敗復D組,1,,,,,,,
2285,2013,全日本大学選手権大会,114,m4+,敗復D組,6,,,,,,,
2286,2013,全日本大学選手権大会,115,m4+,敗復E組,4,京都大学,01:37.85,03:21.08,05:03.27,06:45.60,1,→Semi-Final
2287,2013,全日本大学選手権大会,115,m4+,敗復E組,3,学習院大学,01:38.46,03:21.37,05:04.95,06:49.00,2,
2288,2013,全日本大学選手権大会,115,m4+,敗復E組,2,東京外国語大学,01:39.81,03:24.13,05:12.42,07:01.99,3,
2289,2013,全日本大学選手権大会,115,m4+,敗復E組,5,早稲田大学理工漕艇部,01:42.72,03:33.57,05:25.69,07:17.64,4,
2290,2013,全日本大学選手権大会,115,m4+,敗復E組,1,,,,,,,
2291,2013,全日本大学選手権大会,115,m4+,敗復E組,6,,,,,,,
2292,2013,全日本大学選手権大会,116,m4+,敗復F組,3,関西学院大学,01:39.48,03:24.69,05:10.50,06:50.87,1,→Semi-Final
2293,2013,全日本大学選手権大会,116,m4+,敗復F組,4,大阪大学,01:38.73,03:24.38,05:11.66,06:56.68,2,
2294,2013,全日本大学選手権大会,116,m4+,敗復F組,2,名古屋大学,01:38.43,03:25.33,05:12.63,06:57.34,3,
2295,2013,全日本大学選手権大会,116,m4+,敗復F組,5,松江工業高等専門学校,01:45.82,03:37.63,05:31.72,07:21.01,4,
2296,2013,全日本大学選手権大会,116,m4+,敗復F組,1,,,,,,,
2297,2013,全日本大学選手権大会,116,m4+,敗復F組,6,,,,,,,
2298,2013,全日本大学選手権大会,117,m4+,敗復G組,3,明治大学,01:31.28,03:10.44,04:51.52,06:34.48,1,→Semi-Final
2299,2013,全日本大学選手権大会,117,m4+,敗復G組,4,防衛大学校,01:39.71,03:24.58,05:09.63,06:53.73,2,
2300,2013,全日本大学選手権大会,117,m4+,敗復G組,2,松山大学,01:43.11,03:31.26,05:16.45,07:04.77,3,
2301,2013,全日本大学選手権大会,117,m4+,敗復G組,1,,,,,,,
2302,2013,全日本大学選手権大会,117,m4+,敗復G組,5,,,,,,,
2303,2013,全日本大学選手権大会,117,m4+,敗復G組,6,,,,,,,
2304,2013,全日本大学選手権大会,118,m4+,敗復H組,3,一橋大学,01:35.97,03:15.67,04:56.61,06:34.67,1,→Semi-Final
2305,2013,全日本大学選手権大会,118,m4+,敗復H組,4,東京工業大学,01:40.55,03:26.89,05:14.98,07:01.11,2,
2306,2013,全日本大学選手権大会,118,m4+,敗復H組,2,小樽商科大学,01:44.10,03:30.33,05:20.30,07:08.26,3,
2307,2013,全日本大学選手権大会,118,m4+,敗復H組,1,,,,,,,
2308,2013,全日本大学選手権大会,118,m4+,敗復H組,5,,,,,,,
2309,2013,全日本大学選手権大会,118,m4+,敗復H組,6,,,,,,,
2310,2013,全日本大学選手権大会,163,m4+,準決A組,3,東海大学,01:32.54,03:11.98,04:54.32,06:36.34,1,→Final A
2311,2013,全日本大学選手権大会,163,m4+,準決A組,4,龍谷大学,01:36.01,03:15.58,05:00.42,06:45.64,2,→Final B
2312,2013,全日本大学選手権大会,163,m4+,準決A組,5,関西学院大学,01:38.51,03:20.61,05:06.42,06:49.81,3,
2313,2013,全日本大学選手権大会,163,m4+,準決A組,2,富山国際大学,01:38.81,03:23.14,05:07.43,06:52.43,4,
2314,2013,全日本大学選手権大会,163,m4+,準決A組,1,,,,,,,
2315,2013,全日本大学選手権大会,163,m4+,準決A組,6,,,,,,,
2316,2013,全日本大学選手権大会,164,m4+,準決B組,3,日本大学,01:34.99,03:13.31,04:53.62,06:33.50,1,→Final A
2317,2013,全日本大学選手権大会,164,m4+,準決B組,5,東京大学,01:36.84,03:14.84,04:55.08,06:34.66,2,→Final B
2318,2013,全日本大学選手権大会,164,m4+,準決B組,4,立教大学,01:33.12,03:12.04,04:53.99,06:36.40,3,
2319,2013,全日本大学選手権大会,164,m4+,準決B組,2,京都大学,01:38.34,03:23.01,05:11.29,06:55.48,4,
2320,2013,全日本大学選手権大会,164,m4+,準決B組,1,,,,,,,
2321,2013,全日本大学選手権大会,164,m4+,準決B組,6,,,,,,,
2322,2013,全日本大学選手権大会,165,m4+,準決C組,3,中央大学,01:31.98,03:09.84,04:48.72,06:25.80,1,→Final A
2323,2013,全日本大学選手権大会,165,m4+,準決C組,2,一橋大学,01:35.07,03:12.36,04:50.62,06:26.92,2,→Final B
2324,2013,全日本大学選手権大会,165,m4+,準決C組,5,同志社大学,01:39.09,03:23.90,05:07.20,06:49.28,3,
2325,2013,全日本大学選手権大会,165,m4+,準決C組,4,仙台大学,01:39.33,03:20.91,05:06.57,06:51.89,4,
2326,2013,全日本大学選手権大会,165,m4+,準決C組,1,,,,,,,
2327,2013,全日本大学選手権大会,165,m4+,準決C組,6,,,,,,,
2328,2013,全日本大学選手権大会,166,m4+,準決D組,2,明治大学,01:31.82,03:09.13,04:50.13,06:29.97,1,→Final A
2329,2013,全日本大学選手権大会,166,m4+,準決D組,4,茨城大学,01:34.17,03:13.31,04:53.74,06:33.25,2,→Final B
2330,2013,全日本大学選手権大会,166,m4+,準決D組,3,名古屋工業大学,01:37.93,03:21.11,05:02.69,06:45.60,3,
2331,2013,全日本大学選手権大会,166,m4+,準決D組,5,関西大学,01:38.48,03:23.59,05:10.97,06:56.59,4,
2332,2013,全日本大学選手権大会,166,m4+,準決D組,1,,,,,,,
2333,2013,全日本大学選手権大会,166,m4+,準決D組,6,,,,,,,
2334,2013,全日本大学選手権大会,192,m4+,順決,3,一橋大学,01:39.62,03:27.17,05:14.87,06:59.98,1,
2335,2013,全日本大学選手権大会,192,m4+,順決,4,茨城大学,01:42.39,03:28.57,05:17.29,07:02.49,2,
2336,2013,全日本大学選手権大会,192,m4+,順決,2,東京大学,01:44.67,03:32.64,05:20.53,07:07.92,3,
2337,2013,全日本大学選手権大会,192,m4+,順決,5,龍谷大学,01:47.71,03:40.01,05:29.18,07:13.58,4,
2338,2013,全日本大学選手権大会,192,m4+,順決,1,,,,,,,
2339,2013,全日本大学選手権大会,192,m4+,順決,6,,,,,,,
2340,2013,全日本大学選手権大会,204,m4+,決勝,3,中央大学,01:34.34,03:15.31,04:57.82,06:38.05,1,
2341,2013,全日本大学選手権大会,204,m4+,決勝,4,明治大学,01:33.20,03:12.92,04:56.47,06:38.33,2,
2342,2013,全日本大学選手権大会,204,m4+,決勝,2,日本大学,01:37.16,03:17.27,04:59.81,06:40.24,3,
2343,2013,全日本大学選手権大会,204,m4+,決勝,5,東海大学,01:33.42,03:15.57,04:58.54,06:40.28,4,
2344,2013,全日本大学選手権大会,204,m4+,決勝,1,,,,,,,
2345,2013,全日本大学選手権大会,204,m4+,決勝,6,,,,,,,
2346,2013,全日本大学選手権大会,31,m2x,予選A組,1,龍谷大学,01:44.32,03:35.28,05:29.69,07:24.49,1,→Semi-Final
2347,2013,全日本大学選手権大会,31,m2x,予選A組,6,一橋大学,01:45.64,03:36.50,05:32.58,07:26.88,2,
2348,2013,全日本大学選手権大会,31,m2x,予選A組,4,金沢大学,01:50.81,03:46.24,05:46.90,07:46.11,3,
2349,2013,全日本大学選手権大会,31,m2x,予選A組,5,慶應義塾大学,01:51.31,03:49.42,05:52.08,07:56.03,4,
2350,2013,全日本大学選手権大会,31,m2x,予選A組,3,兵庫大学,01:49.28,03:52.32,05:55.68,07:58.76,5,
2351,2013,全日本大学選手権大会,31,m2x,予選A組,2,学習院大学,01:57.90,04:03.60,06:09.03,08:11.66,6,
2352,2013,全日本大学選手権大会,32,m2x,予選B組,1,千葉大学,01:54.37,03:51.59,05:47.31,07:42.26,1,→Semi-Final
2353,2013,全日本大学選手権大会,32,m2x,予選B組,2,東京医科歯科大学,01:54.79,03:52.95,05:51.72,07:45.74,2,
2354,2013,全日本大学選手権大会,32,m2x,予選B組,4,小樽商科大学,01:55.25,03:50.90,05:52.35,07:58.44,3,
2355,2013,全日本大学選手権大会,32,m2x,予選B組,5,広島大学,01:59.33,03:59.43,06:03.37,08:06.62,4,
2356,2013,全日本大学選手権大会,32,m2x,予選B組,6,新潟大学,01:51.94,03:54.00,06:01.34,08:09.51,5,
2357,2013,全日本大学選手権大会,32,m2x,予選B組,3,中央大学理工学部,01:58.29,04:01.40,06:10.51,08:18.37,6,
2358,2013,全日本大学選手権大会,33,m2x,予選C組,2,明治大学,01:41.21,03:29.63,05:21.20,07:14.30,1,→Semi-Final
2359,2013,全日本大学選手権大会,33,m2x,予選C組,3,東海大学,01:43.12,03:35.09,05:26.30,07:18.46,2,
2360,2013,全日本大学選手権大会,33,m2x,予選C組,4,熊本大学,01:47.89,03:43.39,05:37.34,07:33.95,3,
2361,2013,全日本大学選手権大会,33,m2x,予選C組,1,法政大学,01:47.59,03:45.50,05:46.00,07:43.53,4,
2362,2013,全日本大学選手権大会,33,m2x,予選C組,6,東北大学,01:52.11,03:50.46,05:50.01,07:48.18,5,
2363,2013,全日本大学選手権大会,33,m2x,予選C組,5,名古屋大学,01:55.83,03:59.24,05:59.69,07:59.24,6,
2364,2013,全日本大学選手権大会,34,m2x,予選D組,4,岐阜経済大学,01:39.96,03:29.77,05:22.19,07:15.90,1,→Semi-Final
2365,2013,全日本大学選手権大会,34,m2x,予選D組,1,富山国際大学,01:43.87,03:35.29,05:27.70,07:19.35,2,
2366,2013,全日本大学選手権大会,34,m2x,予選D組,5,神戸大学,01:51.40,03:48.48,05:44.20,07:45.12,3,
2367,2013,全日本大学選手権大会,34,m2x,予選D組,2,島根大学,01:53.54,03:52.45,05:49.78,07:50.84,4,
2368,2013,全日本大学選手権大会,34,m2x,予選D組,6,大同大学,02:00.41,04:05.04,06:08.49,08:15.18,5,
2369,2013,全日本大学選手権大会,34,m2x,予選D組,3,埼玉大学,01:56.34,04:04.30,06:16.99,08:35.40,6,
2370,2013,全日本大学選手権大会,35,m2x,予選E組,6,東京経済大学,01:47.11,03:41.15,05:39.34,07:35.75,1,→Semi-Final
2371,2013,全日本大学選手権大会,35,m2x,予選E組,1,中央大学,01:50.88,03:47.26,05:47.24,07:45.38,2,
2372,2013,全日本大学選手権大会,35,m2x,予選E組,2,大阪府立大学,02:03.49,04:08.59,06:14.52,08:21.32,3,
2373,2013,全日本大学選手権大会,35,m2x,予選E組,5,東京農業大学網走,01:52.14,04:01.49,06:16.29,08:24.71,4,
2374,2013,全日本大学選手権大会,35,m2x,予選E組,3,愛知教育大学,01:58.14,04:06.57,06:18.62,08:26.86,5,
2375,2013,全日本大学選手権大会,35,m2x,予選E組,4,鹿児島大学,02:02.83,04:10.86,06:22.53,08:29.68,6,
2376,2013,全日本大学選手権大会,36,m2x,予選F組,5,北海道大学水産学部,01:46.16,03:40.07,05:37.63,07:34.68,1,→Semi-Final
2377,2013,全日本大学選手権大会,36,m2x,予選F組,4,北海道大学,01:49.32,03:44.76,05:43.10,07:43.92,2,
2378,2013,全日本大学選手権大会,36,m2x,予選F組,6,首都大学東京,01:57.04,03:54.74,05:52.63,07:51.23,3,
2379,2013,全日本大学選手権大会,36,m2x,予選F組,1,佐賀大学医学部,01:56.38,03:56.64,05:57.13,07:56.88,4,
2380,2013,全日本大学選手権大会,36,m2x,予選F組,2,滋賀大学教育学部,02:04.24,04:14.79,06:25.32,08:36.20,5,
2381,2013,全日本大学選手権大会,36,m2x,予選F組,3,山梨大学,02:05.04,04:14.27,06:31.56,08:37.13,6,
2382,2013,全日本大学選手権大会,37,m2x,予選G組,6,筑波大学,01:39.46,03:27.32,05:19.32,07:16.00,1,→Semi-Final
2383,2013,全日本大学選手権大会,37,m2x,予選G組,1,東京外国語大学,01:45.71,03:35.39,05:28.73,07:25.66,2,
2384,2013,全日本大学選手権大会,37,m2x,予選G組,2,愛媛大学,01:45.38,03:41.27,05:40.50,07:34.23,3,
2385,2013,全日本大学選手権大会,37,m2x,予選G組,3,南山大学,01:46.13,03:40.41,05:39.00,07:34.73,4,
2386,2013,全日本大学選手権大会,37,m2x,予選G組,5,東京大学,01:53.00,03:48.57,05:47.44,07:43.81,5,
2387,2013,全日本大学選手権大会,37,m2x,予選G組,4,早稲田大学,01:44.97,03:41.85,05:44.36,07:48.10,6,
2388,2013,全日本大学選手権大会,38,m2x,予選H組,5,日本大学,01:40.84,03:29.80,05:19.79,07:06.29,1,→Semi-Final
2389,2013,全日本大学選手権大会,38,m2x,予選H組,6,京都大学,01:42.89,03:35.83,05:32.11,07:26.19,2,
2390,2013,全日本大学選手権大会,38,m2x,予選H組,4,関西学院大学,01:49.74,03:48.08,05:45.43,07:44.28,3,
2391,2013,全日本大学選手権大会,38,m2x,予選H組,3,大阪大学,01:51.25,03:51.53,05:53.60,07:53.99,4,
2392,2013,全日本大学選手権大会,38,m2x,予選H組,1,東北学院大学,01:55.84,03:57.42,06:01.68,08:07.35,5,
2393,2013,全日本大学選手権大会,38,m2x,予選H組,2,岡山大学,01:52.88,03:56.02,06:03.36,08:11.53,6,
2394,2013,全日本大学選手権大会,39,m2x,予選I組,2,立命館大学,01:46.42,03:37.34,05:31.48,07:26.17,1,→Semi-Final
2395,2013,全日本大学選手権大会,39,m2x,予選I組,3,立教大学,01:50.84,03:45.66,05:47.20,07:42.14,2,
2396,2013,全日本大学選手権大会,39,m2x,予選I組,1,東京海洋大学,01:53.17,03:49.00,05:48.68,07:43.75,3,
2397,2013,全日本大学選手権大会,39,m2x,予選I組,5,九州工業大学,01:46.99,03:38.28,05:38.99,07:45.89,4,
2398,2013,全日本大学選手権大会,39,m2x,予選I組,4,同志社大学,01:51.53,03:46.89,05:51.97,07:57.58,5,
2399,2013,全日本大学選手権大会,39,m2x,予選I組,6,,,,,,,
2400,2013,全日本大学選手権大会,40,m2x,予選J組,2,鳥取大学,01:45.74,03:40.89,05:41.42,07:44.08,1,→Semi-Final
2401,2013,全日本大学選手権大会,40,m2x,予選J組,1,甲南大学,01:50.29,03:47.92,05:47.95,07:47.67,2,
2402,2013,全日本大学選手権大会,40,m2x,予選J組,4,九州大学,01:51.55,03:57.88,06:07.49,08:13.28,3,
2403,2013,全日本大学選手権大会,40,m2x,予選J組,3,大阪市立大学,01:57.84,03:58.95,06:05.68,08:14.17,4,
2404,2013,全日本大学選手権大会,40,m2x,予選J組,5,広島工業大学,01:51.70,03:57.49,06:07.28,08:15.36,5,
2405,2013,全日本大学選手権大会,40,m2x,予選J組,6,,,,,,,
2406,2013,全日本大学選手権大会,99,m2x,敗復A組,4,東京海洋大学,01:44.65,03:32.25,05:18.47,07:00.80,1,→Semi-Final
2407,2013,全日本大学選手権大会,99,m2x,敗復A組,2,兵庫大学,01:38.81,03:26.53,05:16.08,07:06.61,2,
2408,2013,全日本大学選手権大会,99,m2x,敗復A組,3,法政大学,01:40.79,03:31.08,05:25.36,07:18.46,3,
2409,2013,全日本大学選手権大会,99,m2x,敗復A組,5,名古屋大学,01:49.76,03:44.21,05:36.39,07:29.91,4,
2410,2013,全日本大学選手権大会,99,m2x,敗復A組,1,,,,,,,
2411,2013,全日本大学選手権大会,99,m2x,敗復A組,6,,,,,,,
2412,2013,全日本大学選手権大会,100,m2x,敗復B組,4,東京大学,01:42.29,03:29.22,05:18.24,07:04.54,1,→Semi-Final
2413,2013,全日本大学選手権大会,100,m2x,敗復B組,3,立教大学,01:41.43,03:30.58,05:20.93,07:05.11,2,
2414,2013,全日本大学選手権大会,100,m2x,敗復B組,2,小樽商科大学,01:45.33,03:36.31,05:28.18,07:22.77,3,
2415,2013,全日本大学選手権大会,100,m2x,敗復B組,5,広島大学,01:48.62,03:42.80,05:38.27,07:33.86,4,
2416,2013,全日本大学選手権大会,100,m2x,敗復B組,1,,,,,,,
2417,2013,全日本大学選手権大会,100,m2x,敗復B組,6,,,,,,,
2418,2013,全日本大学選手権大会,101,m2x,敗復C組,3,南山大学,01:40.48,03:28.39,05:17.37,07:05.72,1,→Semi-Final
2419,2013,全日本大学選手権大会,101,m2x,敗復C組,2,同志社大学,01:45.63,03:33.81,05:21.93,07:12.78,2,
2420,2013,全日本大学選手権大会,101,m2x,敗復C組,4,北海道大学,01:42.35,03:30.48,05:20.08,07:14.18,3,
2421,2013,全日本大学選手権大会,101,m2x,敗復C組,5,東北学院大学,01:50.35,03:44.24,05:37.72,07:34.37,4,
2422,2013,全日本大学選手権大会,101,m2x,敗復C組,1,山梨大学,01:54.64,03:53.10,05:51.45,07:51.23,5,
2423,2013,全日本大学選手権大会,101,m2x,敗復C組,6,,,,,,,
2424,2013,全日本大学選手権大会,102,m2x,敗復D組,3,愛媛大学,01:38.27,03:25.89,05:14.73,07:01.37,1,→Semi-Final
2425,2013,全日本大学選手権大会,102,m2x,敗復D組,4,関西学院大学,01:38.63,03:24.43,05:14.31,07:08.20,2,
2426,2013,全日本大学選手権大会,102,m2x,敗復D組,2,佐賀大学医学部,01:44.61,03:37.01,05:30.04,07:20.68,3,
2427,2013,全日本大学選手権大会,102,m2x,敗復D組,5,新潟大学,01:47.48,03:44.55,05:42.41,07:41.54,4,
2428,2013,全日本大学選手権大会,102,m2x,敗復D組,1,滋賀大学教育学部,,,,,,棄権
2429,2013,全日本大学選手権大会,102,m2x,敗復D組,6,,,,,,,
2430,2013,全日本大学選手権大会,103,m2x,敗復E組,3,熊本大学,01:38.84,03:26.68,05:16.63,07:01.87,1,→Semi-Final
2431,2013,全日本大学選手権大会,103,m2x,敗復E組,2,慶應義塾大学,01:44.01,03:32.20,05:21.61,07:10.47,2,
2432,2013,全日本大学選手権大会,103,m2x,敗復E組,5,岡山大学,01:43.29,03:32.39,05:27.73,07:31.58,3,
2433,2013,全日本大学選手権大会,103,m2x,敗復E組,4,神戸大学,01:45.49,03:35.11,05:36.30,07:40.15,4,
2434,2013,全日本大学選手権大会,103,m2x,敗復E組,1,埼玉大学,01:48.69,03:47.45,05:52.42,07:58.30,5,
2435,2013,全日本大学選手権大会,103,m2x,敗復E組,6,,,,,,,
2436,2013,全日本大学選手権大会,104,m2x,敗復F組,3,一橋大学,01:37.01,03:21.27,05:08.23,06:56.41,1,→Semi-Final
2437,2013,全日本大学選手権大会,104,m2x,敗復F組,2,大阪大学,01:39.36,03:24.66,05:13.92,07:02.67,2,
2438,2013,全日本大学選手権大会,104,m2x,敗復F組,5,学習院大学,01:45.57,03:33.32,05:26.99,07:18.07,3,
2439,2013,全日本大学選手権大会,104,m2x,敗復F組,4,中央大学,01:43.11,03:36.00,05:31.49,07:21.04,4,
2440,2013,全日本大学選手権大会,104,m2x,敗復F組,1,鹿児島大学,01:50.77,03:49.97,05:51.26,07:46.64,5,
2441,2013,全日本大学選手権大会,104,m2x,敗復F組,6,,,,,,,
2442,2013,全日本大学選手権大会,105,m2x,敗復G組,3,京都大学,01:37.55,03:25.25,05:15.13,07:04.81,1,→Semi-Final
2443,2013,全日本大学選手権大会,105,m2x,敗復G組,2,首都大学東京,01:45.60,03:38.23,05:30.76,07:19.34,2,
2444,2013,全日本大学選手権大会,105,m2x,敗復G組,4,東京医科歯科大学,01:47.00,03:38.35,05:31.86,07:22.21,3,
2445,2013,全日本大学選手権大会,105,m2x,敗復G組,5,九州大学,01:44.64,03:38.03,05:34.64,07:32.52,4,
2446,2013,全日本大学選手権大会,105,m2x,敗復G組,1,愛知教育大学,01:53.16,03:53.36,05:54.65,07:53.20,5,
2447,2013,全日本大学選手権大会,105,m2x,敗復G組,6,,,,,,,
2448,2013,全日本大学選手権大会,106,m2x,敗復H組,3,東京外国語大学,01:36.91,03:20.06,05:06.80,06:54.12,1,→Semi-Final
2449,2013,全日本大学選手権大会,106,m2x,敗復H組,4,九州工業大学,01:39.38,03:24.21,05:15.54,07:04.19,2,
2450,2013,全日本大学選手権大会,106,m2x,敗復H組,2,島根大学,01:44.85,03:36.72,05:28.77,07:18.86,3,
2451,2013,全日本大学選手権大会,106,m2x,敗復H組,5,大阪市立大学,01:45.24,03:37.55,05:31.46,07:23.74,4,
2452,2013,全日本大学選手権大会,106,m2x,敗復H組,1,東京農業大学網走,01:48.76,03:54.91,06:06.10,08:07.14,5,
2453,2013,全日本大学選手権大会,106,m2x,敗復H組,6,,,,,,,
2454,2013,全日本大学選手権大会,107,m2x,敗復I組,3,富山国際大学,01:36.46,03:22.38,05:08.94,06:55.27,1,→Semi-Final
2455,2013,全日本大学選手権大会,107,m2x,敗復I組,4,金沢大学,01:43.46,03:32.16,05:22.95,07:12.93,2,
2456,2013,全日本大学選手権大会,107,m2x,敗復I組,2,東北大学,01:45.54,03:40.28,05:35.02,07:27.61,3,
2457,2013,全日本大学選手権大会,107,m2x,敗復I組,5,大同大学,01:52.66,03:50.88,05:48.08,07:42.64,4,
2458,2013,全日本大学選手権大会,107,m2x,敗復I組,1,大阪府立大学,01:55.94,03:57.28,05:57.76,07:55.94,5,
2459,2013,全日本大学選手権大会,107,m2x,敗復I組,6,,,,,,,
2460,2013,全日本大学選手権大会,108,m2x,敗復J組,3,東海大学,01:37.39,03:22.74,05:10.87,06:59.09,1,→Semi-Final
2461,2013,全日本大学選手権大会,108,m2x,敗復J組,4,甲南大学,01:44.49,03:32.84,05:23.49,07:12.18,2,
2462,2013,全日本大学選手権大会,108,m2x,敗復J組,2,早稲田大学,01:41.19,03:31.90,05:26.02,07:20.30,3,
2463,2013,全日本大学選手権大会,108,m2x,敗復J組,5,広島工業大学,01:49.92,03:49.24,05:48.33,07:42.99,4,
2464,2013,全日本大学選手権大会,108,m2x,敗復J組,1,中央大学理工学部,01:53.02,03:52.79,05:51.26,07:49.28,5,
2465,2013,全日本大学選手権大会,108,m2x,敗復J組,6,,,,,,,
2466,2013,全日本大学選手権大会,157,m2x,準決A組,3,日本大学,01:34.32,03:12.18,04:51.91,06:33.15,1,→Final A
2467,2013,全日本大学選手権大会,157,m2x,準決A組,5,東海大学,01:35.16,03:16.18,05:01.80,06:46.31,2,→Final B
2468,2013,全日本大学選手権大会,157,m2x,準決A組,1,東京海洋大学,01:44.03,03:29.36,05:17.02,07:00.15,3,
2469,2013,全日本大学選手権大会,157,m2x,準決A組,4,東京経済大学,01:43.67,03:32.04,05:21.37,07:06.81,4,
2470,2013,全日本大学選手権大会,157,m2x,準決A組,2,千葉大学,01:45.03,03:32.59,05:19.79,07:08.09,5,
2471,2013,全日本大学選手権大会,157,m2x,準決A組,6,,,,,,,
2472,2013,全日本大学選手権大会,158,m2x,準決B組,3,明治大学,01:34.59,03:14.79,04:57.39,06:42.73,1,→Final A
2473,2013,全日本大学選手権大会,158,m2x,準決B組,5,一橋大学,01:36.41,03:18.32,05:02.55,06:49.04,2,→Final B
2474,2013,全日本大学選手権大会,158,m2x,準決B組,1,愛媛大学,01:38.61,03:22.37,05:08.33,06:53.18,3,
2475,2013,全日本大学選手権大会,158,m2x,準決B組,4,北海道大学水産学部,01:40.14,03:28.81,05:17.97,07:04.86,4,
2476,2013,全日本大学選手権大会,158,m2x,準決B組,2,鳥取大学,01:41.30,03:29.40,05:22.28,07:14.31,5,
2477,2013,全日本大学選手権大会,158,m2x,準決B組,6,,,,,,,
2478,2013,全日本大学選手権大会,159,m2x,準決C組,2,富山国際大学,01:37.03,03:19.61,05:02.90,06:41.74,1,→Final A
2479,2013,全日本大学選手権大会,159,m2x,準決C組,4,立命館大学,01:37.44,03:18.06,04:59.92,06:42.43,2,→Final B
2480,2013,全日本大学選手権大会,159,m2x,準決C組,3,岐阜経済大学,01:35.17,03:16.79,05:01.95,06:50.51,3,
2481,2013,全日本大学選手権大会,159,m2x,準決C組,5,熊本大学,01:36.16,03:20.35,05:07.28,06:55.98,4,
2482,2013,全日本大学選手権大会,159,m2x,準決C組,1,南山大学,01:40.80,03:28.51,05:17.99,07:05.72,5,
2483,2013,全日本大学選手権大会,159,m2x,準決C組,6,,,,,,,
2484,2013,全日本大学選手権大会,160,m2x,準決D組,3,筑波大学,01:32.98,03:11.24,04:52.46,06:35.58,1,→Final A
2485,2013,全日本大学選手権大会,160,m2x,準決D組,4,龍谷大学,01:34.06,03:13.66,04:55.28,06:38.15,2,→Final B
2486,2013,全日本大学選手権大会,160,m2x,準決D組,2,東京外国語大学,01:39.14,03:20.80,05:04.51,06:47.08,3,
2487,2013,全日本大学選手権大会,160,m2x,準決D組,1,京都大学,01:36.02,03:17.07,05:02.48,06:47.46,4,
2488,2013,全日本大学選手権大会,160,m2x,準決D組,5,東京大学,01:41.67,03:26.96,05:15.89,07:03.17,5,
2489,2013,全日本大学選手権大会,160,m2x,準決D組,6,,,,,,,
