,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
110,2000,intercollege,131,m4+,準決C組,4,神戸大学,01:46.36,03:35.04,05:24.43,07:10.15,3,
111,2000,intercollege,131,m4+,準決C組,2,一橋大学,01:44.74,03:36.09,05:24.58,07:10.62,4,
112,2000,intercollege,131,m4+,準決C組,1,,,,,,,
113,2000,intercollege,131,m4+,準決C組,6,,,,,,,
114,2000,intercollege,132,m4+,準決D組,3,中央大学,01:39.05,03:22.38,05:11.88,07:00.41,1,->Final A
115,2000,intercollege,132,m4+,準決D組,5,東北学院大学,01:40.62,03:27.46,05:18.20,07:06.53,2,->Final B
116,2000,intercollege,132,m4+,準決D組,2,岡山大学,01:43.87,03:30.71,05:21.28,07:07.93,3,
117,2000,intercollege,132,m4+,準決D組,4,東京大学,01:43.06,03:31.00,05:28.30,07:24.57,4,
118,2000,intercollege,132,m4+,準決D組,1,,,,,,,
119,2000,intercollege,132,m4+,準決D組,6,,,,,,,
120,2000,intercollege,168,m4+,順決,4,法政大学,01:36.10,03:16.98,05:00.57,06:42.70,1,
121,2000,intercollege,168,m4+,順決,3,立教大学,01:40.22,03:23.87,05:06.29,06:48.44,2,
122,2000,intercollege,168,m4+,順決,5,北海道大学,01:38.40,03:19.34,05:04.49,06:50.37,3,
123,2000,intercollege,168,m4+,順決,2,東北学院大学,01:38.70,03:23.57,05:08.55,06:50.78,4,
124,2000,intercollege,168,m4+,順決,1,,,,,,,
125,2000,intercollege,168,m4+,順決,6,,,,,,,
126,2000,intercollege,169,m4+,決勝,2,中央大学,01:33.82,03:09.86,04:49.16,06:27.18,1,
127,2000,intercollege,169,m4+,決勝,4,明治大学,01:37.18,03:18.06,04:58.27,06:34.99,2,
128,2000,intercollege,169,m4+,決勝,3,龍谷大学,01:36.88,03:15.10,04:58.05,06:35.66,3,
129,2000,intercollege,169,m4+,決勝,5,東京経済大学,01:36.66,03:15.94,04:58.49,06:35.88,4,
130,2000,intercollege,169,m4+,決勝,1,,,,,,,
131,2000,intercollege,169,m4+,決勝,6,,,,,,,
132,2000,intercollege,1,w4+,予選A組,4,龍谷大学,01:51.12,03:47.54,05:46.01,07:42.08,1,->Semi-Final
133,2000,intercollege,1,w4+,予選A組,1,東京外国語大学,01:58.01,03:58.40,06:00.76,07:58.91,2,
134,2000,intercollege,1,w4+,予選A組,2,法政大学,01:59.69,04:02.98,06:05.77,08:07.00,3,
135,2000,intercollege,1,w4+,予選A組,3,滋賀大学教育学部,02:01.44,04:04.74,06:09.61,08:11.18,4,
136,2000,intercollege,1,w4+,予選A組,5,島根大学,02:06.49,04:22.30,06:40.01,08:54.37,5,
137,2000,intercollege,1,w4+,予選A組,6,,,,,,,
138,2000,intercollege,2,w4+,予選B組,3,神戸大学,01:55.52,03:53.66,05:53.92,07:53.33,1,->Semi-Final
139,2000,intercollege,2,w4+,予選B組,2,北海道大学,01:54.58,03:53.45,05:54.91,07:55.61,2,
140,2000,intercollege,2,w4+,予選B組,1,東北学院大学,02:00.46,04:04.60,06:11.56,08:18.59,3,
141,2000,intercollege,2,w4+,予選B組,5,近畿大学,02:00.71,04:07.21,06:15.78,08:22.47,4,
142,2000,intercollege,2,w4+,予選B組,4,岡山大学,02:03.18,04:11.12,06:21.10,08:31.09,5,
143,2000,intercollege,2,w4+,予選B組,6,,,,,,,
144,2000,intercollege,3,w4+,予選C組,5,鹿屋体育大学,01:55.39,03:55.04,05:56.97,07:56.84,1,->Semi-Final
145,2000,intercollege,3,w4+,予選C組,3,関西大学,02:03.21,04:10.75,06:22.34,08:30.46,2,
146,2000,intercollege,3,w4+,予選C組,4,南山大学,02:06.17,04:19.24,06:39.23,08:57.04,3,
147,2000,intercollege,3,w4+,予選C組,2,愛知教育大学,02:11.10,04:27.30,06:48.53,09:01.68,4,
148,2000,intercollege,3,w4+,予選C組,1,,,,,,,
149,2000,intercollege,3,w4+,予選C組,6,,,,,,,
150,2000,intercollege,4,w4+,予選D組,4,山口大学,01:58.99,04:02.45,06:10.50,08:16.99,1,->Semi-Final
151,2000,intercollege,4,w4+,予選D組,5,香川大学,02:03.35,04:09.49,06:21.25,08:34.77,2,
152,2000,intercollege,4,w4+,予選D組,2,岩手大学,02:07.06,04:18.04,06:32.85,08:49.18,3,
153,2000,intercollege,4,w4+,予選D組,3,筑波大学,02:08.99,04:22.71,06:38.64,08:55.69,4,
154,2000,intercollege,4,w4+,予選D組,1,,,,,,,
155,2000,intercollege,4,w4+,予選D組,6,,,,,,,
156,2000,intercollege,61,w4+,敗復A組,3,滋賀大学教育学部,01:58.23,03:54.89,05:57.91,07:59.04,1,->Semi-Final
157,2000,intercollege,61,w4+,敗復A組,4,東北学院大学,01:56.32,03:55.25,06:02.80,08:06.64,2,
158,2000,intercollege,61,w4+,敗復A組,5,南山大学,02:03.91,04:11.87,06:26.38,08:39.71,3,
159,2000,intercollege,61,w4+,敗復A組,2,筑波大学,02:08.95,04:21.14,06:39.75,08:48.40,4,
160,2000,intercollege,61,w4+,敗復A組,1,,,,,,,
161,2000,intercollege,61,w4+,敗復A組,6,,,,,,,
162,2000,intercollege,62,w4+,敗復B組,3,法政大学,01:57.34,03:57.16,05:58.60,08:00.11,1,->Semi-Final
163,2000,intercollege,62,w4+,敗復B組,4,近畿大学,01:57.29,03:59.56,06:04.22,08:06.88,2,
164,2000,intercollege,62,w4+,敗復B組,2,島根大学,02:02.92,04:10.77,06:22.27,08:34.85,3,
165,2000,intercollege,62,w4+,敗復B組,5,愛知教育大学,02:08.21,04:20.68,06:33.24,08:39.44,4,
166,2000,intercollege,62,w4+,敗復B組,1,,,,,,,
167,2000,intercollege,62,w4+,敗復B組,6,,,,,,,
168,2000,intercollege,63,w4+,敗復C組,3,東京外国語大学,01:56.32,03:53.41,05:51.21,07:49.67,1,->Semi-Final
169,2000,intercollege,63,w4+,敗復C組,4,関西大学,02:00.26,04:04.10,06:08.09,08:09.51,2,
170,2000,intercollege,63,w4+,敗復C組,2,岩手大学,02:04.41,04:12.38,06:22.48,08:30.46,3,
171,2000,intercollege,63,w4+,敗復C組,1,,,,,,,
172,2000,intercollege,63,w4+,敗復C組,5,,,,,,,
173,2000,intercollege,63,w4+,敗復C組,6,,,,,,,
174,2000,intercollege,64,w4+,敗復D組,3,北海道大学,01:54.17,03:50.71,05:47.59,07:41.94,1,->Semi-Final
175,2000,intercollege,64,w4+,敗復D組,4,岡山大学,01:59.20,04:00.17,06:02.31,07:55.73,2,
176,2000,intercollege,64,w4+,敗復D組,2,香川大学,02:02.71,04:07.99,06:13.51,07:57.29,3,
177,2000,intercollege,64,w4+,敗復D組,1,,,,,,,
178,2000,intercollege,64,w4+,敗復D組,5,,,,,,,
179,2000,intercollege,64,w4+,敗復D組,6,,,,,,,
180,2000,intercollege,127,w4+,準決A組,4,鹿屋体育大学,01:55.12,03:51.25,05:48.38,07:44.32,1,->Final A
181,2000,intercollege,127,w4+,準決A組,2,北海道大学,01:55.66,03:50.93,05:48.58,07:44.64,2,->Final A
182,2000,intercollege,127,w4+,準決A組,3,神戸大学,01:53.81,03:51.61,05:48.81,07:45.39,3,->Final B
183,2000,intercollege,127,w4+,準決A組,5,法政大学,02:07.21,03:59.50,06:03.35,08:09.14,4,->Final B
184,2000,intercollege,127,w4+,準決A組,1,,,,,,,
185,2000,intercollege,127,w4+,準決A組,6,,,,,,,
186,2000,intercollege,128,w4+,準決B組,3,龍谷大学,01:50.38,03:44.90,05:43.39,07:42.78,1,->Final A
187,2000,intercollege,128,w4+,準決B組,2,東京外国語大学,01:56.97,03:55.44,05:57.12,07:55.28,2,->Final A
188,2000,intercollege,128,w4+,準決B組,5,滋賀大学教育学部,01:59.82,04:01.10,06:06.34,08:05.99,3,->Final B
189,2000,intercollege,128,w4+,準決B組,4,山口大学,01:59.15,04:02.35,06:06.44,08:06.23,4,->Final B
190,2000,intercollege,128,w4+,準決B組,1,,,,,,,
191,2000,intercollege,128,w4+,準決B組,6,,,,,,,
192,2000,intercollege,166,w4+,順決,3,神戸大学,01:53.89,03:52.76,05:52.39,07:46.99,1,
193,2000,intercollege,166,w4+,順決,4,滋賀大学教育学部,01:59.58,03:59.89,05:59.46,07:55.42,2,
194,2000,intercollege,166,w4+,順決,5,法政大学,01:58.82,03:58.14,05:59.66,07:56.68,3,
195,2000,intercollege,166,w4+,順決,2,山口大学,01:57.08,03:59.17,06:01.50,08:00.23,4,
196,2000,intercollege,166,w4+,順決,1,,,,,,,
197,2000,intercollege,166,w4+,順決,6,,,,,,,
198,2000,intercollege,167,w4+,決勝,3,龍谷大学,01:47.26,03:40.46,05:34.52,07:29.47,1,
199,2000,intercollege,167,w4+,決勝,4,鹿屋体育大学,01:52.70,03:48.92,05:45.35,07:39.98,2,
200,2000,intercollege,167,w4+,決勝,2,北海道大学,01:50.16,03:48.35,05:46.64,07:42.92,3,
201,2000,intercollege,167,w4+,決勝,5,東京外国語大学,01:54.06,03:51.28,05:49.24,07:43.87,4,
202,2000,intercollege,167,w4+,決勝,1,,,,,,,
203,2000,intercollege,167,w4+,決勝,6,,,,,,,
204,2000,intercollege,19,m2x,予選A組,2,松山大学,01:48.23,03:45.05,05:44.55,07:44.12,1,->Semi-Final
205,2000,intercollege,19,m2x,予選A組,3,弘前大学,01:54.01,03:55.05,05:56.06,07:58.99,2,
206,2000,intercollege,19,m2x,予選A組,4,鳥取大学,01:58.72,04:02.40,06:06.24,08:11.52,3,
207,2000,intercollege,19,m2x,予選A組,5,京都大学,02:02.47,04:02.60,06:07.94,08:16.49,4,
208,2000,intercollege,19,m2x,予選A組,6,中京大学,01:59.17,04:02.78,06:12.74,08:24.54,5,
209,2000,intercollege,19,m2x,予選A組,1,徳島大学,02:01.35,04:11.91,06:22.52,08:34.24,6,
210,2000,intercollege,20,m2x,予選B組,3,北海道大学,01:46.42,03:38.35,05:34.94,07:30.24,1,->Semi-Final
211,2000,intercollege,20,m2x,予選B組,4,兵庫大学,01:46.91,03:42.51,05:40.35,07:33.59,2,
212,2000,intercollege,20,m2x,予選B組,5,同志社大学,01:47.35,03:41.24,05:39.00,07:35.37,3,
213,2000,intercollege,20,m2x,予選B組,1,慶應義塾大学,01:54.72,03:52.44,05:53.88,07:55.74,4,
