,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
225,2011,全日本大学選手権大会,103,m2x,敗復H組,2,大阪市立大学,108.54,224.87,347.24,469.76,4,
226,2011,全日本大学選手権大会,103,m2x,敗復H組,1,広島大学,118.75,244.28,376.49,505.22,5,
227,2011,全日本大学選手権大会,103,m2x,敗復H組,6,,0,0,0,0,,
228,2011,全日本大学選手権大会,152,m2x,準決A組,3,東京経済大学,103.82,216.46,329.34,442.58,1,→Final A
229,2011,全日本大学選手権大会,152,m2x,準決A組,2,仙台大学,107.58,221.86,334.76,447.42,2,→Final B
230,2011,全日本大学選手権大会,152,m2x,準決A組,5,日本大学,107.13,223.35,343.63,458.91,3,
231,2011,全日本大学選手権大会,152,m2x,準決A組,4,茨城大学,111.52,234.38,353.02,472.1,4,
232,2011,全日本大学選手権大会,152,m2x,準決A組,1,,0,0,0,0,,
233,2011,全日本大学選手権大会,152,m2x,準決A組,6,,0,0,0,0,,
234,2011,全日本大学選手権大会,153,m2x,準決B組,3,立命館大学,101.68,210.79,322.54,434.73,1,→Final A
235,2011,全日本大学選手権大会,153,m2x,準決B組,5,筑波大学,105.44,216.74,332.29,444.27,2,→Final B
236,2011,全日本大学選手権大会,153,m2x,準決B組,4,東北大学,105.73,218.72,334.18,446.96,3,
237,2011,全日本大学選手権大会,153,m2x,準決B組,2,京都大学,109.42,224.49,342.26,458.83,4,
238,2011,全日本大学選手権大会,153,m2x,準決B組,1,,0,0,0,0,,
239,2011,全日本大学選手権大会,153,m2x,準決B組,6,,0,0,0,0,,
240,2011,全日本大学選手権大会,154,m2x,準決C組,3,龍谷大学,106.11,215.25,326.06,437.94,1,→Final A
241,2011,全日本大学選手権大会,154,m2x,準決C組,4,東京海洋大学,103.86,216.74,331.59,448.37,2,→Final B
242,2011,全日本大学選手権大会,154,m2x,準決C組,2,明治大学,105.39,220.06,338.91,457.73,3,
243,2011,全日本大学選手権大会,154,m2x,準決C組,5,甲南大学,111.29,228.95,345.41,460.49,4,
244,2011,全日本大学選手権大会,154,m2x,準決C組,1,,0,0,0,0,,
245,2011,全日本大学選手権大会,154,m2x,準決C組,6,,0,0,0,0,,
246,2011,全日本大学選手権大会,155,m2x,準決D組,3,日本体育大学,105.47,218.59,330.23,441.19,1,→Final A
