,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
189,2013,freshman,33,m2x,予選J組,4,東京外国語大学,01:51.46,03:50.58,05:52.04,07:52.92,4,
190,2013,freshman,33,m2x,予選J組,1,鹿児島大学,02:08.01,04:34.05,06:53.46,09:09.08,5,
191,2013,freshman,33,m2x,予選J組,6,,,,,,,
192,2013,freshman,70,m2x,敗復A組,4,茨城大学,01:51.50,03:48.52,05:45.33,07:41.28,1,→Semi-Final
193,2013,freshman,70,m2x,敗復A組,3,大阪市立大学,01:50.25,03:47.32,05:46.27,07:43.67,2,
194,2013,freshman,70,m2x,敗復A組,2,名古屋大学A,01:54.96,04:00.82,06:10.14,08:18.16,3,
195,2013,freshman,70,m2x,敗復A組,5,今治西高校D,01:56.56,04:06.10,06:16.59,08:25.50,4,
196,2013,freshman,70,m2x,敗復A組,1,,,,,,,
197,2013,freshman,70,m2x,敗復A組,6,,,,,,,
198,2013,freshman,71,m2x,敗復B組,3,成蹊大学A,01:51.50,03:47.68,05:49.62,07:50.13,1,→Semi-Final
199,2013,freshman,71,m2x,敗復B組,4,新潟大学A,01:50.23,03:50.24,05:54.67,07:52.97,2,
200,2013,freshman,71,m2x,敗復B組,2,一橋大学B,02:03.45,04:06.97,06:14.06,08:19.58,3,
201,2013,freshman,71,m2x,敗復B組,5,今治西高校B,01:57.58,04:02.79,06:13.33,08:23.24,4,
202,2013,freshman,71,m2x,敗復B組,1,,,,,,,
203,2013,freshman,71,m2x,敗復B組,6,,,,,,,
204,2013,freshman,72,m2x,敗復C組,3,東北大学,01:51.88,03:48.00,05:47.83,07:43.53,1,→Semi-Final
205,2013,freshman,72,m2x,敗復C組,4,長崎明誠高校,01:48.88,03:48.33,05:48.09,07:47.73,2,
206,2013,freshman,72,m2x,敗復C組,2,東京工業大学,01:55.05,04:07.09,06:12.10,08:16.41,3,
207,2013,freshman,72,m2x,敗復C組,5,九州大学B,02:01.83,04:13.23,06:24.98,08:36.08,4,
208,2013,freshman,72,m2x,敗復C組,1,,,,,,,
209,2013,freshman,72,m2x,敗復C組,6,,,,,,,
210,2013,freshman,73,m2x,敗復D組,3,龍谷大学,01:48.04,03:42.83,05:40.93,07:35.05,1,→Semi-Final
211,2013,freshman,73,m2x,敗復D組,4,東京大学,01:51.19,03:45.70,05:44.32,07:39.52,2,
212,2013,freshman,73,m2x,敗復D組,2,大阪府立大学,01:56.64,03:55.83,05:58.03,08:02.32,3,
213,2013,freshman,73,m2x,敗復D組,5,東京外国語大学,01:54.08,03:56.09,06:02.70,08:10.43,4,
214,2013,freshman,73,m2x,敗復D組,1,,,,,,,
215,2013,freshman,73,m2x,敗復D組,6,,,,,,,
